	ts	te
T0	35.0	31.71
T1	32.3	14.92
T2	32.12	10.15
T3	31.83	19.45
T4	31.62	31.41
T5	31.35	29.55
T6	30.86	21.37
T7	30.4	14.33
T8	29.91	0.0
T9	29.3	18.51
T10	28.46	11.91
T11	28.38	14.43
T12	27.52	16.85
T13	27.36	26.18
T14	27.35	15.1
T15	26.41	12.59
T16	26.3	12.55
T17	26.13	14.23
T18	26.01	20.64
T19	25.53	24.32
T20	25.43	16.6
T21	25.37	14.09
T22	25.1	22.73
T23	24.96	13.86
T24	24.95	16.99
T25	24.84	12.7
T26	24.81	11.7
T27	24.68	20.77
T28	24.61	0.0
T29	24.57	11.2
T30	24.28	0.0
T31	24.16	12.67
T32	23.94	12.65
T33	23.69	21.27
T34	23.68	20.49
T35	23.62	21.43
T36	23.53	22.81
T37	23.52	14.81
T39	23.31	22.53
T40	23.27	20.43
T41	23.11	13.15
T42	23.06	14.09
T43	23.01	15.17
T44	22.99	10.48
T45	22.95	0.0
T49	22.8	17.24
T50	22.5	17.28
T51	22.48	7.04
T52	22.25	14.14
T53	22.24	14.99
T55	21.93	11.5
T56	21.9	15.76
T57	21.86	12.2
T58	21.83	17.37
T59	21.81	12.83
T60	21.73	0.0
T61	21.71	0.0
T63	21.64	14.62
T64	21.6	17.21
T65	21.5	19.62
T66	21.42	20.3
T67	21.4	0.0
T68	21.39	10.62
T69	21.33	18.36
T70	21.32	13.11
T71	21.3	20.28
T72	21.28	20.4
T73	21.24	14.02
T74	21.22	13.03
T75	21.21	0.0
T76	21.19	14.83
T77	21.18	11.85
T78	21.17	20.62
T79	21.16	12.58
T80	21.09	13.43
T81	21.08	0.0
T83	21.03	13.97
T84	21.02	0.0
T85	20.95	13.58
T86	20.88	0.0
T87	20.86	16.46
T89	20.82	19.22
T90	20.8	14.21
T92	20.74	0.0
T94	20.63	20.28
T95	20.62	11.26
T96	20.62	0.0
T97	20.61	13.57
T98	20.56	0.0
T99	20.49	14.24
T100	20.46	12.95
T101	20.43	0.0
T102	20.41	18.18
T103	20.29	10.61
T104	20.27	14.05
T105	20.25	14.92
T106	20.15	0.0
T108	20.01	18.44
T109	19.81	0.0
T112	19.28	11.01
T113	19.14	0.0
T114	19.1	11.75
T115	19.09	13.4
T116	19.02	13.34
T117	18.84	10.69
T118	18.68	13.52
T119	18.5	12.96
T120	18.4	15.27
T121	17.97	10.47
T122	17.92	11.64
T123	17.92	10.16
T125	17.74	14.56
T126	17.65	15.44
T127	17.42	13.67
T128	17.41	14.43
T132	17.03	14.6
T133	17.01	0.0
T134	16.98	13.59
T135	16.93	10.77
T136	16.92	11.56
T137	16.82	11.68
T138	16.56	13.34
T139	16.53	14.74
T140	16.48	0.0
T141	16.08	0.0
T142	16.08	14.72
T143	16.0	0.0
T146	15.63	12.51
T147	15.38	13.08
T149	15.11	0.0
T150	15.09	0.0
T151	14.98	12.83
T152	14.96	0.0
T153	14.79	0.0
T154	14.71	12.1
T156	14.49	14.21
T157	14.46	13.48
T160	14.28	0.0
T161	14.2	10.3
T162	14.08	13.11
T163	13.97	0.0
T164	13.85	12.98
T165	13.8	0.0
T166	13.76	12.21
T167	13.49	10.1
T168	13.4	0.0
T169	13.3	0.0
T170	13.3	0.0
T171	13.27	10.05
T172	13.23	0.0
T175	12.92	0.0
T177	12.82	7.45
T179	12.69	11.86
T180	12.61	0.0
T181	12.33	0.0
T183	12.06	0.0
T185	11.66	0.0
T186	11.65	0.0
T189	11.21	0.0
T190	11.2	0.0
T192	11.03	0.0
T193	10.99	0.0
T194	10.69	0.0
T195	10.61	2.86
T196	10.54	7.59
T197	10.5	0.0
T198	10.42	0.0
T199	10.42	1.53
T200	10.31	0.0
T202	9.63	0.0
T204	5.57	0.0
T205	2.86	0.0
