	ts	te
T0	35.0	34.22
T1	34.93	33.51
T3	34.24	30.19
T4	33.52	30.89
T5	33.5	6.72
T6	30.95	22.29
T7	30.94	25.59
T9	30.16	18.02
T11	29.31	15.4
T14	28.85	2.86
T15	28.5	16.89
T16	27.73	27.36
T17	27.41	24.9
T18	27.36	0.0
T19	26.17	21.65
T21	25.87	2.61
T23	25.71	0.0
T25	25.33	23.34
T27	25.1	24.45
T30	24.48	7.14
T31	24.3	16.72
T32	23.98	20.69
T33	23.94	23.48
T34	23.67	22.2
T36	23.2	20.0
T37	23.07	22.28
T38	23.06	22.09
T39	23.01	22.29
T40	22.93	22.12
T42	22.77	20.61
T43	22.37	18.94
T45	22.17	17.99
T46	22.16	0.0
T47	22.09	21.68
T48	21.81	17.35
T50	21.31	19.52
T51	21.3	6.82
T52	21.2	10.51
T53	21.1	20.19
T55	21.02	20.73
T56	20.78	0.0
T57	20.73	16.74
T58	20.53	17.28
T59	20.49	15.38
T60	20.35	18.46
T61	20.32	0.0
T62	20.21	18.98
T63	20.14	19.52
T65	20.05	17.57
T66	19.97	18.96
T67	19.94	0.0
T68	19.93	0.44
T69	19.9	17.92
T70	19.87	18.89
T71	19.84	18.45
T72	19.81	0.0
T74	19.54	13.66
T75	19.48	18.6
T76	19.45	14.41
T77	19.38	7.3
T80	19.01	16.57
T81	18.7	17.47
T82	18.64	10.69
T83	18.64	12.27
T86	18.57	16.9
T87	18.53	13.37
T88	18.53	15.94
T89	18.45	15.25
T90	18.16	10.01
T92	17.69	16.52
T94	17.04	15.44
T95	17.01	15.07
T96	16.94	16.9
T98	16.75	12.15
T100	16.61	14.03
T101	16.6	14.65
T102	16.42	0.0
T103	16.34	13.53
T104	16.09	0.0
T105	16.06	14.34
T106	15.7	8.16
T107	15.3	13.67
T109	14.94	12.33
T110	14.89	9.65
T111	14.76	13.69
T113	14.39	13.31
T114	14.35	10.1
T117	13.61	11.93
T118	13.02	11.9
T120	12.67	10.51
T121	12.35	11.41
T122	12.25	6.36
T123	12.23	7.14
T124	12.21	10.0
T125	12.16	6.03
T126	12.08	2.41
T127	11.84	5.28
T128	11.76	2.85
T129	11.38	8.33
T130	11.27	8.36
T133	10.66	9.88
T134	10.59	8.65
T135	10.51	0.0
T136	10.13	4.73
T137	10.09	0.0
T138	10.05	9.55
T139	9.98	3.14
T141	9.73	0.0
T143	9.57	4.38
T145	8.77	6.72
T146	8.62	0.0
T147	8.57	8.21
T148	8.56	8.41
T149	8.51	0.0
T150	8.47	8.29
T151	8.27	4.1
T153	7.41	0.0
T158	6.72	0.0
T159	6.71	1.81
T160	6.61	1.78
T161	6.59	5.9
T162	6.57	4.68
T163	6.43	6.12
T165	6.39	0.0
T166	6.22	3.02
T172	5.93	0.0
T173	5.79	2.81
T174	5.72	0.0
T176	5.44	0.0
T178	5.36	3.85
T179	5.23	3.68
T180	5.15	0.0
T182	4.91	0.71
T184	4.63	2.69
T185	4.54	3.81
T187	4.23	0.0
T188	4.13	0.0
T189	4.1	0.16
T190	4.1	0.0
T192	4.01	3.35
T193	3.89	1.89
T196	3.79	2.26
T198	3.59	0.0
T199	3.51	0.0
T200	3.51	0.0
T201	3.14	0.0
T202	3.14	0.0
T203	3.1	0.07
T206	2.77	0.0
T207	2.71	1.22
T209	2.65	1.28
T211	2.55	1.55
T212	2.5	0.76
T213	2.48	0.54
T214	2.37	0.0
T215	2.36	0.0
T217	2.14	0.0
T218	2.05	0.0
T219	2.03	0.99
T220	1.87	0.98
T221	1.82	0.0
T223	1.74	0.0
T224	1.72	0.0
T225	1.68	0.0
T226	1.52	0.0
T227	1.51	0.0
T228	1.44	0.14
T229	1.31	0.0
T230	1.3	0.0
T232	1.27	0.0
T233	1.2	0.0
T234	1.11	0.0
T235	1.09	0.0
T236	1.08	0.0
T238	1.02	0.0
T241	0.86	0.0
T242	0.83	0.43
T243	0.7	0.47
T248	0.35	0.0
T250	0.22	0.18
T251	0.22	0.0
T254	0.09	0.0
