	ts	te
T1	34.73	33.5
T2	34.68	30.5
T3	34.51	18.32
T4	34.48	11.36
T5	33.31	24.01
T7	33.13	30.3
T8	31.92	23.6
T9	31.85	29.85
T10	30.65	25.01
T11	30.54	29.96
T12	30.29	19.77
T13	29.9	24.83
T14	29.88	27.4
T17	29.04	26.38
T18	28.72	25.24
T19	28.67	26.9
T20	28.5	26.17
T21	28.42	25.69
T22	28.18	27.75
T23	28.1	18.83
T24	27.82	24.77
T26	27.43	21.72
T27	27.36	26.26
T28	27.33	25.73
T29	27.31	13.36
T30	27.23	25.26
T31	27.19	25.6
T32	27.15	21.64
T33	27.09	10.81
T34	26.93	23.29
T36	26.75	23.93
T39	26.32	17.58
T40	26.21	16.56
T41	26.2	25.71
T42	25.75	19.84
T43	25.35	24.7
T44	25.31	8.0
T45	25.12	21.15
T46	24.86	22.25
T47	24.43	19.39
T48	24.19	9.06
T49	23.97	14.99
T50	23.96	22.5
T51	23.94	14.08
T52	23.82	14.67
T53	23.8	21.19
T54	23.63	14.05
T55	23.56	20.67
T56	23.46	0.0
T57	23.41	21.56
T58	23.32	0.0
T59	23.19	6.41
T60	23.09	16.38
T61	22.97	21.03
T62	22.88	0.0
T63	22.84	22.38
T64	22.52	4.06
T65	22.49	19.36
T66	22.41	18.84
T67	22.09	12.78
T68	21.97	0.0
T69	21.91	18.37
T70	21.89	19.75
T71	21.75	5.75
T72	21.62	16.58
T73	21.49	20.06
T74	21.16	16.64
T75	21.1	16.69
T76	20.84	1.03
T77	20.36	0.0
T78	20.31	4.26
T80	20.09	6.74
T81	19.91	5.59
T82	19.82	12.47
T83	19.7	3.4
T84	19.67	1.69
T85	19.66	0.0
T86	19.65	4.85
T87	19.48	11.48
T88	19.42	18.08
T89	18.76	6.99
T90	18.62	17.96
T91	18.41	0.69
T92	18.34	15.18
T93	18.33	11.76
T94	18.3	13.59
T95	18.27	6.33
T96	18.26	0.0
T97	18.07	0.17
T98	17.99	0.0
T100	17.88	17.13
T101	17.84	10.91
T102	17.82	15.2
T103	17.81	16.68
T104	17.72	16.44
T105	17.71	15.76
T106	17.66	12.66
T107	17.62	0.0
T108	17.59	7.45
T109	17.53	17.02
T110	17.51	14.98
T111	17.5	6.23
T112	17.45	16.9
T113	17.35	11.66
T114	17.33	11.89
T115	17.28	11.18
T116	17.27	14.75
T117	17.23	0.0
T118	17.16	0.0
T119	17.09	0.0
T120	17.0	13.13
T121	16.9	16.47
T122	16.79	0.0
T123	16.56	0.0
T124	16.3	15.79
T125	16.27	0.0
T126	16.16	15.25
T127	16.15	3.09
T128	16.15	6.93
T129	15.98	7.9
T130	15.95	4.99
T131	15.94	11.95
T133	15.49	9.95
T134	15.45	10.3
T135	15.33	0.0
T136	15.32	13.24
T137	15.0	11.87
T138	14.83	14.19
T139	14.65	6.49
T140	14.65	12.79
T141	14.54	8.98
T142	14.44	11.68
T143	14.42	8.9
T144	14.34	14.04
T145	14.33	0.0
T146	14.33	11.91
T147	14.33	9.06
T148	14.08	6.05
T149	13.85	10.84
T151	13.47	0.0
T155	12.99	6.25
T156	12.94	11.07
T157	12.85	2.56
T158	12.85	3.18
T159	12.57	11.34
T161	12.37	0.0
T162	12.31	8.12
T163	12.28	0.0
T164	12.24	4.35
T165	12.18	0.0
T166	12.07	6.14
T168	12.0	11.12
T169	11.62	11.49
T170	11.5	0.0
T171	11.39	0.64
T172	11.36	7.73
T173	11.0	0.0
T174	10.87	0.0
T175	10.82	0.0
T177	10.47	0.35
T178	10.43	8.43
T181	10.17	2.89
T182	9.99	0.0
T183	9.98	6.96
T184	9.87	5.51
T185	9.87	8.5
T186	9.65	0.0
T187	9.54	7.03
T189	9.35	6.88
T190	9.33	6.89
T191	9.3	5.71
T192	9.24	0.0
T193	9.2	7.42
T194	9.2	8.47
T197	8.66	0.0
T198	8.57	2.84
T199	8.55	0.0
T200	8.29	0.0
T202	8.09	2.67
T204	8.03	1.17
T206	7.97	4.25
T207	7.5	7.04
T208	7.41	0.0
T209	7.05	5.75
T210	6.83	0.0
T211	6.65	0.0
T212	6.57	5.35
T213	6.53	2.63
T215	6.38	0.0
T216	5.81	4.59
T217	5.77	2.61
T218	5.54	0.0
T219	5.5	0.0
T221	5.34	2.47
T222	5.29	4.5
T224	5.21	2.38
T225	5.2	0.0
T226	5.06	1.26
T228	4.94	1.68
T230	4.9	0.0
T231	4.84	4.16
T232	4.71	0.0
T233	4.7	0.0
T234	4.63	0.0
T235	4.51	0.0
T236	4.24	3.85
T237	4.15	2.89
T238	4.05	2.32
T239	3.99	2.24
T240	3.96	0.0
T241	3.93	0.34
T242	3.91	0.3
T243	3.86	0.0
T244	3.68	0.0
T246	3.55	2.31
T248	3.17	0.0
T249	3.12	1.44
T250	2.65	0.0
T251	2.42	1.01
T252	2.36	1.14
T253	2.31	0.0
T255	2.22	0.0
T256	2.2	0.0
T259	2.0	0.0
T260	1.92	0.0
T262	1.82	0.0
T268	1.47	0.0
T269	1.42	0.0
T270	1.4	0.0
T271	1.26	0.0
T272	1.25	0.0
T273	1.21	0.0
T274	1.2	0.0
T275	1.16	0.0
T276	1.09	0.0
T277	0.95	0.0
T279	0.66	0.0
T281	0.54	0.0
T287	0.25	0.0
T288	0.21	0.0
T291	0.13	0.0
T292	0.12	0.0
