	ts	te
T0	35.0	28.42
T1	33.42	21.87
T2	31.91	24.62
T3	29.25	13.07
T4	28.73	22.48
T5	28.1	26.62
T6	28.03	13.25
T7	27.5	17.35
T8	27.19	15.26
T9	26.97	24.76
T10	26.95	19.25
T11	26.93	15.83
T12	26.93	10.31
T14	26.8	15.6
T15	26.79	15.09
T17	26.54	18.71
T18	26.39	23.43
T19	26.39	14.41
T20	26.37	13.9
T21	26.09	16.15
T22	26.06	12.75
T23	26.02	11.95
T24	26.02	23.26
T25	25.64	9.51
T26	25.51	21.66
T27	25.4	18.3
T28	25.36	11.72
T29	25.02	18.97
T30	24.98	7.59
T31	24.78	15.33
T32	24.61	23.75
T33	24.6	12.43
T34	24.48	13.5
T35	24.39	20.05
T36	24.36	21.47
T37	24.29	20.87
T39	23.93	8.58
T40	23.88	20.01
T43	23.76	14.68
T44	23.74	10.41
T45	23.56	17.23
T46	23.34	21.84
T47	23.32	11.91
T48	23.23	13.33
T49	23.06	13.91
T51	23.0	20.57
T52	22.95	21.37
T53	22.95	16.83
T54	22.84	22.01
T55	22.79	17.73
T56	22.77	13.0
T57	22.51	15.43
T58	22.43	15.47
T59	22.33	15.05
T60	22.12	11.76
T61	22.04	9.37
T62	22.02	15.07
T63	22.0	14.49
T64	21.96	19.56
T65	21.93	10.04
T66	21.89	20.97
T67	21.84	13.73
T68	21.67	11.83
T69	21.65	13.56
T70	21.64	16.75
T71	21.51	13.66
T72	21.46	19.73
T73	21.36	12.53
T74	21.24	15.1
T75	21.24	18.76
T76	21.21	4.2
T77	21.21	15.71
T78	21.19	15.9
T79	21.16	6.11
T80	21.09	16.35
T81	21.02	17.03
T82	20.99	19.95
T83	20.98	7.04
T85	20.83	7.07
T86	20.79	13.71
T87	20.76	14.68
T88	20.63	4.95
T89	20.62	19.08
T90	20.52	18.5
T93	20.45	13.35
T95	20.33	13.74
T96	20.29	14.39
T97	20.22	14.63
T98	20.14	11.6
T99	20.09	8.04
T100	19.97	18.43
T101	19.92	19.04
T102	19.91	0.53
T104	19.63	16.64
T105	19.57	17.82
T106	19.52	15.4
T107	19.52	12.87
T109	19.5	12.78
T110	19.46	14.72
T111	19.43	13.02
T112	19.34	16.55
T115	19.2	15.14
T116	19.11	15.78
T119	19.06	12.11
T120	19.05	16.58
T121	19.01	9.55
T123	18.97	13.6
T124	18.96	17.87
T125	18.88	15.77
T126	18.87	18.55
T127	18.84	15.63
T128	18.77	16.28
T129	18.7	16.61
T130	18.57	18.12
T131	18.57	3.02
T132	18.55	15.11
T134	18.39	11.04
T135	18.21	15.31
T136	18.21	13.27
T139	18.17	11.8
T140	18.15	15.38
T141	18.07	12.32
T142	18.05	10.53
T143	18.01	9.76
T144	17.97	11.5
T145	17.97	5.65
T146	17.97	14.41
T147	17.95	9.86
T149	17.88	13.46
T150	17.78	9.19
T151	17.71	15.96
T152	17.61	9.46
T153	17.56	13.19
T154	17.55	10.95
T155	17.48	10.23
T157	17.41	14.04
T158	17.37	14.05
T160	17.17	14.97
T161	17.15	15.05
T162	17.11	14.18
T163	17.1	15.34
T164	17.01	8.8
T165	17.0	14.37
T166	16.99	7.84
T167	16.97	13.13
T169	16.78	12.0
T170	16.58	14.16
T171	16.55	5.09
T172	16.39	13.99
T173	16.36	15.18
T174	16.17	13.16
T175	16.15	15.36
T176	16.08	13.88
T177	16.08	13.8
T178	15.93	12.56
T179	15.89	0.0
T181	15.77	10.27
T182	15.75	13.62
T183	15.6	14.45
T185	15.31	14.15
T186	15.18	12.98
T187	15.17	11.29
T188	15.09	12.88
T189	14.98	9.04
T190	14.97	8.49
T191	14.91	11.35
T192	14.77	13.07
T194	14.65	12.07
T195	14.56	5.38
T196	14.54	10.83
T197	14.41	5.38
T198	14.4	10.32
T199	14.29	11.36
T200	14.28	13.08
T201	14.23	0.0
T202	14.14	9.21
T203	14.08	9.81
T204	13.79	4.19
T205	13.73	10.71
T206	13.41	6.54
T207	13.0	8.92
T208	12.97	12.47
T210	12.82	10.53
T211	12.67	10.84
T212	12.65	9.43
T213	12.54	5.61
T214	12.48	10.63
T215	12.47	8.63
T216	12.09	11.79
T218	11.66	6.93
T220	11.19	8.85
T221	11.13	11.04
T222	11.1	9.09
T223	10.96	10.14
T224	10.83	10.09
T225	10.72	8.9
T226	10.54	0.0
T228	10.37	6.62
T229	10.35	0.0
T231	10.14	8.32
T232	9.75	6.11
T233	9.54	4.45
T235	9.27	7.13
T236	8.75	7.63
T237	8.28	4.71
T238	7.07	2.9
T239	6.64	2.26
T244	3.4	0.0
T245	1.89	1.53
