feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.10815439828234562,0.07133572919893755,0.1378156503414254,NA,NA,NA
T0__cont_trait_0,0.016315226457001734,-0.033027386827609,0.09580995493792424,0.17997090555361933,0.054538202203401664,0.34115468842917684
T0__cat_trait_0,0.007721224498476206,-0.019553323549699526,0.04339436127726424,NA,NA,NA
T0__pvr_0,0.009254579220278846,-0.020874449634497968,0.05098819227934759,NA,NA,NA
T0__pvr_1,0.015011042618989192,-0.02201749788418375,0.07188647168281452,NA,NA,NA
T0__temp,0.035538277445935774,-0.03676102446714362,0.13310640635782733,NA,NA,NA
T0__time,-0.01202384296940803,-0.07962048158477764,0.044570037423951284,NA,NA,NA
T2__cont_trait_0,-9.690371528448422e-05,-0.019592596768538084,0.020512491837425487,0.11299807776555366,0.05453236098919412,0.17148891273391034
T2__cat_trait_0,0.0010617693916005636,-0.016856906757316586,0.018176891244996135,NA,NA,NA
T2__pvr_0,-0.008416881305966132,-0.028880276066517233,0.011265579672285156,NA,NA,NA
T2__pvr_1,0.002024574155188656,-0.011839259217056128,0.023013641171270256,NA,NA,NA
T2__temp,0.012170952151880457,-0.025453841340673376,0.05328929176086042,NA,NA,NA
T2__time,-0.0018998311942110152,-0.021161048513765577,0.016685341874567945,NA,NA,NA
T4__cont_trait_0,0.005389854127867462,-0.011154478805917904,0.0293557934468131,0.18944900858220445,0.09617755363697049,0.30732164356645897
T4__cat_trait_0,0.007203831659778513,-0.01219535603812142,0.03591973839118766,NA,NA,NA
T4__pvr_0,0.01157630629221133,-0.02154972606620084,0.04962200730099951,NA,NA,NA
T4__pvr_1,0.03328237129646202,-0.027172462873388807,0.10898381545368346,NA,NA,NA
T4__temp,0.032940046429574335,-0.03812864445614527,0.13288070540983243,NA,NA,NA
T4__time,-0.009097799506034883,-0.06359620184138846,0.035839083165427776,NA,NA,NA
T5__cont_trait_0,0.014064243937646834,-0.016203534193318728,0.06421157432072094,0.1687174769475454,0.08137190300606428,0.30687827984897215
T5__cat_trait_0,0.008500685643492963,-0.013695592164967858,0.04831698442109325,NA,NA,NA
T5__pvr_0,0.026300292888218463,-0.015136406431962499,0.07074673356578687,NA,NA,NA
T5__pvr_1,-0.0036433538555466533,-0.029502171906605437,0.01774806234480142,NA,NA,NA
T5__temp,0.016873737191119238,-0.023845508221561534,0.07292708685948687,NA,NA,NA
T5__time,-0.0015325271397310376,-0.01609294781117657,0.012272910289260863,NA,NA,NA
T6__cont_trait_0,0.005792073705025639,-0.011960208765140375,0.03209593002155775,0.19652639493061227,0.09787783020230528,0.3160249201898355
T6__cat_trait_0,0.008370724817019767,-0.013491104526496031,0.04110781988042679,NA,NA,NA
T6__pvr_0,0.013482086980191158,-0.021550956894384077,0.04970188663099667,NA,NA,NA
T6__pvr_1,0.03275742488851623,-0.02065509820355263,0.11239221062858878,NA,NA,NA
T6__temp,0.037605229913990595,-0.03892971435217792,0.1395731615127426,NA,NA,NA
