	ts	te
T0	35.0	19.07
T1	34.4	20.59
T2	34.04	13.97
T3	31.88	0.0
T4	29.93	2.52
T5	29.03	16.34
T6	28.02	0.68
T7	27.15	21.06
T8	26.2	9.57
T9	25.0	23.03
T10	24.69	8.26
T11	24.26	14.92
T12	23.83	8.97
T13	23.76	11.54
T15	23.48	7.3
T16	23.39	13.79
T17	22.9	20.42
T19	22.45	18.51
T20	22.41	7.95
T21	22.33	17.6
T23	22.15	20.63
T25	21.61	0.0
T26	21.42	20.12
T27	21.41	17.18
T28	21.38	20.1
T29	21.05	0.0
T30	21.05	19.57
T31	21.03	18.98
T34	20.52	14.2
T35	20.51	17.29
T36	20.48	11.77
T37	20.31	5.16
T39	20.06	19.02
T41	19.03	15.84
T45	18.09	15.68
T48	17.74	10.37
T51	17.54	0.0
T52	17.45	15.05
T57	17.1	13.37
T58	16.87	16.75
T59	16.84	14.51
T60	16.77	11.83
T61	16.47	9.52
T62	16.23	0.0
T65	15.5	0.48
T66	15.45	14.57
T67	14.2	13.17
T68	14.04	11.39
T69	14.03	1.82
T72	13.54	9.46
T73	13.37	9.43
T75	13.28	11.51
T76	13.25	0.0
T77	12.96	7.86
T78	12.94	0.0
T80	12.83	0.0
T82	12.65	11.65
T83	12.59	1.4
T84	12.52	8.37
T85	12.41	0.85
T86	12.36	0.0
T87	12.08	11.26
T88	11.94	11.55
T89	11.86	3.29
T90	11.75	1.2
T91	11.66	0.0
T92	11.54	0.0
T94	11.24	8.21
T95	11.22	9.37
T96	11.17	5.02
T97	11.02	10.58
T98	11.0	9.59
T101	10.77	1.69
T102	10.67	8.59
T104	10.6	9.43
T105	10.56	3.16
T106	10.4	4.48
T108	9.99	9.6
T110	9.72	0.31
T111	9.65	0.0
T112	9.6	8.74
T113	9.55	8.83
T114	9.53	7.37
T115	9.44	7.0
T116	9.31	2.94
T120	8.85	8.08
T123	8.52	0.0
T124	8.46	6.85
T125	8.16	0.27
T126	8.05	5.42
T127	8.03	7.5
T128	7.85	4.82
T129	7.79	0.0
T130	7.79	0.05
T131	7.69	4.82
T132	7.53	6.93
T133	7.3	1.57
T134	7.18	0.0
T135	7.11	0.0
T136	6.97	4.96
T137	6.92	0.0
T138	6.58	0.0
T139	6.43	4.69
T140	6.38	0.0
T141	6.35	0.0
T142	6.28	0.0
T143	6.22	3.77
T144	6.16	3.71
T147	5.84	0.0
T149	5.73	4.99
T150	5.72	0.0
T151	5.55	0.0
T152	5.51	0.0
T154	5.48	2.05
T155	5.41	0.0
T157	5.27	0.0
T158	5.25	3.6
T159	5.18	0.0
T160	5.1	1.37
T162	4.93	3.86
T163	4.89	4.85
T164	4.74	3.3
T165	4.69	2.13
T166	4.62	3.24
T167	4.59	1.21
T169	4.48	1.26
T170	4.44	2.78
T171	4.3	1.42
T172	4.18	2.84
T173	4.13	1.48
T174	4.12	0.04
T175	4.02	1.45
T178	3.96	0.0
T179	3.89	1.6
T181	3.76	0.0
T182	3.53	0.0
T184	3.41	1.87
T185	3.37	0.0
T186	3.31	0.0
T189	3.16	2.33
T191	3.12	0.0
T192	3.08	2.31
T193	3.04	1.15
T195	2.95	1.32
T196	2.94	0.0
T197	2.85	0.0
T198	2.83	0.0
T199	2.76	0.0
T201	2.63	0.0
T203	2.53	0.0
T209	2.26	0.0
T210	2.24	0.0
T211	2.24	0.0
T212	2.17	0.0
T214	2.15	1.39
T215	2.12	0.43
T216	2.05	0.0
T217	2.04	1.4
T218	2.02	0.0
T224	1.82	0.0
T225	1.74	0.97
T227	1.6	0.0
T229	1.45	0.0
T231	1.35	0.0
T243	0.4	0.0
T245	0.32	0.0
