	ts	te
T0	35.0	34.28
T1	34.75	29.05
T2	34.42	29.23
T3	33.67	31.61
T4	31.03	29.36
T5	30.18	28.18
T6	30.13	26.48
T7	29.85	25.23
T9	29.45	15.58
T12	28.08	24.35
T13	28.0	27.55
T14	27.98	24.23
T15	27.87	21.83
T16	27.41	25.67
T17	27.3	21.85
T18	27.08	24.51
T19	26.64	22.6
T20	26.58	23.91
T21	26.29	25.97
T22	26.24	21.18
T23	26.17	25.7
T25	26.07	24.83
T26	25.62	21.32
T27	25.18	19.88
T28	24.93	13.96
T29	24.8	22.77
T30	24.56	23.56
T33	24.12	19.64
T35	23.75	22.63
T36	23.67	15.02
T37	23.47	21.33
T38	23.12	17.32
T39	22.73	22.49
T40	22.12	19.3
T43	21.47	10.0
T44	21.32	12.63
T45	21.08	18.54
T46	20.42	18.59
T47	20.3	15.41
T48	19.85	11.78
T49	19.72	12.07
T50	19.68	11.74
T51	19.39	16.84
T52	19.31	11.6
T53	18.93	16.82
T54	18.85	10.8
T55	18.57	16.69
T56	18.38	11.14
T57	17.67	15.41
T58	17.67	9.61
T59	17.59	12.79
T60	17.49	15.42
T61	17.04	14.57
T62	17.01	14.66
T63	16.82	14.67
T64	16.37	14.14
T65	16.3	12.2
T66	15.9	2.28
T67	15.87	2.5
T68	15.72	15.01
T69	15.71	0.0
T70	15.54	12.46
T71	15.45	10.16
T72	15.24	11.96
T73	14.98	10.15
T75	14.88	14.03
T76	14.77	0.0
T78	14.4	13.59
T80	14.32	6.42
T81	14.08	7.03
T82	13.89	3.61
T83	13.75	13.08
T84	13.21	11.96
T86	12.95	11.97
T87	12.82	7.6
T89	12.54	4.12
T90	12.16	0.0
T91	11.96	6.81
T92	11.9	10.83
T93	11.82	7.44
T94	11.61	8.28
T95	11.58	7.36
T96	11.28	9.72
T97	11.2	4.45
T98	11.1	9.08
T99	11.05	10.05
T100	10.64	9.49
T101	10.6	9.97
T103	10.39	5.99
T105	10.08	2.33
T106	9.98	7.33
T109	9.68	8.23
T110	9.67	0.0
T111	9.41	8.09
T112	8.84	0.0
T114	8.73	6.79
T115	8.72	0.0
T116	8.66	0.0
T117	8.45	6.92
T118	8.44	0.0
T119	8.39	6.98
T120	8.33	3.29
T121	8.08	0.0
T122	8.07	7.55
T123	8.03	2.66
T124	8.03	0.0
T125	8.01	0.0
T126	8.0	2.81
T127	7.97	5.86
T128	7.78	7.04
T129	7.62	4.05
T130	7.61	3.65
T131	7.44	0.0
T132	7.39	4.33
T135	7.32	5.27
T137	7.16	4.44
T138	7.13	6.75
T139	6.76	4.57
T140	6.7	0.0
T141	6.5	4.31
T143	6.32	3.05
T144	6.27	2.4
T146	5.78	0.65
T147	5.6	3.56
T148	5.51	3.01
T149	5.4	0.0
T151	5.36	2.82
T155	5.23	4.01
T157	5.21	0.85
T159	5.1	1.55
T160	5.03	3.09
T164	4.7	3.44
T167	4.38	2.03
T168	4.33	2.6
T171	4.1	2.88
T173	4.05	1.76
T174	4.04	3.48
T175	4.03	0.0
T176	4.01	3.34
T177	4.01	1.26
T178	3.97	0.75
T179	3.97	1.44
T180	3.86	0.0
T181	3.83	0.0
T182	3.8	3.16
T183	3.8	0.0
T184	3.76	0.0
T185	3.75	3.18
T186	3.74	3.35
T187	3.67	0.0
T188	3.65	0.0
T189	3.65	2.07
T190	3.54	1.77
T191	3.52	3.31
T192	3.5	2.17
T193	3.5	2.91
T194	3.43	0.0
T196	3.33	0.0
T198	3.29	1.94
T199	3.22	1.69
T200	3.21	2.21
T201	3.18	0.0
T202	3.15	0.0
T204	3.06	1.74
T205	2.99	1.15
T206	2.97	0.12
T208	2.93	0.82
T209	2.9	0.0
T210	2.89	2.19
T211	2.86	2.05
T213	2.77	1.87
T214	2.75	0.0
T215	2.67	0.0
T216	2.53	1.16
T217	2.41	0.0
T218	2.35	1.57
T220	2.31	0.0
T221	2.3	0.0
T222	2.16	0.0
T226	2.06	0.0
T229	1.93	0.79
T230	1.86	0.69
T233	1.72	0.0
T234	1.69	1.2
T239	1.55	0.0
T240	1.54	0.18
T241	1.54	0.0
T244	1.4	0.0
T245	1.35	0.0
T247	1.29	0.03
T249	1.26	0.0
T250	1.24	0.0
T251	1.19	0.0
T252	1.16	0.0
T253	1.15	0.0
T254	1.13	0.0
T255	1.02	0.0
T260	0.62	0.0
T262	0.56	0.0
T263	0.55	0.0
T267	0.43	0.0
T271	0.27	0.0
T272	0.26	0.0
