sp	hmin	hmax
T0	33.56831330068303	33.56831330068303
T0	31.327085534462004	31.327085534462004
T0	33.534794957310794	33.534794957310794
T1	34.12062460556624	34.12062460556624
T1	32.84995631973092	32.84995631973092
T1	33.60825713574944	33.60825713574944
T1	34.14105479993032	34.14105479993032
T1	31.04798562420833	31.04798562420833
T1	32.82561120520163	32.82561120520163
T3	29.635632339097352	29.635632339097352
T3	30.23798706508614	30.23798706508614
T3	29.784618882406455	29.784618882406455
T3	29.710103965401665	29.710103965401665
T3	29.994164380857825	29.994164380857825
T3	30.53778409548292	30.53778409548292
T3	30.421763656322156	30.421763656322156
T3	29.675025930621416	29.675025930621416
T4	31.980026551241135	31.980026551241135
T4	30.729494284949773	30.729494284949773
T5	29.75033184255016	29.75033184255016
T5	28.481188329151983	28.481188329151983
T5	28.38461693412424	28.38461693412424
T5	32.10210431881268	32.10210431881268
T5	31.44634161520291	31.44634161520291
T5	30.5525166977556	30.5525166977556
T5	24.137914419681994	24.137914419681994
T5	23.966799062056396	23.966799062056396
T5	26.542596524638935	26.542596524638935
T5	20.519848863472237	20.519848863472237
T5	20.50484189813591	20.50484189813591
T5	22.487380526192513	22.487380526192513
T5	21.018195520315135	21.018195520315135
T5	19.9664809282711	19.9664809282711
T5	16.915863014466034	16.915863014466034
T6	30.321321826008475	30.321321826008475
T7	30.341647418360484	30.341647418360484
T8	29.879089657609978	29.879089657609978
T8	29.73505409411557	29.73505409411557
T8	29.967992051425387	29.967992051425387
T8	30.137793998384947	30.137793998384947
T8	30.386963432805416	30.386963432805416
T8	30.486268650408878	30.486268650408878
T8	31.35581448818911	31.35581448818911
T8	30.199848273697558	30.199848273697558
T8	30.374558239938366	30.374558239938366
T9	28.929206535556872	28.929206535556872
T9	30.306013956340145	30.306013956340145
T9	29.31649047100856	29.31649047100856
T9	30.1999803803245	30.1999803803245
T11	28.496614000583953	28.496614000583953
T11	28.286108686452582	28.286108686452582
T11	29.22259022862718	29.22259022862718
T11	25.282909942330647	25.282909942330647
T11	25.262756783559155	25.262756783559155
T11	26.119401405044822	26.119401405044822
T13	28.442174762804296	28.442174762804296
T13	28.434878474681092	28.434878474681092
T14	21.11276547585633	21.11276547585633
T14	19.730640628560977	19.730640628560977
T15	25.56134617163185	25.56134617163185
T15	24.294243009905248	24.294243009905248
T15	25.30471508758561	25.30471508758561
T15	24.634642462901887	24.634642462901887
T15	26.325370199134447	26.325370199134447
T15	25.51227659649539	25.51227659649539
T15	24.113273867393787	24.113273867393787
T15	24.253410531605745	24.253410531605745
T15	24.187601918435394	24.187601918435394
T16	27.381250220015794	27.381250220015794
T16	27.216062346695587	27.216062346695587
T16	26.244631187210164	26.244631187210164
T16	27.28874217728898	27.28874217728898
T16	26.326484124830046	26.326484124830046
T16	24.069673576332782	24.069673576332782
T19	25.83871143945531	25.83871143945531
T19	24.22483947052292	24.22483947052292
T19	24.02161529270607	24.02161529270607
T19	23.357464466119314	23.357464466119314
T19	26.308501688186553	26.308501688186553
T19	23.91901077550551	23.91901077550551
T19	26.38708951930109	26.38708951930109
T19	21.723513731998683	21.723513731998683
T19	20.60324824583009	20.60324824583009
T19	22.04996486778886	22.04996486778886
T19	19.028942304207227	19.028942304207227
T19	18.415921976052083	18.415921976052083
T19	19.925289905295312	19.925289905295312
T19	17.82342985057295	17.82342985057295
T19	20.30639820476776	20.30639820476776
T19	18.52210208542253	18.52210208542253
T19	19.96617453249477	19.96617453249477
T19	17.795282682952948	17.795282682952948
T20	24.32962390405774	24.32962390405774
T20	23.200073506793448	23.200073506793448
T20	25.121670253498966	25.121670253498966
T20	24.94804930057477	24.94804930057477
T20	23.374042610770495	23.374042610770495
T20	25.57181697104092	25.57181697104092
T20	25.62268798753407	25.62268798753407
T20	26.738300279641138	26.738300279641138
T20	26.644734471575592	26.644734471575592
T20	24.15501042542142	24.15501042542142
T20	25.13662775121147	25.13662775121147
T20	23.27670958050918	23.27670958050918
T20	24.15780995873256	24.15780995873256
T20	25.374653530436433	25.374653530436433
T20	26.330017230727865	26.330017230727865
T20	24.05124585600662	24.05124585600662
T20	23.213882543799464	23.213882543799464
T20	23.521200772457398	23.521200772457398
T20	25.05070598686348	25.05070598686348
T20	26.057790958497804	26.057790958497804
T20	23.6089186056026	23.6089186056026
T20	23.979804961871533	23.979804961871533
T20	24.09930800843062	24.09930800843062
T20	25.407759541666444	25.407759541666444
T20	24.532819100839742	24.532819100839742
T20	25.938217376368254	25.938217376368254
T20	24.15089016963836	24.15089016963836
T20	22.101158179387554	22.101158179387554
T24	25.100480800560593	25.100480800560593
T24	25.459207456375093	25.459207456375093
T24	24.4079256944515	24.4079256944515
T24	23.851692795716325	23.851692795716325
T24	23.90210699687699	23.90210699687699
T24	25.519023942689117	25.519023942689117
T24	24.45463066952118	24.45463066952118
T24	25.175527243790746	25.175527243790746
T24	24.156417691273603	24.156417691273603
T24	25.383986598850974	25.383986598850974
T24	25.390102460820703	25.390102460820703
T24	25.25448144544036	25.25448144544036
T24	25.177844897357385	25.177844897357385
T24	24.825426655250677	24.825426655250677
T24	23.130062346990147	23.130062346990147
T24	22.92989886843405	22.92989886843405
T25	20.55773788235583	20.55773788235583
T26	23.123763096369107	23.123763096369107
T30	24.23684560872866	24.23684560872866
T30	23.731068644297824	23.731068644297824
T30	20.24884993874921	20.24884993874921
T30	20.080223815452243	20.080223815452243
T30	20.04146267579973	20.04146267579973
T30	19.32888005479591	19.32888005479591
T31	23.265438667484737	23.265438667484737
T31	24.221905457277032	24.221905457277032
T31	22.84026236526225	22.84026236526225
T31	21.189816200021056	21.189816200021056
T31	22.950093757012453	22.950093757012453
T31	21.789522792941828	21.789522792941828
T31	22.828508625174194	22.828508625174194
T31	20.363798208140167	20.363798208140167
T31	20.39207687303488	20.39207687303488
T31	19.421304982450565	19.421304982450565
T31	19.52513719575684	19.52513719575684
T31	16.0332717084456	16.0332717084456
T31	18.201834097239555	18.201834097239555
T31	17.990965133537102	17.990965133537102
T31	18.221789565664693	18.221789565664693
T31	15.793415705630354	15.793415705630354
T31	15.137925999928306	15.137925999928306
T31	11.804235742845332	11.804235742845332
T31	11.858621749742063	11.858621749742063
T31	13.41787945869632	13.41787945869632
T31	12.617742777892422	12.617742777892422
T31	11.706705084262081	11.706705084262081
T31	12.419970744893131	12.419970744893131
T31	13.027887776351003	13.027887776351003
T31	12.98251275777816	12.98251275777816
T31	11.559372799570403	11.559372799570403
T31	11.56532185627904	11.56532185627904
T31	9.427222464334962	9.427222464334962
T31	8.300862989487143	8.300862989487143
T31	8.551476263616337	8.551476263616337
T31	10.216703418891358	10.216703418891358
T31	5.363719755730199	5.363719755730199
T31	7.089699288431885	7.089699288431885
T31	6.999635858415742	6.999635858415742
T31	6.784259082942451	6.784259082942451
T32	21.374925988694518	21.374925988694518
T32	18.269950964460396	18.269950964460396
T32	19.73034121282515	19.73034121282515
T33	23.49526111465116	23.49526111465116
T33	23.056425568024405	23.056425568024405
T33	23.654098408828546	23.654098408828546
T33	23.27956726642876	23.27956726642876
T33	23.435968520885666	23.435968520885666
T33	20.47817857989559	20.47817857989559
T33	20.53737150816505	20.53737150816505
T33	20.91826833704344	20.91826833704344
T33	20.897822715420375	20.897822715420375
T33	20.559364923717318	20.559364923717318
T33	21.034587549895708	21.034587549895708
T33	21.640542309499075	21.640542309499075
T33	21.68410726439283	21.68410726439283
T33	21.11322077225497	21.11322077225497
T33	20.452335887771454	20.452335887771454
T33	22.340940389787598	22.340940389787598
T33	21.84215517596594	21.84215517596594
T33	21.287164577201835	21.287164577201835
T33	22.558333656396364	22.558333656396364
T33	21.348584270043283	21.348584270043283
T33	17.503034838679618	17.503034838679618
T33	17.92312188960029	17.92312188960029
T33	18.53221793583919	18.53221793583919
T33	20.015682746137717	20.015682746137717
T33	19.492946081640454	19.492946081640454
T33	19.78121436965611	19.78121436965611
T33	20.179677686010784	20.179677686010784
T33	19.214196853429442	19.214196853429442
T33	19.378513328697604	19.378513328697604
T33	17.49356537279983	17.49356537279983
T33	18.869086268750394	18.869086268750394
T33	17.76566234232164	17.76566234232164
T33	19.066408752075944	19.066408752075944
T33	18.34996904123936	18.34996904123936
T33	18.19525413016572	18.19525413016572
T33	19.160440319675324	19.160440319675324
T33	17.352067062794262	17.352067062794262
T33	19.062969508993874	19.062969508993874
T33	17.35432000391275	17.35432000391275
T33	19.946596651340727	19.946596651340727
T33	17.800490902758096	17.800490902758096
T33	18.13949907670735	18.13949907670735
T33	18.231840296890383	18.231840296890383
T33	17.34039648669492	17.34039648669492
T33	18.860256774961588	18.860256774961588
T33	19.044789515927473	19.044789515927473
T33	17.96509167250226	17.96509167250226
T33	18.513993146648755	18.513993146648755
T33	18.483530962393882	18.483530962393882
T33	18.698885806981473	18.698885806981473
T33	19.53539971207958	19.53539971207958
T33	17.444301241571075	17.444301241571075
T33	18.49854391977243	18.49854391977243
T34	23.334890676140926	23.334890676140926
T34	23.725179259374407	23.725179259374407
T34	23.255296291939658	23.255296291939658
T40	22.815758193786962	22.815758193786962
T41	20.65063159796646	20.65063159796646
T41	22.01561784984235	22.01561784984235
T41	20.74345640212776	20.74345640212776
T41	22.186144579443642	22.186144579443642
T41	21.967320592503597	21.967320592503597
T41	22.592970281103025	22.592970281103025
T41	22.151766779912222	22.151766779912222
T42	22.546150033095874	22.546150033095874
T42	22.51648924863608	22.51648924863608
T42	20.228854919837367	20.228854919837367
T42	20.26601370327319	20.26601370327319
T42	19.96286049941518	19.96286049941518
T42	19.397450114726507	19.397450114726507
T43	18.12431788554523	18.12431788554523
T43	18.62252139133341	18.62252139133341
T44	21.290676964694036	21.290676964694036
T46	21.43304784699244	21.43304784699244
T53	18.883448213270405	18.883448213270405
T53	19.731078728044608	19.731078728044608
T53	20.325711112265253	20.325711112265253
T53	19.310629957319623	19.310629957319623
T53	19.785144357472955	19.785144357472955
T53	19.00664440532864	19.00664440532864
T53	18.172865044098323	18.172865044098323
T53	17.49302509754903	17.49302509754903
T54	20.000994072202477	20.000994072202477
T56	20.031180387874784	20.031180387874784
T56	11.22527519104939	11.22527519104939
T58	20.208150642458197	20.208150642458197
T58	20.14315548076229	20.14315548076229
T60	17.91084558885496	17.91084558885496
T61	19.06974530403445	19.06974530403445
T61	19.267734530285587	19.267734530285587
T61	18.868503521935626	18.868503521935626
T62	18.411873274504032	18.411873274504032
T64	18.932625310071177	18.932625310071177
T64	19.352218402629372	19.352218402629372
T64	19.249084274799074	19.249084274799074
T64	17.78427290779687	17.78427290779687
T65	18.059289347074316	18.059289347074316
