scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	28.47	0.4997846449579226	0.3967574191829586	0.0	-0.03069822910558074	NA	0.13343586459874063	0.0	NA
T1	34.93	30.53	0.47728953149094683	0.3918030814377256	0.4998679188807956	-0.02404020036698492	-0.31888166492238257	-0.21282052124160836	0.0	0.0
T3	32.35	29.58	0.4596419832121946	0.33002995554884657	0.4983224335488417	-0.08574201470423015	0.429069292677976	0.6485483445350527	0.0	0.0
T4	32.19	29.78	0.474178678274754	0.3387932653599715	0.4014864294460391	0.6928294696162695	0.3405726912164113	0.6027336780112474	0.0	1.0
T5	32.12	16.07	0.49892381578065237	0.3762541541122746	0.4730780915324061	0.3479553564495615	-0.06865406212806296	0.3658884016725431	0.0	0.0
T6	32.1	30.25	0.3094232650224728	0.2639675971680523	0.471906442306633	0.3556646223760836	1.0245861639883826	0.9535242731671716	0.0	0.0
T7	31.68	28.36	0.4511274309441792	0.32811543947551236	0.4986448510943551	-0.07705079742440599	-0.474344194628897	-0.6582869238508849	0.0	0.0
T8	31.59	29.72	0.3662822966593622	0.2996208955090883	0.32183672982320155	0.9816991204615784	0.8250807384385639	0.7950286693827445	0.0	0.0
T9	31.23	28.65	0.44296517514529077	0.2808108598959854	0.3079538927512926	1.0296550057237537	0.5147264443799605	0.8797162905637673	0.0	0.0
T11	29.45	22.28	0.39153320028206245	0.35730014512820507	0.48073242142475076	-0.29319413185129173	-0.7313866297060703	-0.49693392144011467	0.0	0.0
T13	28.83	28.18	0.48579208617765873	0.379160600213091	0.38981903888763386	-0.7379190099600801	0.25111725717895705	0.3421132815032097	1.0	0.0
T14	27.87	19.7	0.4999287012305083	0.378690543834403	0.49995904922701334	0.013385326628170567	-0.017662229729478833	-0.3460564793478257	0.0	0.0
T15	27.7	23.96	0.3006629995885039	0.27322768526953034	0.3249267057400915	-0.9709948564939539	-1.0547995137033648	-0.9131185596607578	0.0	0.0
T16	27.42	23.94	0.4237546197607166	0.30530087591365734	0.49641093165735006	-0.12553406439372278	-0.6016058624312848	-0.7687586276784986	0.0	0.0
T19	27.05	17.58	0.49989296873958033	0.3243140580995523	0.4954570289384953	-0.14130231030927018	-0.02164051501550593	-0.6773720588912079	0.0	0.0
T20	26.76	22.03	0.4244904308334679	0.39877941550953067	0.4890667391330637	-0.21991757113952354	-0.5984434094793049	-0.08176354052226477	0.0	0.0
T24	25.77	22.58	0.4032862179550861	0.36202026401177545	0.476936576561131	-0.3214090350069672	-0.6857320431872758	-0.46715579320863637	0.0	0.0
T25	25.5	19.9	0.2630540746028938	0.2135201530763432	0.39154305792413485	-0.7313489782989261	-1.1852926014892602	-1.1718219355528972	0.0	0.0
T26	25.42	21.72	0.2611859508300151	0.24771615820153656	0.3427273714160604	-0.9089330317380099	-1.1918510323252305	-1.023820488802962	0.0	0.0
T30	24.9	18.61	0.45365671268371777	0.342733314604318	0.4383337525639158	-0.536595868186431	-0.46127245237751396	-0.5813732061907979	0.0	0.0
T31	24.6	5.06	0.30150781844021873	0.22989975506179428	0.4498758665628337	-0.48070743459581805	-1.0518859633236965	-1.36765495627882	0.0	0.0
T32	24.5	18.22	0.17514284200445981	0.19552548878970447	0.482297406863797	-0.2808080058962652	-1.5148270860389732	-1.2513013964444335	0.0	0.0
T33	24.38	17.21	0.32190736881680776	0.2537060099884627	0.4922828222834654	-0.1844611538890052	-0.9814545775948313	-0.9979696169008591	0.0	0.0
T34	24.19	22.86	0.49918158218483005	0.39748305382477583	0.4683754375520952	-0.37805643999055955	-0.05986243857217011	0.11750760702505529	0.0	0.0
T40	23.14	22.48	0.47989759766516854	0.3967175200941074	0.4989382767245156	0.06819074768095401	-0.2996078104912512	-0.1342576717877069	0.0	0.0
T41	22.84	20.53	0.49312420116271427	0.39755832938016317	0.49468684171475347	0.15287071069123223	0.17404129126233572	0.11573161624989145	1.0	0.0
