	ts	te
T0	35.0	21.03
T1	30.63	24.97
T2	29.72	0.0
T3	29.64	24.69
T4	28.52	10.24
T5	27.71	0.0
T6	27.19	12.79
T7	26.76	19.26
T8	26.69	13.08
T9	26.35	18.67
T10	25.74	15.66
T11	25.5	12.24
T12	25.46	20.3
T13	25.42	13.38
T14	25.33	0.0
T15	25.27	13.01
T16	25.2	12.7
T17	25.13	13.99
T18	25.11	13.85
T19	25.08	11.78
T20	24.81	13.43
T21	24.69	0.0
T22	24.63	11.22
T23	24.58	11.01
T24	24.58	12.68
T25	24.51	19.36
T26	24.45	13.14
T27	24.33	12.06
T29	24.25	15.0
T30	24.25	12.97
T31	24.04	14.02
T32	24.0	0.49
T33	23.91	20.79
T34	23.78	19.62
T35	23.65	0.0
T36	23.55	17.53
T37	23.54	11.75
T38	23.51	0.0
T39	23.46	12.26
T41	23.39	11.65
T42	23.31	13.67
T43	23.27	0.0
T44	23.09	16.64
T45	23.08	13.92
T46	23.04	14.18
T47	22.94	19.26
T48	22.9	13.42
T49	22.88	15.89
T50	22.83	10.06
T51	22.7	17.53
T52	22.65	0.0
T53	22.65	0.0
T54	22.63	20.05
T55	22.59	14.47
T56	22.55	11.64
T57	22.52	13.27
T58	22.5	11.48
T59	22.49	14.61
T60	22.4	0.0
T61	22.39	20.43
T62	22.28	0.0
T64	22.24	13.74
T65	22.23	14.36
T66	22.18	0.0
T67	22.18	10.54
T68	22.12	13.48
T69	22.08	10.88
T70	22.02	0.0
T71	21.98	13.36
T72	21.96	0.0
T74	21.86	7.49
T75	21.73	0.0
T76	21.72	11.85
T77	21.71	13.75
T78	21.7	14.6
T79	21.67	18.51
T80	21.6	0.0
T82	21.57	11.2
T83	21.56	13.23
T84	21.43	17.8
T85	21.4	18.13
T86	21.39	18.55
T87	21.36	0.0
T88	21.33	12.79
T89	21.31	11.14
T90	21.31	0.0
T91	21.29	0.0
T92	21.26	18.42
T93	21.26	20.26
T94	21.21	0.0
T95	21.13	12.56
T96	21.11	13.48
T97	21.07	0.0
T98	21.01	13.21
T99	20.93	16.53
T100	20.87	0.0
T101	20.76	13.88
T102	20.76	12.32
T103	20.7	7.83
T104	20.65	17.82
T105	20.62	10.61
T106	20.62	15.65
T107	20.61	12.69
T108	20.61	16.47
T109	20.6	14.85
T110	20.57	13.47
T111	20.55	0.0
T112	20.53	14.11
T113	20.53	14.88
T114	20.51	18.94
T115	20.5	0.0
T116	20.47	14.77
T117	20.42	13.04
T118	20.41	11.6
T119	20.38	0.0
T120	20.31	0.0
T121	20.26	0.0
T122	20.26	14.33
T123	20.25	0.0
T125	20.21	14.48
T126	20.16	0.0
T127	20.14	15.96
T128	20.1	16.91
T129	20.08	12.95
T130	20.0	13.59
T132	19.82	16.94
T133	19.6	10.2
T134	19.58	14.97
T135	19.5	13.77
T136	19.29	12.33
T137	19.16	14.31
T138	19.14	0.0
T139	18.98	17.43
T140	18.97	0.0
T141	18.96	13.02
T143	18.85	14.06
T144	18.82	0.0
T145	18.62	0.0
T146	18.59	17.01
T147	18.45	13.32
T148	18.33	12.0
T149	18.32	14.42
T150	18.3	13.32
T151	18.26	16.92
T152	18.21	13.03
T153	18.11	0.0
T154	18.02	14.23
T155	17.93	13.94
T156	17.92	14.75
T157	17.89	10.9
T158	17.79	14.94
T159	17.77	0.0
T160	17.76	14.15
T161	17.73	0.0
T162	17.71	14.46
T163	17.7	0.0
