time,mean,lwr,upr
0.5,0.006373659880435291,0.0007559497058511575,0.013850528814389008
0.8240064034149195,0.006717417440653166,0.0008317632987487367,0.014391065958913086
1.148012806829839,0.007082947874657506,0.0008894798915317165,0.014850535072484036
1.4720192102447585,0.0074715799277184115,0.00101298817619132,0.015425959824466172
1.7960256136596777,0.007884680427893389,0.0011059430263517605,0.01601562113148736
2.1200320170745974,0.008323645229405855,0.0012709952634245107,0.016619949479635448
2.4440384204895165,0.008789888676653103,0.0013436110678435368,0.01723945395775574
2.768044823904436,0.009284831755719791,0.0017172073994817679,0.01803025087354173
3.092051227319356,0.009809888695712907,0.001995386699421205,0.01866100518548178
3.416057630734275,0.010366450702734504,0.0024179064394226784,0.019556187149652057
3.740064034149195,0.010955863681971646,0.0027618906088763043,0.020392406640586558
4.064070437564114,0.011579395204140313,0.002883764877002036,0.020870298345071366
4.388076840979033,0.01223818757460336,0.0036455015363315475,0.021952959427604484
4.712083244393953,0.012933202396947948,0.004071703804128084,0.022913203386547096
5.036089647808872,0.013665175793508202,0.0044308784107909395,0.023735280731512258
5.360096051223792,0.014434609203632069,0.004741103154003201,0.02474191233419976
5.684102454638711,0.01524180504461611,0.005740622410115768,0.026133123010754114
6.008108858053631,0.016086931410490585,0.006214384468620865,0.02693310107983922
6.332115261468551,0.01697009388383136,0.007232519964111876,0.02840695226916458
6.65612166488347,0.01789140750731036,0.007841566684244187,0.02938875614665305
6.98012806829839,0.018851074359980947,0.008348276196357213,0.03033374582890018
7.304134471713309,0.019849472068921563,0.008035647687999874,0.030457060006394518
7.628140875128228,0.02088725403423843,0.01041806847778597,0.03307787997811157
7.952147278543147,0.02196545893530065,0.009712664275598012,0.03264922420780648
8.276153681958066,0.023085624640499344,0.012114948570301728,0.03544758790821989
8.600160085372988,0.024249899382425822,0.012296945581552874,0.035661023225160654
8.924166488787906,0.02546114248077593,0.01365074997792184,0.03733999347984628
9.248172892202826,0.02672300928676164,0.0147843137848025,0.0388758319598847
9.572179295617744,0.028040019385177667,0.01663342682057681,0.04104781176656127
9.896185699032664,0.02941761078384289,0.017090949058180233,0.041781266160505114
10.220192102447584,0.030862183957311794,0.018529473947216706,0.0432471812910021
10.544198505862504,0.03238113849760935,0.019719246736638538,0.04503537312499773
10.868204909277422,0.03398290357558325,0.02105255855571415,0.04671437252424604
11.192211312692342,0.03567696299296079,0.024518492455532642,0.050814214138181775
11.51621771610726,0.03747387642935445,0.025789290006802898,0.0525332401300648
11.840224119522182,0.039385299456246095,0.0280037282473549,0.05519344151119821
12.1642305229371,0.04142400481883074,0.02664381976185947,0.054322184559795275
12.48823692635202,0.04360390610021117,0.030102134732491546,0.05831830270004221
12.81224332976694,0.04594008288376421,0.03192929421553226,0.060241666085401775
13.136249733181858,0.04844880484149515,0.03427637751347007,0.063064319237837
13.46025613659678,0.05114755109713237,0.03672644883891115,0.06627456021951304
13.784262540011698,0.05405502027575549,0.03881564503390027,0.06881058611286796
14.108268943426618,0.057191125265391086,0.04201132390218523,0.07245211824673484
14.432275346841536,0.06057696486200636,0.04551670603038928,0.07673540274730459
14.756281750256456,0.06423476273482627,0.04833082246802402,0.08023100293249573
15.080288153671374,0.06818776312666906,0.05078405088881369,0.08387219711399686
15.404294557086295,0.07246007246552115,0.0547219231615787,0.08862397272504487
15.728300960501214,0.0770764362316586,0.0599536365043664,0.09497030517422975
16.052307363916132,0.08206194061826275,0.06447947519920104,0.10065718935793182
16.376313767331055,0.08744162875879828,0.06881218717030882,0.10729855744806133
16.70032017074597,0.09324002226169076,0.07229550686707649,0.11204943185018967
17.02432657416089,0.0994805418230253,0.07752367933219138,0.11863214326278888
17.34833297757581,0.1061848272200131,0.08289637142165371,0.12598773019745876
17.67233938099073,0.11337196793127086,0.0894262697917184,0.13377979362027054
