	ts	te
T0	35.0	7.0
T1	34.89	5.13
T2	32.13	13.2
T3	31.32	28.48
T4	30.96	4.48
T5	30.21	0.0
T6	27.88	8.3
T8	26.6	16.07
T9	26.55	19.37
T10	26.18	0.0
T11	26.05	0.0
T12	25.65	0.91
T13	25.38	15.48
T14	24.69	0.0
T15	23.65	0.0
T16	23.34	5.89
T17	23.26	15.21
T18	22.78	12.71
T19	22.25	15.25
T20	22.22	3.8
T21	21.83	15.3
T24	19.91	0.0
T25	19.86	8.66
T27	19.55	0.0
T28	19.42	6.96
T29	19.39	17.1
T30	19.33	11.29
T31	19.3	18.71
T33	19.01	0.0
T34	18.54	5.79
T36	18.29	17.1
T37	18.04	15.19
T40	17.89	17.79
T41	17.86	12.56
T42	17.55	13.09
T43	17.14	10.82
T45	16.82	13.78
T47	16.41	9.03
T48	16.39	0.0
T50	15.83	9.26
T52	15.72	4.96
T53	15.68	0.0
T54	15.68	0.0
T58	15.24	7.41
T60	15.18	11.83
T64	14.9	12.44
T66	14.65	13.6
T67	14.59	5.69
T68	14.47	12.69
T69	14.43	5.21
T70	14.24	13.27
T71	14.23	10.63
T72	14.16	5.67
T73	14.12	4.29
T74	13.99	9.4
T75	13.94	9.81
T77	13.53	12.38
T78	13.52	11.9
T79	13.46	8.66
T80	13.42	5.5
T82	13.27	1.29
T84	13.18	3.92
T85	13.13	12.21
T88	12.68	10.64
T90	12.55	11.4
T91	12.38	11.83
T92	12.07	0.0
T93	11.98	1.47
T94	11.84	8.07
T95	11.79	4.46
T96	11.71	0.0
T97	11.68	0.0
T98	11.54	0.0
T100	11.39	2.33
T101	11.32	7.7
T103	11.3	9.01
T104	11.24	0.0
T105	11.12	9.91
T107	10.8	4.04
T108	10.68	10.09
T109	10.54	7.99
T111	10.38	5.35
T113	10.01	2.88
T114	9.98	7.71
T115	9.96	0.0
T116	9.94	1.02
T117	9.88	0.0
T118	9.86	5.53
T119	9.79	0.0
T120	9.79	0.0
T121	9.61	8.95
T122	9.44	0.0
T123	9.38	3.62
T124	9.3	2.84
T125	9.18	0.0
T127	9.16	8.16
T129	9.05	3.88
T130	9.03	6.52
T132	8.62	3.16
T134	8.37	3.25
T135	8.32	2.28
T136	8.31	3.23
T137	8.27	0.0
T138	8.24	0.44
T139	8.19	8.16
T140	8.12	4.32
T141	8.02	6.81
T142	7.99	3.84
T143	7.98	5.53
T145	7.95	5.91
T146	7.94	4.41
T147	7.88	3.45
T148	7.72	7.15
T149	7.66	4.07
T151	7.51	2.39
T152	7.51	1.2
T153	7.45	3.07
T155	7.43	2.39
T156	7.36	1.74
T159	7.25	2.5
T160	7.22	0.2
T162	7.17	5.21
T167	6.93	5.5
T169	6.84	2.19
T170	6.83	6.54
T172	6.55	0.0
T175	6.5	2.27
T176	6.43	4.89
T177	6.36	3.26
T178	6.34	0.17
T179	6.31	0.0
T181	6.26	5.22
T183	6.04	3.4
T185	6.0	4.73
T186	5.95	0.0
T187	5.93	1.74
T188	5.82	0.99
T189	5.45	4.27
T191	5.39	0.0
T192	5.35	0.86
T193	5.31	4.03
T194	5.18	2.53
T195	5.15	4.4
T196	5.14	3.03
T200	4.98	4.67
T201	4.97	3.45
T202	4.97	2.87
T203	4.93	2.54
T204	4.82	4.27
T205	4.8	3.16
T206	4.74	3.89
T207	4.69	3.81
T208	4.68	0.0
T209	4.62	2.31
T210	4.62	0.06
T211	4.55	3.07
T214	4.37	1.89
T216	4.33	3.13
T217	4.27	2.26
T218	4.25	3.89
T219	4.2	0.0
T220	4.2	3.58
T221	4.18	0.0
T222	4.1	0.0
T223	4.08	3.82
T224	4.06	3.32
T227	3.84	2.09
T228	3.82	3.5
T229	3.77	0.0
T231	3.7	0.0
T232	3.61	2.83
T233	3.57	0.0
T234	3.47	1.0
T235	3.46	3.08
T237	3.34	0.0
T239	3.26	0.0
T240	3.02	0.0
T241	3.02	2.69
T243	2.8	0.36
T244	2.77	0.0
T245	2.74	1.19
T246	2.73	0.0
T247	2.72	2.19
T248	2.63	0.0
T252	2.46	0.0
T253	2.46	0.0
T254	2.45	0.0
T255	2.44	0.0
T256	2.27	1.47
T257	2.22	0.0
T260	1.9	0.0
T268	1.39	0.0
T269	1.38	0.0
T270	1.37	0.0
T274	1.3	0.0
T275	1.26	0.0
T276	1.25	0.0
T278	0.73	0.0
T284	0.34	0.0
T287	0.15	0.0
