	ts	te
T1	34.79	31.55
T2	33.53	31.29
T5	32.96	21.75
T6	32.83	27.64
T7	32.18	29.58
T8	29.11	20.92
T10	28.79	27.55
T11	28.49	24.04
T12	28.42	26.74
T13	28.34	26.83
T14	28.24	27.73
T15	27.65	23.14
T16	26.92	24.25
T17	26.67	9.92
T18	25.68	19.4
T19	25.5	16.19
T20	25.3	9.58
T21	25.24	11.98
T22	24.91	21.65
T23	24.82	14.86
T24	24.68	23.1
T25	24.34	20.45
T27	23.53	22.86
T28	23.2	19.42
T29	23.04	16.47
T30	22.66	19.79
T31	22.49	17.41
T33	21.46	5.73
T34	21.04	13.63
T36	20.83	19.8
T37	20.8	0.52
T38	20.65	18.95
T39	20.62	20.47
T40	20.48	18.63
T41	20.31	12.26
T42	20.27	6.26
T43	19.93	16.38
T44	19.81	10.07
T45	19.69	14.19
T46	19.51	14.47
T47	19.4	12.08
T48	19.27	13.28
T50	18.19	11.22
T51	18.19	12.67
T52	18.08	7.24
T53	18.06	15.19
T55	17.44	0.0
T56	17.36	3.85
T57	17.35	11.18
T58	17.2	9.99
T59	16.3	4.52
T60	16.28	8.06
T61	16.23	11.79
T63	16.03	15.11
T65	15.91	10.29
T66	15.76	13.65
T68	15.59	8.09
T69	15.43	11.66
T70	15.42	4.52
T71	15.42	1.65
T72	15.39	12.86
T73	15.18	13.71
T74	14.98	14.54
T75	14.48	13.66
T76	14.37	3.14
T77	14.27	4.96
T78	14.26	9.24
T79	14.08	7.02
T81	14.03	9.72
T82	14.01	13.42
T83	13.95	11.05
T84	13.86	13.18
T85	13.62	13.19
T86	13.5	10.99
T87	13.45	10.62
T90	13.1	12.36
T91	12.58	0.0
T92	12.36	11.07
T93	12.33	5.54
T94	12.22	8.09
T95	12.13	8.85
T96	11.87	3.49
T98	11.41	8.45
T99	11.35	8.5
T103	11.21	9.72
T104	11.18	7.43
T107	10.62	4.87
T108	10.59	0.0
T109	10.37	6.64
T110	10.33	6.7
T111	10.32	9.1
T112	10.32	8.72
T113	10.28	9.03
T114	10.23	6.35
T115	10.17	5.64
T116	10.14	0.0
T117	10.06	9.01
T118	9.95	9.17
T120	9.75	0.0
T122	9.44	7.07
T123	9.05	7.78
T125	8.9	8.71
T126	8.89	0.0
T128	8.79	0.0
T129	8.64	2.96
T130	8.55	5.44
T131	8.21	4.13
T132	8.12	5.12
T133	8.05	0.41
T135	7.53	6.5
T136	7.45	7.29
T137	7.42	6.93
T138	7.35	0.0
T140	6.91	4.52
T141	6.76	0.0
T142	6.7	0.0
T143	6.65	0.0
T144	6.64	0.0
T145	6.63	6.43
T147	6.38	5.55
T148	6.13	4.82
T149	6.1	0.0
T150	6.08	0.0
T151	5.81	0.82
T152	5.78	4.93
T154	5.63	0.0
T155	5.62	0.0
T156	5.27	0.0
T157	5.08	4.09
T158	5.0	0.0
T159	4.96	0.0
T160	4.9	0.0
T162	4.67	4.57
T163	4.65	0.0
T164	4.58	3.69
T165	4.54	0.0
T166	4.34	0.0
T167	4.25	0.0
T168	4.17	0.0
T169	4.13	0.0
T170	4.1	2.03
T171	4.09	0.0
T172	4.06	3.92
T173	4.01	3.81
T174	3.96	0.0
T176	3.83	0.0
T178	3.69	2.21
T179	3.69	0.0
T181	3.18	0.0
T182	3.09	0.0
T183	3.06	0.53
T185	2.83	1.12
T186	2.68	2.02
T189	2.56	0.0
T190	2.51	0.73
T191	2.44	1.2
T196	1.64	0.0
T198	1.47	0.0
T201	1.06	0.0
T204	0.89	0.0
T206	0.82	0.0
T210	0.62	0.0
T213	0.42	0.0
