sp	hmin	hmax
T0	30.528832376193137	30.528832376193137
T0	34.61118610599269	34.61118610599269
T0	32.629596921344216	32.629596921344216
T0	30.00560903101911	30.00560903101911
T0	32.95939415744568	32.95939415744568
T0	32.161134805570526	32.161134805570526
T0	31.479846800738645	31.479846800738645
T0	33.76479998957131	33.76479998957131
T0	34.553419533128796	34.553419533128796
T0	28.44206151159067	28.44206151159067
T0	29.666312362251357	29.666312362251357
T0	30.32334308790216	30.32334308790216
T0	29.715635774462704	29.715635774462704
T0	34.712546947350155	34.712546947350155
T0	33.83338071708397	33.83338071708397
T0	29.967146700221978	29.967146700221978
T0	30.852361208152757	30.852361208152757
T0	31.13227975689356	31.13227975689356
T0	29.34807052567335	29.34807052567335
T0	31.11863661646508	31.11863661646508
T0	32.8131225177548	32.8131225177548
T0	30.537226704257698	30.537226704257698
T0	30.752148904713838	30.752148904713838
T0	29.046707837861	29.046707837861
T0	29.161278592184956	29.161278592184956
T0	31.00830354704755	31.00830354704755
T0	33.974513065639556	33.974513065639556
T0	33.60068818301083	33.60068818301083
T0	28.51184774379123	28.51184774379123
T0	32.256842298763175	32.256842298763175
T0	28.532621717200442	28.532621717200442
T0	30.162919147642327	30.162919147642327
T0	32.900636767746626	32.900636767746626
T0	29.18445906964154	29.18445906964154
T0	33.9687897347064	33.9687897347064
T0	29.894510345030117	29.894510345030117
T0	31.29445508394546	31.29445508394546
T0	34.225200343352014	34.225200343352014
T0	33.8924325904058	33.8924325904058
T0	34.591348619132475	34.591348619132475
T0	32.06576279871304	32.06576279871304
T0	28.925991354898528	28.925991354898528
T0	31.125665665430702	31.125665665430702
T0	24.715984629452326	24.715984629452326
T0	23.756847854241204	23.756847854241204
T0	23.21657821653467	23.21657821653467
T0	23.376470402706296	23.376470402706296
T0	26.29942717717069	26.29942717717069
T0	23.17256706340195	23.17256706340195
T0	21.115492335326863	21.115492335326863
T0	20.53869292065014	20.53869292065014
T0	21.312669825687244	21.312669825687244
T0	21.485527564973527	21.485527564973527
T0	18.989223117814106	18.989223117814106
T0	17.832345847704236	17.832345847704236
T0	19.298960912888756	19.298960912888756
T0	17.16598787977257	17.16598787977257
T0	20.194983105908996	20.194983105908996
T0	14.159029096456441	14.159029096456441
T0	15.528839695883697	15.528839695883697
T0	15.904986375883515	15.904986375883515
T0	15.957927074225427	15.957927074225427
T0	15.463159298326742	15.463159298326742
T0	14.702258640981219	14.702258640981219
T0	13.07068728194934	13.07068728194934
T0	13.211723294422177	13.211723294422177
T0	11.978160790405383	11.978160790405383
T0	11.713976997310702	11.713976997310702
T0	6.907685270797584	6.907685270797584
