	ts	te
T0	35.0	29.51
T1	33.98	27.72
T3	31.9	21.0
T4	30.16	24.17
T5	29.92	27.57
T6	29.71	20.72
T7	29.58	25.64
T8	29.28	14.95
T9	28.88	28.53
T10	28.79	27.49
T11	28.71	27.36
T13	27.97	25.23
T14	27.46	23.38
T15	27.25	22.28
T16	26.94	26.0
T19	26.4	25.29
T20	26.33	21.87
T21	25.93	24.23
T23	25.55	15.15
T25	25.04	22.14
T27	24.45	18.53
T28	24.36	2.24
T29	24.28	22.98
T30	24.1	18.52
T31	23.99	16.32
T32	23.97	18.4
T33	23.92	20.47
T35	23.74	23.23
T36	23.1	16.73
T37	23.07	22.23
T38	23.0	20.09
T39	22.58	21.41
T40	22.52	21.47
T41	22.31	21.2
T42	22.31	0.34
T43	21.67	20.65
T44	21.59	12.77
T45	21.41	16.21
T49	20.59	6.13
T53	19.83	19.24
T55	19.45	17.88
T56	19.43	11.33
T59	19.28	10.14
T63	18.7	14.17
T66	18.39	16.9
T69	17.69	14.32
T70	17.65	17.15
T72	17.61	5.83
T73	17.52	0.0
T75	17.47	14.92
T76	17.47	7.41
T79	16.95	12.02
T80	16.86	15.75
T82	16.74	12.99
T83	16.73	12.57
T84	16.73	15.69
T85	16.49	14.52
T87	16.1	12.58
T91	15.94	3.05
T92	15.86	13.09
T94	15.61	12.6
T95	15.57	14.84
T99	15.45	13.26
T100	15.4	13.48
T101	15.29	13.05
T102	15.26	9.56
T105	15.02	13.2
T106	14.9	9.14
T107	14.76	13.42
T108	14.56	12.32
T112	14.21	13.44
T113	14.07	13.01
T114	13.9	13.34
T116	13.8	6.63
T117	13.77	10.01
T118	13.74	12.61
T119	13.61	9.76
T121	13.23	11.24
T125	12.63	9.5
T128	12.25	10.92
T129	11.87	11.13
T131	11.44	0.0
T133	11.09	10.26
T134	11.01	8.9
T135	10.78	10.4
T136	10.74	8.27
T137	10.72	0.0
T139	10.53	6.82
T140	10.17	8.17
T142	10.16	6.85
T145	9.78	4.77
T146	9.78	5.79
T147	9.65	1.71
T148	9.58	0.0
T149	9.57	9.47
T151	9.44	7.16
T153	9.41	7.48
T154	9.26	2.99
T156	9.14	4.96
T157	8.99	7.63
T158	8.97	1.71
T160	8.86	0.0
T161	8.71	4.94
T162	8.64	6.1
T163	8.51	7.19
T164	8.29	4.14
T165	8.18	4.75
T166	8.14	4.74
T167	8.09	7.16
T168	8.04	3.95
T169	7.92	6.22
T172	7.54	5.39
T173	7.47	0.0
T175	7.43	4.6
T176	7.38	0.0
T178	7.34	6.99
T179	7.03	3.91
T180	6.91	1.88
T181	6.63	0.0
T183	6.52	4.78
T185	6.38	3.05
T186	6.33	0.0
T187	6.29	3.89
T188	6.19	5.23
T190	6.11	5.62
T191	6.06	0.0
T192	6.04	4.76
T193	5.71	0.0
T195	5.63	2.99
T197	5.53	0.0
T199	5.4	0.0
T202	5.16	3.11
T204	4.97	0.0
T205	4.92	1.29
T210	4.37	3.44
T211	4.34	0.0
T212	4.25	0.0
T214	4.15	0.0
T216	4.13	0.0
T217	4.12	0.0
T219	4.11	0.86
T220	4.09	2.93
T221	4.07	0.0
T222	4.03	0.0
T223	4.01	0.66
T224	3.99	3.2
T225	3.97	1.46
T226	3.96	3.69
T228	3.61	3.25
T230	3.4	1.51
T233	2.9	0.21
T235	2.75	0.0
T237	2.65	2.47
T238	2.61	0.82
T239	2.42	0.0
T240	2.3	0.0
T242	2.24	0.0
T243	2.15	0.0
T246	2.09	0.05
T247	2.07	0.0
T248	1.69	0.0
T250	1.42	0.0
T253	1.2	0.0
T255	1.19	0.0
T256	1.0	0.0
T257	0.94	0.0
T261	0.49	0.0
T266	0.26	0.0
