feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.06018257575392272,0.026580199682941938,0.09132106691177963,NA,NA,NA
T1__cont_trait_0,-0.005748756097093338,-0.02286640105489828,0.015763350315068106,0.0787027523505886,0.040410324055013325,0.12983585341386264
T1__cat_trait_0,0.0006584142693487153,-0.022056382771509595,0.030483377513247797,NA,NA,NA
T1__pvr_0,-0.0036455893375761076,-0.03538836978049325,0.031351130842755176,NA,NA,NA
T1__pvr_1,0.010575550210592508,-0.02385939469142424,0.04559659821796371,NA,NA,NA
T1__time,0.01668055755139407,-0.005652498326359744,0.05359997979494219,NA,NA,NA
T2__cont_trait_0,0.014951862922384486,-0.017299418664671738,0.04874491069094057,0.10791814513149797,0.03590245059360266,0.1906657948614892
T2__cat_trait_0,0.003404319453801736,-0.020202947912697562,0.030803982807493198,NA,NA,NA
T2__pvr_0,0.0028531147155794645,-0.018259961931735177,0.023570533462669116,NA,NA,NA
T2__pvr_1,0.003743374110326124,-0.023371678771586444,0.030292726751327995,NA,NA,NA
T2__time,0.02278289817548343,-0.022035107612367745,0.06985657341942703,NA,NA,NA
T3__cont_trait_0,0.002744791701565289,-0.03584113979494894,0.047732116621389514,0.09593186933522274,0.02489711003221062,0.18403777111020403
T3__cat_trait_0,0.0008765827906501619,-0.02115622566831464,0.029959921568355204,NA,NA,NA
T3__pvr_0,0.004008470102222979,-0.015063589460498338,0.02796904489436191,NA,NA,NA
T3__pvr_1,0.004681400252803311,-0.02522993814486948,0.02730830675483055,NA,NA,NA
T3__time,0.023438048734058272,-0.0160950069360227,0.07210779413853821,NA,NA,NA
T4__cont_trait_0,0.006428057795032937,-0.02089107683818249,0.03568288985840664,0.10013663967285488,0.03157707271484071,0.16806431103671918
T4__cat_trait_0,0.0012979690397721074,-0.026454355919032897,0.030622870849187727,NA,NA,NA
T4__pvr_0,0.002931568356021801,-0.020705624917087516,0.03146629127625605,NA,NA,NA
T4__pvr_1,0.012345648674513276,-0.01704878256127853,0.04741312853882811,NA,NA,NA
T4__time,0.01695082005359203,-0.007025704484810599,0.049637401225488875,NA,NA,NA
