	ts	te
T0	35.0	27.2
T1	34.52	16.37
T2	33.75	31.4
T3	32.48	32.14
T4	32.04	29.11
T5	30.99	13.65
T6	30.96	27.96
T7	30.84	29.49
T8	30.45	19.3
T9	29.89	12.03
T10	29.66	16.15
T11	29.62	12.25
T12	29.52	18.63
T13	29.39	15.73
T14	28.94	21.32
T15	28.16	13.58
T16	27.35	11.52
T17	27.07	3.63
T18	26.98	14.85
T19	26.78	19.31
T20	26.36	16.55
T21	26.14	17.25
T22	26.09	13.21
T23	26.0	8.06
T24	25.08	14.18
T25	24.94	8.53
T27	24.84	20.62
T28	24.5	13.07
T29	24.43	16.3
T30	24.42	12.76
T31	24.32	20.83
T32	24.14	14.43
T33	24.07	10.23
T34	24.02	9.25
T35	23.95	18.5
T36	23.71	18.59
T37	23.49	14.09
T40	23.13	18.23
T41	23.12	12.93
T42	23.1	20.13
T43	22.97	13.12
T44	22.93	15.34
T45	22.92	15.7
T46	22.82	10.45
T50	22.22	12.51
T52	22.14	21.92
T53	22.13	12.27
T56	21.97	18.24
T57	21.94	11.46
T58	21.88	15.83
T59	21.81	19.22
T60	21.78	15.39
T61	21.74	7.96
T65	21.66	16.35
T67	21.56	20.34
T68	21.48	19.81
T69	21.46	4.08
T71	21.33	17.37
T73	21.29	11.72
T74	21.25	9.51
T75	21.03	13.47
T76	20.89	5.97
T77	20.84	14.85
T78	20.83	20.57
T79	20.82	13.29
T80	20.75	14.8
T81	20.74	15.2
T84	20.66	6.14
T85	20.6	15.13
T87	20.54	17.02
T89	20.53	18.89
T91	20.43	5.54
T92	20.26	13.94
T93	20.21	17.94
T94	20.16	8.77
T95	20.05	16.69
T96	20.0	15.93
T98	19.97	10.64
T101	19.64	12.64
T102	19.61	14.72
T103	19.56	12.82
T104	19.49	13.57
T105	19.49	14.62
T106	19.38	18.81
T108	19.32	7.91
T109	19.29	16.38
T110	19.27	18.11
T111	19.24	14.19
T112	19.24	15.34
T114	18.99	11.92
T115	18.91	14.27
T116	18.91	17.11
T117	18.79	12.1
T120	18.55	9.27
T122	18.54	17.15
T123	18.44	10.27
T125	18.38	2.94
T128	18.18	15.23
T129	18.04	3.61
T131	17.91	12.06
T133	17.74	13.86
T134	17.64	14.1
T135	17.62	13.99
T136	17.58	10.32
T137	17.51	13.46
T138	17.48	13.18
T140	17.41	12.7
T141	17.41	15.1
T143	17.3	12.1
T144	17.29	13.3
T145	17.23	16.67
T147	17.16	11.88
T148	17.13	13.09
T149	17.07	10.54
T150	17.05	15.33
T151	17.01	11.55
T152	16.98	14.1
T155	16.95	11.74
T156	16.91	16.13
T157	16.87	7.91
T160	16.62	10.88
T162	16.56	8.45
T164	16.49	8.0
T165	16.43	11.92
T166	16.39	15.32
T167	16.29	11.47
T168	16.22	8.84
T170	16.11	14.99
T171	16.01	15.6
T172	15.77	12.08
T174	15.49	9.09
T175	15.4	14.33
T176	15.36	10.41
T177	15.36	13.38
T178	15.3	5.33
T180	15.01	8.25
T181	14.74	13.81
T183	14.65	7.73
T184	14.61	11.41
T185	14.47	9.25
T186	14.33	13.85
T187	14.32	13.67
T188	14.28	10.57
T189	14.25	11.1
T190	14.13	11.74
T191	14.03	13.08
T194	13.89	10.74
T195	13.72	7.8
T198	13.54	7.63
T199	13.54	11.02
T200	13.51	13.07
T202	13.38	11.53
T204	13.0	11.02
T207	12.72	10.39
T208	12.72	10.09
T209	12.54	11.78
T210	12.47	10.74
T211	12.33	10.19
T214	12.16	10.58
T215	12.11	9.57
T216	12.06	10.48
T217	11.84	3.36
T218	11.66	8.86
T220	10.87	8.1
T221	10.84	7.85
T222	10.58	8.37
T223	10.44	7.28
T224	10.3	8.95
T226	9.46	6.63
T227	9.06	8.16
T228	8.77	4.82
T229	8.58	8.2
T231	8.27	5.9
T232	8.26	6.83
T233	8.07	4.85
T235	7.14	6.7
T237	5.11	0.0
