	ts	te
T0	35.0	29.61
T1	34.37	30.32
T2	33.46	0.0
T3	31.76	23.45
T4	31.12	24.55
T5	28.79	0.0
T7	27.73	9.98
T8	24.47	9.09
T9	24.45	3.91
T10	24.39	7.55
T11	24.25	17.99
T12	23.63	0.0
T13	23.54	17.07
T14	23.05	18.23
T15	22.94	0.0
T16	22.86	17.46
T17	21.26	0.0
T18	21.14	15.7
T19	21.1	15.15
T21	20.31	13.64
T22	19.91	19.42
T23	19.83	0.0
T24	19.76	15.85
T25	19.01	9.74
T26	18.87	7.53
T27	18.57	2.85
T29	18.24	4.1
T30	18.02	13.88
T31	17.6	7.83
T32	17.41	8.69
T33	17.19	13.03
T34	17.17	11.07
T35	17.1	12.44
T36	17.09	6.24
T37	16.77	8.1
T38	16.75	13.25
T39	16.41	0.0
T40	16.23	15.36
T41	16.04	6.7
T42	15.91	0.0
T43	15.89	13.03
T44	15.56	8.37
T46	14.72	5.29
T48	14.36	1.08
T50	13.83	12.04
T52	13.68	0.0
T53	13.58	9.28
T54	13.55	9.36
T55	13.53	8.63
T56	13.39	12.29
T57	13.33	8.36
T58	13.29	9.03
T59	13.13	12.1
T60	12.74	9.21
T61	12.67	0.32
T62	12.5	5.71
T63	12.42	0.0
T64	12.36	0.0
T65	12.31	11.59
T66	12.29	1.96
T67	12.28	5.7
T68	12.25	5.46
T69	12.16	10.44
T70	11.78	7.09
T72	11.61	0.0
T73	11.53	9.66
T74	11.49	0.0
T75	11.22	10.85
T76	11.17	8.31
T77	11.11	0.35
T78	11.04	4.98
T79	11.0	7.78
T80	10.85	10.19
T82	10.74	8.8
T83	10.73	4.52
T84	10.7	3.46
T85	10.64	2.82
T86	10.62	0.35
T88	10.45	4.75
T89	10.33	5.91
T90	10.25	0.0
T91	10.2	0.18
T92	9.9	8.84
T93	9.88	4.48
T94	9.86	7.85
T95	9.74	0.0
T96	9.73	0.0
T97	9.72	6.39
T98	9.71	5.29
T99	9.6	2.5
T100	9.58	0.23
T101	9.46	5.0
T102	9.41	2.46
T103	9.38	0.0
T104	9.25	6.39
T105	9.1	4.54
T107	8.98	5.17
T108	8.77	0.0
T110	8.73	6.55
T111	8.55	0.0
T112	8.36	3.21
T113	8.35	1.77
T114	8.29	0.0
T115	8.27	0.0
T117	7.97	6.57
T118	7.95	0.0
T119	7.94	3.79
T120	7.89	0.0
T121	7.87	0.0
T123	7.74	3.7
T124	7.69	0.0
T125	7.56	2.94
T127	7.35	4.22
T128	7.12	6.7
T129	7.01	0.0
T130	6.99	0.0
T131	6.96	5.93
T133	6.84	3.81
T134	6.76	4.73
T135	6.72	4.12
T136	6.64	3.61
T138	6.37	0.0
T139	6.17	0.0
T141	6.14	5.25
T142	6.1	4.49
T144	5.74	4.52
T145	5.71	0.0
T147	5.57	2.05
T148	5.33	2.39
T149	5.27	0.0
T151	5.2	0.0
T152	5.14	4.94
T153	5.01	1.71
T154	4.99	0.78
T155	4.96	0.0
T156	4.96	0.0
T157	4.93	0.0
T158	4.9	4.23
T159	4.88	0.89
T160	4.88	2.23
T161	4.77	0.0
T162	4.64	0.0
T163	4.63	0.0
T165	4.49	0.0
T166	4.49	0.0
T167	4.48	3.34
T168	4.44	0.0
T169	4.43	0.0
T170	4.35	0.0
T171	4.32	0.0
T172	4.31	0.0
T173	4.22	0.0
T174	4.2	0.0
T175	4.14	0.0
T177	4.1	2.51
T178	3.99	0.0
T179	3.8	2.54
T180	3.78	2.44
T181	3.76	0.0
T182	3.73	0.0
T183	3.69	0.0
T184	3.53	2.94
T185	3.51	1.45
T187	3.41	0.0
T188	3.35	0.0
T189	3.26	0.0
T190	3.26	0.0
T191	3.19	0.0
T192	3.18	0.0
T193	3.15	0.0
T194	3.14	0.0
T195	3.12	0.0
T196	3.12	0.0
T197	3.11	0.0
T199	3.09	0.0
T200	3.04	0.3
T201	3.0	0.0
T202	2.98	2.38
T203	2.96	0.0
T206	2.79	0.0
T207	2.75	0.53
T208	2.54	0.0
T209	2.43	0.0
T210	2.42	0.0
T211	2.41	0.0
T212	2.41	2.11
T213	2.4	0.0
T214	2.37	0.35
T215	2.31	0.0
T216	2.26	0.0
T217	2.15	0.0
T218	2.12	0.0
T219	2.1	0.0
T220	2.05	0.0
T222	1.99	0.0
T223	1.96	0.0
T224	1.94	0.0
T225	1.92	0.0
T226	1.89	0.0
T227	1.84	0.0
T229	1.73	1.21
T230	1.72	0.0
T231	1.72	0.0
T232	1.68	0.0
T233	1.64	0.0
T234	1.6	0.0
T235	1.54	0.0
T236	1.52	0.0
T238	1.46	0.0
T240	1.4	0.0
T242	1.33	0.0
T243	1.26	0.0
T245	1.08	0.0
T246	1.01	0.0
T247	1.0	0.0
T248	0.97	0.0
T249	0.94	0.37
T250	0.93	0.0
T251	0.87	0.0
T252	0.86	0.0
T253	0.81	0.0
T254	0.8	0.0
T256	0.68	0.0
T258	0.62	0.0
T259	0.6	0.0
T260	0.55	0.0
T261	0.5	0.0
T263	0.41	0.0
T267	0.29	0.0
T271	0.16	0.0
