	ts	te
T0	35.0	3.68
T1	33.87	23.22
T3	31.06	0.0
T4	29.88	0.0
T5	28.35	19.62
T6	27.42	21.8
T7	25.93	0.0
T8	25.76	19.17
T9	25.3	19.18
T10	25.11	14.47
T11	24.78	0.0
T12	24.38	20.6
T14	23.56	13.95
T15	23.37	0.0
T16	22.77	19.35
T17	22.06	16.14
T18	21.58	12.3
T19	21.48	19.86
T21	21.1	15.14
T22	21.0	19.83
T23	20.99	0.0
T25	20.58	9.36
T26	20.55	17.61
T27	20.02	12.52
T28	19.97	8.71
T29	19.15	1.88
T30	18.97	5.6
T31	18.9	8.81
T33	17.91	0.0
T34	17.81	10.73
T36	17.58	0.0
T37	17.34	0.0
T38	17.04	14.03
T39	16.99	0.0
T40	16.83	9.63
T41	16.69	14.98
T42	16.52	14.13
T43	16.42	8.12
T44	16.38	9.35
T45	16.29	11.1
T46	16.28	4.21
T47	15.98	8.82
T49	15.81	0.0
T50	15.77	1.23
T51	15.64	0.0
T53	15.25	0.0
T54	15.24	8.2
T56	14.95	0.0
T57	14.75	14.19
T58	14.54	13.82
T60	14.27	8.73
T62	13.32	0.0
T64	13.22	10.46
T65	13.06	11.24
T66	13.02	11.41
T67	12.96	4.62
T69	12.86	3.32
T70	12.82	11.97
T71	12.57	3.0
T72	12.47	11.18
T73	12.26	1.27
T74	12.1	11.84
T75	12.01	3.94
T76	11.58	0.0
T78	11.43	0.0
T79	11.39	0.58
T80	11.33	6.88
T81	11.29	10.81
T83	11.03	0.0
T84	10.96	5.67
T85	10.95	7.17
T86	10.4	0.0
T87	10.34	8.91
T88	10.21	0.0
T89	10.09	0.0
T90	9.98	6.91
T92	9.84	7.9
T93	9.65	0.35
T94	9.5	8.61
T95	9.24	5.86
T96	9.14	8.37
T97	9.08	0.0
T98	8.98	0.0
T99	8.97	0.0
T100	8.9	0.0
T101	8.82	0.0
T105	8.46	0.0
T107	8.35	0.0
T108	8.2	3.23
T109	8.14	2.52
T110	8.01	2.31
T112	7.96	5.77
T113	7.81	7.22
T114	7.71	0.0
T115	7.64	0.0
T118	7.39	3.9
T119	7.35	1.63
T120	7.32	0.0
T121	7.29	1.73
T122	7.29	0.0
T123	7.22	4.37
T124	7.1	2.4
T127	6.88	0.0
T128	6.75	0.0
T129	6.51	0.0
T130	6.48	0.0
T131	6.29	0.0
T133	6.13	0.0
T134	6.11	3.88
T135	6.07	2.9
T136	6.02	0.0
T138	5.97	0.0
T140	5.63	0.0
T142	5.57	0.0
T143	5.55	0.0
T144	5.39	0.0
T146	5.29	0.0
T147	5.25	0.0
T148	5.06	0.0
T149	4.97	0.0
T150	4.85	0.0
T151	4.78	0.0
T153	4.75	0.0
T155	4.47	0.0
T156	4.47	0.0
T157	4.4	0.0
T158	4.35	0.0
T159	4.3	1.58
T160	4.2	0.0
T161	3.94	1.96
T162	3.81	0.0
T164	3.64	0.0
T166	3.52	0.0
T168	3.44	0.0
T169	3.42	0.0
T171	3.28	0.0
T172	3.22	2.78
T174	3.22	0.0
T175	3.2	0.0
T177	2.91	0.0
T178	2.88	0.0
T179	2.88	0.0
T180	2.85	0.0
T181	2.84	0.0
T182	2.48	0.0
T183	2.43	0.0
T184	2.34	0.0
T185	2.26	0.0
T186	2.24	0.0
T187	2.2	0.0
T189	2.16	1.0
T190	1.93	0.0
T191	1.87	0.89
T192	1.82	0.0
T193	1.69	0.0
T194	1.69	0.0
T195	1.67	0.0
T196	1.65	0.0
T197	1.54	0.0
T198	1.44	0.0
T199	1.4	0.73
T200	1.39	0.0
T201	1.38	0.0
T202	1.37	0.0
T203	1.31	0.0
T205	1.27	0.0
T206	1.26	0.0
T207	1.23	0.0
T209	1.2	0.0
T210	1.13	0.0
T212	1.02	0.0
T214	0.86	0.0
T217	0.52	0.0
T219	0.38	0.0
