sp	hmin	hmax
T0	34.18182817058101	34.18182817058101
T0	34.30298577127727	34.30298577127727
T0	33.47684083898548	33.47684083898548
T0	34.61485528233737	34.61485528233737
T1	32.54273022894343	32.54273022894343
T1	30.47126068921173	30.47126068921173
T1	31.8107890279514	31.8107890279514
T1	33.025367682830215	33.025367682830215
T1	30.219394878249446	30.219394878249446
T1	30.50011197847634	30.50011197847634
T1	31.331373185725838	31.331373185725838
T1	32.62380564584148	32.62380564584148
T1	32.267086628356815	32.267086628356815
T1	32.44429773606463	32.44429773606463
T1	31.482708116780103	31.482708116780103
T1	34.325266590220146	34.325266590220146
T1	30.943174928258745	30.943174928258745
T1	32.51884649029769	32.51884649029769
T1	33.49148933363703	33.49148933363703
T1	31.742185496589194	31.742185496589194
T1	34.43126080120976	34.43126080120976
T1	31.67036492661744	31.67036492661744
T1	32.25907520194316	32.25907520194316
T1	29.63092746485798	29.63092746485798
T1	32.9707095165106	32.9707095165106
T1	32.66672643423945	32.66672643423945
T1	31.42738348451718	31.42738348451718
T2	34.38178091709025	34.38178091709025
T2	32.94930010943923	32.94930010943923
T2	32.39711608043469	32.39711608043469
T2	32.65507180684118	32.65507180684118
T2	34.2177386817127	34.2177386817127
T2	34.21262813064071	34.21262813064071
T2	34.38304531184027	34.38304531184027
T2	34.370148194366344	34.370148194366344
T2	34.238927982472376	34.238927982472376
T2	32.59459306194701	32.59459306194701
T2	32.384042372363005	32.384042372363005
T2	33.06318810281658	33.06318810281658
T2	33.44074628386481	33.44074628386481
T2	34.39192036338383	34.39192036338383
T3	33.01250607332141	33.01250607332141
T4	32.354522574932744	32.354522574932744
T4	34.03996288698034	34.03996288698034
T4	32.51668732792604	32.51668732792604
T4	29.817553649993176	29.817553649993176
T4	34.02453588260088	34.02453588260088
T4	30.706192047485082	30.706192047485082
T4	33.48316075703341	33.48316075703341
T4	32.31115621006689	32.31115621006689
T4	30.180227855348644	30.180227855348644
T4	32.27432951010532	32.27432951010532
T4	31.769571487628603	31.769571487628603
T4	29.28972676181522	29.28972676181522
T4	33.61601252025483	33.61601252025483
T4	33.67896415150199	33.67896415150199
T4	30.207503925461012	30.207503925461012
T4	30.837275350868353	30.837275350868353
T4	30.45705329345359	30.45705329345359
T4	33.5128714225461	33.5128714225461
T4	30.97659163056257	30.97659163056257
T4	31.52522573296842	31.52522573296842
T4	30.02029765769771	30.02029765769771
T4	34.00614142664204	34.00614142664204
T4	29.548385055639805	29.548385055639805
T5	33.81887711187724	33.81887711187724
T5	33.76989173563498	33.76989173563498
T6	33.91256075327552	33.91256075327552
T6	34.00760932252159	34.00760932252159
T6	33.98941992701218	33.98941992701218
T6	33.9904536215838	33.9904536215838
T6	33.92609470791077	33.92609470791077
T7	33.63032646594356	33.63032646594356
T7	33.807858115332486	33.807858115332486
T7	33.616821339538674	33.616821339538674
T8	32.57364632523431	32.57364632523431
T8	33.261954902925986	33.261954902925986
T8	33.382000906496735	33.382000906496735
T8	33.27065126502203	33.27065126502203
T8	33.5704077974611	33.5704077974611
T9	32.99983086357958	32.99983086357958
T9	33.36040060828501	33.36040060828501
T9	33.0682514535492	33.0682514535492
T9	33.571465363951894	33.571465363951894
T9	32.79082063522823	32.79082063522823
T9	33.41001454235419	33.41001454235419
T10	32.96241174525887	32.96241174525887
T10	33.193814840717735	33.193814840717735
T10	33.179953666311135	33.179953666311135
T10	33.173065309446166	33.173065309446166
T10	33.03016663831348	33.03016663831348
T10	32.99929467832846	32.99929467832846
T10	33.5032791293662	33.5032791293662
T11	32.59126905062728	32.59126905062728
T11	31.19901915974735	31.19901915974735
T11	33.27344933982368	33.27344933982368
T11	32.86699990842855	32.86699990842855
T11	32.54868739434904	32.54868739434904
T11	31.072797979366364	31.072797979366364
T11	33.06391381519983	33.06391381519983
T11	32.47919651996512	32.47919651996512
T11	31.46039991072579	31.46039991072579
T11	31.685842726196515	31.685842726196515
T12	32.258744895349025	32.258744895349025
T13	30.9511173249857	30.9511173249857
T13	32.169160151160845	32.169160151160845
T13	31.66568242261129	31.66568242261129
T13	31.410965588858407	31.410965588858407
T13	31.497315113234503	31.497315113234503
T13	32.250358789757456	32.250358789757456
T13	31.79835631319783	31.79835631319783
T13	31.319861822879023	31.319861822879023
T13	31.531890054381595	31.531890054381595
T13	31.364657928409112	31.364657928409112
T13	31.947311325252098	31.947311325252098
T13	31.669960392456826	31.669960392456826
T13	31.769912629478075	31.769912629478075
T13	31.487541712261983	31.487541712261983
T13	32.31605897764183	32.31605897764183
T13	31.696447718058966	31.696447718058966
T13	32.16925848007034	32.16925848007034
T13	31.48271701156587	31.48271701156587
T13	32.257213456197405	32.257213456197405
T13	31.14544326443068	31.14544326443068
T13	31.373226128909252	31.373226128909252
T13	31.803628833365426	31.803628833365426
T13	31.16892687189675	31.16892687189675
T14	31.048778031208503	31.048778031208503
T14	30.1544892007621	30.1544892007621
T14	31.295654807212916	31.295654807212916
T14	31.898781843403075	31.898781843403075
T14	30.28793303552895	30.28793303552895
T14	31.228647303941738	31.228647303941738
T16	30.85516261181693	30.85516261181693
T16	29.711490268879437	29.711490268879437
T16	28.93886189783813	28.93886189783813
T16	29.095618068450612	29.095618068450612
T16	30.698901500605235	30.698901500605235
T16	30.58515428811745	30.58515428811745
T16	29.472392488739303	29.472392488739303
T16	28.43364420329224	28.43364420329224
T16	29.48346790437371	29.48346790437371
T16	28.2658350974369	28.2658350974369
T16	29.63145970879723	29.63145970879723
T16	28.957529711866716	28.957529711866716
T16	29.443289572568407	29.443289572568407
T16	29.444102009243494	29.444102009243494
T16	30.775824857030113	30.775824857030113
T16	29.68049195744901	29.68049195744901
T16	30.415088709838304	30.415088709838304
T16	27.48069291668015	27.48069291668015
T16	27.764134481562603	27.764134481562603
T16	27.89809913298663	27.89809913298663
T16	27.530175547346353	27.530175547346353
T17	28.585094774285164	28.585094774285164
T17	29.310548242746894	29.310548242746894
T17	29.276031622542884	29.276031622542884
T17	27.94056732972589	27.94056732972589
T18	28.480990952943525	28.480990952943525
T18	29.532257875835903	29.532257875835903
T18	28.77007135558655	28.77007135558655
T18	28.617179160304005	28.617179160304005
T18	26.146811881077635	26.146811881077635
T18	25.31329793693952	25.31329793693952
T19	27.722809006884365	27.722809006884365
T20	27.453156936057876	27.453156936057876
T20	26.25701954831017	26.25701954831017
T21	26.422781673391512	26.422781673391512
T21	26.84210186937984	26.84210186937984
T21	23.521799594522413	23.521799594522413
T21	23.31221618833349	23.31221618833349
T21	25.989495657047804	25.989495657047804
T21	24.361654771039873	24.361654771039873
T21	24.06557546198595	24.06557546198595
T21	24.323231877736447	24.323231877736447
T21	25.23501598323937	25.23501598323937
T21	23.52290402209168	23.52290402209168
T21	25.565039700922565	25.565039700922565
T21	25.49829370202089	25.49829370202089
T21	24.767669561787073	24.767669561787073
T21	21.532745090955576	21.532745090955576
T21	21.897071309371324	21.897071309371324
T21	22.191519564952614	22.191519564952614
T21	17.39646551244208	17.39646551244208
T21	17.347198667170257	17.347198667170257
T21	20.39021463310213	20.39021463310213
T21	18.840882869534493	18.840882869534493
T21	15.967364251534994	15.967364251534994
T23	24.380139672962173	24.380139672962173
T23	24.672498709149064	24.672498709149064
T24	24.926676924783592	24.926676924783592
T24	23.697934518287948	23.697934518287948
T24	23.434861428402	23.434861428402
T24	24.003510736399654	24.003510736399654
T24	23.497025950655235	23.497025950655235
T24	25.62480343927085	25.62480343927085
T24	24.656104934350196	24.656104934350196
T24	24.047064812302	24.047064812302
T27	24.800136075844147	24.800136075844147
T27	23.064898357760363	23.064898357760363
T27	24.423665507706872	24.423665507706872
T27	23.786486602191154	23.786486602191154
T27	24.317030251935083	24.317030251935083
T27	20.502226683677208	20.502226683677208
T27	20.769718127964612	20.769718127964612
T27	21.268232363925133	21.268232363925133
T27	21.632535121738915	21.632535121738915
T27	19.1037190368034	19.1037190368034
T27	18.07627002896274	18.07627002896274
T27	14.584924272519528	14.584924272519528
T27	14.380914725447886	14.380914725447886
T27	12.696792712614277	12.696792712614277
T27	13.293482107366552	13.293482107366552
T27	13.647150363550706	13.647150363550706
T27	13.150418991524111	13.150418991524111
T27	10.067934551960732	10.067934551960732
T27	7.788051111826507	7.788051111826507
T27	9.418572105100894	9.418572105100894
T27	11.055259694447509	11.055259694447509
T27	11.628053541046153	11.628053541046153
T27	9.727459927382583	9.727459927382583
T27	7.765500307989706	7.765500307989706
T27	7.767258461942773	7.767258461942773
T27	7.772304407205425	7.772304407205425
T27	9.442572370567852	9.442572370567852
T27	9.02470879500134	9.02470879500134
T27	8.075814465974782	8.075814465974782
T27	9.699260216275615	9.699260216275615
T27	9.216930583171678	9.216930583171678
T27	9.58265994139737	9.58265994139737
T27	10.829836611131	10.829836611131
T27	10.982631727442104	10.982631727442104
T27	7.517653492766496	7.517653492766496
T27	6.269621215756207	6.269621215756207
