	ts	te
T0	35.0	32.66
T1	34.89	29.62
T2	34.5	32.38
T3	34.48	31.75
T4	34.29	29.15
T5	34.17	33.27
T6	34.03	33.9
T7	34.01	33.61
T8	33.86	32.41
T9	33.59	32.72
T10	33.56	32.94
T11	33.4	30.95
T12	32.58	32.2
T13	32.49	30.92
T14	32.38	30.11
T16	30.93	27.48
T17	29.91	26.68
T18	29.73	24.34
T19	28.61	27.48
T20	27.78	23.97
T21	26.9	15.9
T23	25.91	22.48
T24	25.66	23.17
T27	24.81	0.0
T28	23.99	21.1
T29	23.92	21.32
T30	23.3	11.28
T31	23.25	20.22
T32	23.11	16.39
T33	23.01	21.76
T35	22.4	20.9
T36	22.37	19.51
T38	21.93	9.02
T40	21.75	0.0
T42	21.18	20.42
T43	20.99	18.53
T46	20.87	3.97
T50	20.52	18.07
T52	20.2	17.1
T53	19.74	16.17
T54	18.98	0.0
T56	18.35	14.94
T57	18.21	17.58
T58	18.07	16.38
T59	18.06	0.0
T60	17.98	7.78
T61	17.94	0.0
T64	17.51	0.0
T65	17.33	3.34
T66	17.32	11.81
T67	17.29	14.81
T68	17.19	13.25
T69	17.05	0.0
T71	17.03	15.33
T72	16.99	9.45
T74	16.88	0.0
T75	16.86	0.0
T76	16.84	15.99
T77	16.8	9.98
T78	16.79	0.0
T79	16.74	15.55
T80	16.7	14.62
T82	16.69	13.53
T83	16.56	15.09
T84	16.55	0.0
T85	16.43	6.36
T86	16.06	0.0
T87	15.98	0.0
T88	15.9	5.31
T89	15.84	0.86
T90	15.77	0.0
T91	15.59	0.0
T92	15.54	0.0
T94	15.33	14.07
T95	15.31	9.52
T96	15.25	0.0
T98	14.98	0.0
T100	14.91	12.63
T102	14.49	12.63
T103	14.08	2.7
T104	14.03	11.05
T105	14.02	10.99
T106	13.78	5.07
T108	13.3	9.71
T109	13.13	10.94
T110	12.93	10.56
T112	12.69	5.35
T113	11.93	0.0
T114	11.78	10.79
T116	11.51	4.56
T117	11.49	8.99
T118	11.32	0.0
T120	10.76	4.52
T121	10.62	8.99
T122	10.53	10.12
T123	10.42	8.3
T124	9.55	7.07
T125	9.32	8.82
T126	9.19	2.94
T127	9.17	0.0
T128	8.99	5.68
T129	8.97	0.69
T131	8.83	0.0
T132	8.8	0.0
T134	8.58	0.0
T135	8.4	0.0
T136	8.34	0.83
T137	8.18	5.17
T138	8.07	7.27
T140	7.89	0.0
T143	7.64	6.34
T145	7.55	6.46
T147	7.17	0.0
T148	6.67	4.26
T149	6.53	5.14
T150	6.34	0.0
T151	6.26	2.95
T152	6.12	0.69
T153	6.07	3.93
T154	5.94	4.54
T155	5.63	0.0
T156	5.37	2.11
T157	5.37	4.02
T158	5.3	0.0
T159	5.29	0.0
T160	5.12	2.39
T162	5.1	0.0
T163	5.0	3.35
T165	4.89	2.82
T166	4.62	0.0
T167	4.32	0.0
T168	4.18	0.76
T170	4.13	0.0
T171	4.1	0.0
T172	4.04	0.0
T175	3.88	2.99
T176	3.85	0.94
T177	3.84	0.0
T178	3.83	2.46
T179	3.82	0.0
T180	3.81	3.36
T181	3.73	1.18
T182	3.73	0.78
T183	3.72	2.79
T185	3.71	1.9
T186	3.7	0.91
T187	3.68	2.06
T188	3.57	0.0
T189	3.54	0.0
T191	3.53	2.07
T194	3.44	0.81
T195	3.41	0.0
T198	3.3	3.13
T199	3.29	3.02
T200	3.23	2.97
T201	3.15	1.99
T202	3.12	2.4
T203	3.08	0.0
T206	2.82	0.0
T207	2.63	0.0
T209	2.55	2.22
T210	2.46	0.49
T214	2.41	0.0
T215	2.38	0.47
T216	2.32	0.0
T218	2.25	0.0
T219	2.17	0.75
T222	2.09	0.08
T224	2.05	0.0
T225	2.05	0.51
T226	2.02	0.0
T228	1.91	0.0
T231	1.77	0.76
T237	1.57	0.0
T239	1.54	0.0
T241	1.33	0.0
T243	1.24	0.0
T244	1.18	0.0
T246	1.12	0.31
T248	1.01	0.0
T249	0.95	0.0
T250	0.78	0.0
T251	0.76	0.0
T252	0.76	0.0
T256	0.56	0.0
T257	0.54	0.31
T258	0.52	0.0
T259	0.5	0.0
T260	0.49	0.0
T267	0.18	0.0
T271	0.08	0.0
