	ts	te
T0	35.0	24.15
T1	34.62	34.29
T2	31.98	1.66
T3	24.19	13.99
T4	22.26	14.98
T5	18.63	9.08
T7	18.09	11.72
T8	17.88	13.59
T9	17.83	11.64
T10	17.78	13.21
T11	17.22	0.0
T12	17.11	12.72
T13	16.26	14.51
T14	16.2	0.42
T16	15.94	4.95
T17	15.79	0.0
T18	15.58	9.15
T19	15.55	4.33
T20	15.54	13.23
T21	15.53	10.17
T22	15.25	0.0
T23	15.02	13.45
T24	14.87	2.05
T25	14.84	10.07
T26	14.63	12.5
T28	14.34	13.41
T29	14.17	11.28
T30	14.04	10.81
T31	14.0	5.47
T32	13.95	6.95
T33	13.84	0.0
T34	13.74	8.59
T35	13.47	13.33
T36	13.43	4.69
T37	13.43	11.61
T38	13.38	13.2
T40	13.29	10.34
T41	13.29	0.0
T43	12.94	0.0
T44	12.89	7.46
T45	12.8	9.71
T46	12.67	2.15
T47	12.65	4.08
T48	12.63	10.65
T49	12.55	0.0
T50	12.52	0.0
T51	12.52	4.29
T52	12.49	6.77
T53	12.14	11.09
T54	12.12	11.96
T56	11.74	0.0
T59	11.3	8.65
T60	11.3	9.46
T61	11.08	6.88
T64	10.99	9.08
T65	10.93	8.01
T66	10.86	10.1
T67	10.69	4.26
T68	10.67	9.0
T69	10.55	4.24
T70	10.29	0.0
T72	10.22	5.19
T73	10.21	7.55
T74	10.17	6.33
T75	10.16	8.98
T76	10.09	9.87
T77	10.06	0.0
T78	10.05	7.59
T79	9.96	0.0
T80	9.92	6.08
T81	9.89	5.46
T82	9.88	7.14
T83	9.84	0.84
T84	9.76	7.62
T85	9.75	6.7
T86	9.65	0.0
T87	9.5	3.86
T88	9.45	0.0
T89	9.4	7.03
T90	9.27	8.4
T91	9.1	6.31
T92	9.05	0.0
T93	9.02	0.0
T94	9.0	6.23
T95	9.0	6.84
T97	8.66	3.05
T98	8.65	0.0
T100	8.58	5.66
T103	8.54	6.14
T104	8.44	0.06
T105	8.27	0.0
T106	8.2	0.0
T107	8.19	2.59
T108	8.13	6.0
T109	8.05	0.0
T110	8.04	0.0
T111	8.03	4.2
T112	7.9	5.38
T113	7.88	5.98
T114	7.61	0.0
T115	7.59	2.14
T116	7.44	4.33
T117	7.41	6.17
T118	7.3	4.14
T119	7.3	2.91
T120	7.26	0.0
T121	7.02	5.05
T122	6.98	0.0
T123	6.94	2.56
T124	6.88	0.0
T125	6.84	3.19
T126	6.77	0.0
T127	6.76	0.0
T128	6.67	0.0
T129	6.65	2.18
T130	6.59	0.0
T131	6.58	2.66
T132	6.56	5.59
T133	6.5	0.0
T134	6.48	4.64
T135	6.29	0.0
T136	6.26	0.0
T137	6.24	0.0
T139	6.18	0.0
T140	6.16	0.0
T141	6.16	5.07
T142	6.1	0.0
T144	6.06	0.0
T145	5.99	5.03
T146	5.85	0.52
T147	5.82	0.0
T148	5.75	0.0
T149	5.68	5.48
T151	5.53	3.18
T152	5.51	0.0
T153	5.44	0.0
T155	5.39	0.0
T156	5.38	0.0
T157	5.27	0.0
T159	5.08	0.81
T160	5.01	0.0
T162	4.99	0.0
T163	4.95	2.25
T164	4.84	0.0
T165	4.79	0.0
T166	4.79	0.0
T167	4.72	0.0
T168	4.62	3.07
T169	4.54	0.0
T170	4.49	0.0
T171	4.45	0.0
T172	4.27	0.0
T173	4.23	0.16
T174	4.08	1.14
T176	3.95	0.0
T178	3.84	0.0
T179	3.73	0.0
T180	3.73	0.0
T181	3.72	0.0
T182	3.54	2.18
T183	3.38	3.1
T184	3.25	0.0
T185	3.2	1.75
T186	3.11	1.89
T187	3.1	0.0
T189	3.07	0.0
T190	3.03	0.0
T191	2.99	0.71
T192	2.96	0.0
T193	2.94	0.0
T194	2.88	0.0
T195	2.82	0.0
T196	2.82	0.0
T197	2.66	0.0
T198	2.59	0.0
T199	2.52	0.0
T200	2.46	0.0
T201	2.46	0.0
T202	2.46	0.99
T204	2.31	0.11
T205	2.3	0.54
T206	2.26	0.0
T207	2.23	0.0
T208	2.21	0.0
T211	2.14	0.0
T212	2.05	0.0
T213	2.04	0.45
T214	2.02	0.62
T215	2.0	0.0
T217	1.9	0.0
T218	1.86	0.83
T219	1.75	0.0
T220	1.73	0.0
T221	1.61	0.0
T222	1.6	0.0
T223	1.56	0.0
T227	1.48	0.0
T229	1.45	0.0
T231	1.4	0.0
T232	1.33	0.0
T234	1.18	0.0
T235	1.18	0.0
T236	1.0	0.0
T238	0.96	0.12
T239	0.89	0.51
T241	0.82	0.0
T247	0.39	0.0
T249	0.32	0.0
T251	0.23	0.0
T253	0.17	0.0
