	ts	te
T0	35.0	26.09
T2	30.71	12.89
T3	29.07	12.17
T4	28.99	22.43
T5	28.27	24.2
T6	27.46	24.42
T7	27.39	8.64
T8	26.86	19.75
T9	26.42	21.48
T10	26.21	15.0
T11	26.18	21.22
T12	26.16	15.78
T13	26.08	14.15
T14	25.57	19.86
T15	25.18	15.46
T16	24.82	12.37
T17	24.8	16.01
T18	24.77	9.26
T19	24.39	19.11
T20	24.15	13.66
T21	24.1	15.05
T23	24.0	16.53
T26	23.57	11.82
T27	23.44	15.29
T28	23.37	15.49
T29	23.35	15.1
T30	23.32	11.91
T31	23.25	12.27
T32	23.25	21.23
T33	23.24	14.32
T34	23.18	14.19
T35	23.0	0.33
T36	22.79	13.13
T37	22.63	21.16
T38	22.59	15.49
T39	22.54	21.46
T40	22.5	15.57
T41	22.29	10.84
T42	22.26	16.17
T43	22.25	12.64
T44	22.22	12.78
T45	22.2	18.2
T46	22.19	16.66
T47	22.17	7.05
T48	22.15	13.02
T49	22.14	13.36
T50	22.08	15.21
T51	21.93	13.18
T52	21.84	19.48
T53	21.81	18.65
T54	21.74	13.51
T56	21.63	4.76
T57	21.43	8.4
T58	21.34	15.49
T60	21.2	15.81
T61	21.15	16.95
T62	21.14	14.85
T63	21.13	19.32
T64	21.1	10.49
T65	21.07	17.19
T66	20.96	16.01
T67	20.94	10.31
T68	20.82	17.06
T69	20.7	19.37
T70	20.5	14.55
T71	20.43	15.78
T72	20.37	15.82
T73	20.32	18.18
T74	20.29	5.71
T75	20.26	19.62
T76	19.92	13.98
T77	19.92	12.41
T78	19.9	10.88
T79	19.88	12.54
T80	19.79	12.84
T81	19.7	15.65
T82	19.62	11.63
T83	19.43	10.32
T84	19.39	17.84
T85	19.34	12.28
T87	19.28	15.22
T89	19.26	9.66
T90	19.23	17.79
T91	19.17	14.94
T92	19.11	12.42
T93	19.09	11.79
T94	19.04	17.58
T95	19.03	9.97
T96	18.99	13.17
T97	18.9	13.14
T99	18.83	9.67
T100	18.69	14.58
T101	18.58	11.47
T102	18.54	11.36
T103	18.53	15.95
T104	18.52	12.15
T105	18.48	15.34
T106	18.33	14.06
T108	18.12	15.12
T109	18.12	16.61
T110	18.06	16.82
T111	18.05	15.91
T112	17.96	14.94
T113	17.92	13.16
T114	17.91	16.27
T115	17.9	10.6
T116	17.84	16.74
T117	17.76	15.37
T120	17.59	8.7
T121	17.58	11.89
T122	17.47	13.88
T123	17.39	12.26
T125	17.26	3.02
T126	17.15	13.18
T127	17.02	14.49
T128	16.88	15.19
T129	16.76	14.89
T130	16.74	1.29
T131	16.73	15.3
T132	16.67	14.61
T133	16.64	13.31
T134	16.56	13.76
T135	16.55	12.8
T136	16.52	12.13
T137	16.46	15.69
T138	16.39	4.35
T139	16.12	7.35
T140	16.11	13.49
T141	16.07	3.74
T142	16.03	13.48
T143	15.98	13.9
T144	15.97	11.53
T145	15.93	14.26
T147	15.89	12.16
T149	15.88	12.53
T150	15.82	10.81
T151	15.79	13.88
T152	15.77	13.96
T153	15.63	11.05
T154	15.61	8.15
T155	15.59	11.86
T156	15.4	13.46
T157	15.17	9.19
T158	14.99	8.62
T159	14.9	10.21
T160	14.88	14.76
T162	14.87	13.6
T163	14.75	12.45
T164	14.73	10.64
T165	14.65	5.71
T168	14.42	14.04
T169	13.88	11.03
T170	13.83	7.41
T171	13.55	9.12
T173	13.32	9.48
T176	13.13	9.98
T179	12.58	10.06
T180	12.55	5.18
T183	12.0	9.18
T186	11.88	11.53
T192	10.16	7.14
T195	9.3	5.96
T196	9.25	8.55
T197	9.21	8.45
T202	8.01	4.89
T204	6.33	5.08
T207	5.66	1.12
T208	5.32	2.13
T209	5.15	2.39
T210	5.01	0.0
