	ts	te
T0	35.0	29.81
T1	32.79	24.24
T2	32.2	22.98
T3	31.81	14.92
T4	30.3	26.4
T5	30.02	28.1
T6	29.91	0.0
T7	29.76	25.09
T8	28.3	25.64
T9	28.14	13.99
T10	28.05	12.94
T11	27.48	0.0
T12	27.45	24.94
T13	27.44	15.67
T14	26.83	19.8
T15	26.53	23.86
T16	26.31	14.32
T17	26.17	14.96
T18	25.57	13.43
T19	25.2	12.35
T20	25.17	12.86
T21	25.02	18.2
T22	24.73	15.66
T23	24.63	20.91
T24	24.59	12.77
T25	24.51	14.12
T26	24.47	14.15
T27	24.28	22.14
T28	24.09	22.23
T29	24.09	17.28
T30	24.08	17.39
T31	24.05	14.99
T32	23.97	0.0
T33	23.54	14.43
T34	23.47	20.48
T35	23.32	17.09
T36	23.31	13.43
T37	23.06	20.44
T38	23.05	12.92
T39	22.95	17.21
T40	22.9	11.94
T41	22.82	12.91
T42	22.81	20.98
T43	22.6	10.11
T44	22.58	0.0
T45	22.56	17.02
T46	22.55	18.67
T47	22.55	12.68
T48	22.51	21.81
T49	22.47	11.97
T50	22.38	11.66
T51	22.37	10.9
T52	22.31	12.05
T53	22.28	0.0
T54	22.21	14.67
T55	22.19	21.15
T56	22.14	12.28
T57	22.08	0.0
T58	22.02	15.78
T60	21.84	14.84
T61	21.83	12.39
T62	21.76	12.82
T63	21.69	13.97
T64	21.65	1.1
T65	21.64	14.1
T66	21.55	14.99
T67	21.46	12.44
T69	21.32	14.85
T70	21.31	14.53
T71	21.21	0.0
T72	21.19	17.95
T73	21.18	0.0
T74	21.11	19.24
T75	21.06	0.0
T76	21.03	0.0
T78	21.02	11.34
T79	21.01	14.24
T80	20.99	0.0
T81	20.93	0.18
T82	20.9	12.23
T83	20.76	14.1
T84	20.74	0.0
T85	20.73	0.0
T86	20.67	14.85
T87	20.62	14.04
T88	20.61	17.9
T89	20.61	0.0
T90	20.58	13.68
T91	20.56	18.87
T92	20.51	18.34
T93	20.49	0.0
T94	20.42	10.28
T95	20.42	14.54
T96	20.41	0.0
T97	20.37	13.52
T98	20.35	14.38
T99	20.32	0.0
T100	20.32	12.44
T101	20.3	12.02
T102	20.3	14.08
T103	20.26	18.63
T104	20.26	16.69
T105	20.25	10.99
T106	20.24	13.92
T107	20.24	6.95
T108	20.23	0.0
T109	20.2	15.41
T110	20.18	0.0
T111	20.16	12.43
T112	20.15	19.45
T113	20.15	10.42
T114	20.08	12.51
T115	20.02	13.71
T116	20.02	13.36
T117	20.02	11.33
T118	19.88	0.0
T119	19.83	0.0
T120	19.69	19.39
T121	19.67	0.0
T122	19.62	15.47
T123	19.55	12.23
T124	19.5	0.88
T125	19.41	11.76
T126	19.29	12.27
T127	19.19	12.76
T128	19.06	15.43
T129	19.04	11.99
T130	19.03	12.4
T131	18.66	12.27
T133	18.54	11.87
T134	18.47	14.26
T135	18.47	12.83
T136	18.45	5.28
T137	18.32	0.0
T138	18.1	13.99
T139	18.1	13.86
T140	18.09	12.9
T141	18.03	10.82
T142	17.94	12.77
T143	17.72	14.36
T144	17.65	12.46
T146	17.53	0.0
T147	17.44	14.53
T148	17.3	14.83
T149	17.21	13.78
T150	17.11	13.77
T151	17.0	13.18
T152	16.97	10.3
T153	16.93	12.3
T154	16.91	11.05
T155	16.9	14.28
T156	16.88	13.26
T157	16.82	12.78
T158	16.76	16.32
T159	16.68	0.0
T160	16.52	0.0
T161	16.42	14.79
T162	16.27	0.0
T163	16.17	13.35
T164	16.16	14.37
T165	16.14	14.78
T166	16.11	13.71
T167	16.09	13.59
T168	15.76	14.68
T169	15.74	13.22
T170	15.74	14.0
T171	15.73	12.23
T173	15.42	0.0
T174	15.27	12.45
T175	15.12	13.19
T176	15.04	9.25
T177	14.99	14.48
T178	14.94	11.58
T179	14.88	13.36
T180	14.84	0.0
T181	14.78	14.61
T182	14.76	0.0
T183	14.61	0.0
T184	14.45	8.28
T185	14.43	0.0
T186	14.28	11.04
T187	14.26	10.28
T188	13.72	11.87
T189	13.71	10.38
T190	13.6	0.0
T192	13.39	4.86
T193	13.36	0.0
T194	13.22	10.63
T195	13.09	12.15
T196	13.05	0.0
T197	12.99	0.0
T198	12.97	11.44
T200	12.85	0.0
T203	12.67	2.06
T204	12.64	0.0
T205	12.6	0.0
T206	12.51	10.47
T207	12.36	0.0
T208	12.36	0.0
T209	12.31	0.0
T210	12.26	0.0
T211	12.2	0.0
T212	12.16	0.0
T213	12.16	0.0
T214	12.05	0.0
T215	12.03	0.0
T216	11.82	0.0
T217	11.6	0.0
T218	11.5	0.0
T220	11.36	0.0
T222	11.32	10.49
T223	11.14	10.45
T224	11.06	0.0
T225	10.92	0.0
T226	10.92	10.5
T227	10.73	0.0
T228	10.66	0.0
T229	10.64	0.0
T230	10.27	0.0
T231	10.11	0.0
T232	10.09	0.0
T233	9.48	0.0
T234	8.14	0.0
T235	2.87	0.0
T237	0.84	0.0
T238	0.23	0.0
