	ts	te
T0	35.0	32.27
T1	34.34	28.52
T2	33.68	25.57
T3	31.6	26.49
T4	30.77	7.68
T5	30.48	23.77
T7	30.2	28.3
T8	29.58	27.52
T9	28.84	10.23
T10	28.78	25.92
T11	28.66	24.07
T12	26.64	22.75
T13	25.7	3.52
T14	24.24	12.93
T15	20.63	0.0
T16	20.59	5.38
T17	20.38	0.0
T18	20.36	0.0
T19	19.39	0.0
T20	18.65	18.02
T21	18.49	3.59
T22	18.33	0.0
T23	18.23	11.21
T24	18.22	16.61
T25	17.9	4.42
T26	17.59	12.04
T27	17.38	8.07
T28	17.35	16.05
T29	17.2	12.41
T30	17.13	8.76
T32	16.96	8.54
T33	16.89	12.96
T34	16.66	0.0
T35	16.63	5.67
T36	16.59	3.38
T37	16.54	8.3
T39	16.45	12.03
T40	16.44	0.0
T41	16.38	5.25
T42	16.15	13.03
T43	16.05	8.6
T45	15.98	13.1
T46	15.69	11.09
T47	15.57	2.02
T48	15.47	5.38
T49	15.33	0.0
T50	15.22	7.09
T51	14.87	0.0
T52	14.83	0.0
T53	14.51	0.0
T54	14.43	0.0
T55	14.37	8.33
T56	14.02	0.0
T57	13.53	13.17
T58	13.48	9.05
T59	13.3	12.34
T60	13.28	0.0
T62	13.2	7.96
T63	13.15	9.98
T65	13.01	7.36
T66	13.01	1.52
T67	12.74	11.31
T68	12.61	7.35
T69	12.52	6.57
T70	12.51	0.5
T71	12.41	8.83
T72	12.32	10.16
T73	12.22	0.0
T74	12.18	10.34
T75	12.1	8.18
T76	11.94	0.0
T77	11.88	11.47
T78	11.77	8.73
T80	11.56	5.01
T81	11.41	8.2
T82	11.4	8.83
T83	11.29	5.76
T84	11.29	9.18
T85	11.19	5.27
T86	10.82	0.0
T87	10.78	7.25
T88	10.56	0.0
T89	10.55	9.3
T90	10.47	0.0
T91	10.45	0.0
T92	10.33	0.9
T93	10.13	0.0
T94	10.13	0.0
T95	10.1	6.28
T96	10.05	7.57
T98	9.83	0.0
T101	9.31	3.79
T102	9.09	8.26
T103	9.05	0.0
T104	8.99	5.88
T105	8.96	0.0
T106	8.92	0.0
T107	8.81	3.56
T109	8.66	2.99
T110	8.65	6.87
T111	8.59	6.94
T112	8.53	7.02
T114	8.42	0.0
T115	8.34	0.0
T116	8.11	0.0
T117	8.06	0.0
T118	8.02	0.0
T119	7.95	0.0
T120	7.81	0.0
T121	7.62	0.0
T122	7.59	1.79
T123	7.42	0.0
T124	7.38	3.16
T125	7.27	0.0
T126	6.97	2.98
T127	6.93	5.95
T128	6.92	0.0
T129	6.87	5.5
T130	6.77	4.54
T131	6.74	6.4
T132	6.73	0.0
T133	6.64	5.56
T134	6.63	5.87
T135	6.6	1.52
T136	6.57	0.0
T137	6.54	4.49
T138	6.51	0.0
T139	6.42	0.0
T140	6.41	0.0
T141	6.4	0.0
T142	6.21	0.0
T143	6.14	0.0
T144	6.1	4.21
T145	6.09	0.0
T146	6.07	4.48
T147	6.06	1.47
T148	6.05	0.0
T149	6.04	0.0
T150	6.03	5.08
T151	5.93	0.0
T152	5.92	0.0
T153	5.83	0.0
T154	5.76	0.0
T155	5.63	0.0
T156	5.62	0.0
T157	5.53	0.0
T158	5.51	1.78
T159	5.45	0.0
T160	5.34	0.0
T161	5.22	0.0
T163	4.95	0.0
T164	4.92	0.0
T165	4.89	0.0
T166	4.86	0.0
T167	4.82	0.0
T170	4.63	0.0
T171	4.59	0.0
T172	4.57	2.04
T173	4.56	0.78
T174	4.32	2.91
T176	4.23	1.26
T177	4.18	0.0
T178	4.12	0.0
T179	3.98	0.92
T180	3.93	0.0
T181	3.84	0.0
T182	3.83	0.0
T183	3.78	0.0
T185	3.68	0.0
T186	3.66	0.0
T187	3.59	0.0
T188	3.57	1.44
T189	3.33	0.0
T191	3.27	0.0
T193	3.19	0.0
T194	3.18	2.1
T196	3.11	0.0
T198	2.96	0.0
T200	2.79	2.16
T201	2.74	0.0
T203	2.65	0.0
T204	2.65	1.81
T206	2.62	0.94
T207	2.52	0.0
T208	2.39	0.0
T209	2.3	0.0
T210	2.13	0.0
T211	2.12	0.0
T212	2.1	0.0
T213	2.07	0.0
T214	1.96	0.0
T215	1.92	0.0
T216	1.8	0.0
T217	1.73	0.0
T218	1.72	0.0
T219	1.68	0.0
T221	1.63	0.0
T224	1.55	0.0
T225	1.54	0.0
T226	1.49	0.76
T227	1.36	0.0
T232	1.29	0.0
T233	1.21	0.5
T234	1.18	0.72
T236	1.11	0.0
T237	1.07	0.25
T238	1.03	0.0
T240	0.96	0.0
T241	0.95	0.0
T242	0.94	0.0
T243	0.93	0.0
T244	0.89	0.0
T251	0.64	0.0
T252	0.6	0.0
T254	0.46	0.0
T255	0.45	0.0
T256	0.42	0.0
T257	0.37	0.0
T263	0.03	0.0
