cont_trait_0,mean,lwr,upr
-2.837801739750371,0.33130197121997906,0.16981621686815188,0.4783146920196228
-2.790131302033224,0.33082028065290675,0.16619834444274428,0.46917142293284664
-2.7424608643160773,0.3303471804228303,0.167073344045601,0.46557910178586415
-2.69479042659893,0.32988362618125344,0.16802905402749083,0.461751179435205
-2.6471199888817836,0.32943031821688296,0.1656908387439434,0.4532031179337186
-2.5994495511646365,0.3289877411202126,0.1701951524118438,0.45311475715333144
-2.55177911344749,0.3285565259962111,0.17139467222052368,0.4495941043221367
-2.504108675730343,0.32813780540332366,0.17669407152546454,0.45006207781040025
-2.456438238013196,0.32773322154869017,0.17724927211220223,0.44559172806759356
-2.408767800296049,0.32734466224751496,0.17962008985692485,0.44333485752516727
-2.3610973625789025,0.32697401639369755,0.18032220515982944,0.4399878141726249
-2.3134269248617554,0.32662311621706114,0.1803031644669497,0.434289581819353
-2.2657564871446083,0.3262937667629753,0.19053829123370108,0.43950840863066826
-2.2180860494274617,0.3259875919019998,0.18596174907989904,0.42958311214799083
-2.1704156117103146,0.32570568243952386,0.18987782667723116,0.43096241632845683
-2.1227451739931675,0.32544836639234626,0.1928576000815431,0.42989394408280723
-2.0750747362760205,0.32521530614685185,0.19680102833233754,0.430894959419478
-2.027404298558874,0.32500567788499113,0.2003218343686431,0.43141198860909374
-1.979733860841727,0.3248182479941824,0.20356965133981061,0.43217293714641913
-1.93206342312458,0.3246516140796389,0.2007780081972081,0.4283004831914321
-1.8843929854074333,0.3245047382467272,0.20224957069859376,0.42804982433362593
-1.8367225476902864,0.32437753929162166,0.21119765049318115,0.4362534598321895
-1.7890521099731396,0.3242712749986296,0.21928602998578073,0.44063150211694946
-1.7413816722559927,0.32418845027051835,0.22543116755863224,0.4432147597285975
-1.6937112345388456,0.32413197260544524,0.21932993044936092,0.43421429182693594
-1.6460407968216988,0.32410404750261707,0.21446594251291817,0.4257636470849286
-1.598370359104552,0.32410601553835533,0.2102836308583413,0.41587797215258265
-1.5506999213874049,0.3241395257470175,0.21273164363316713,0.415950865628697
-1.503029483670258,0.32420762401986175,0.21896995194190852,0.41598089944747957
-1.4553590459531112,0.32431384682847003,0.2170177313010469,0.4121483944275426
-1.4076886082359643,0.3244603105561727,0.2206722973493203,0.4133727232856774
-1.3600181705188175,0.32464697487347843,0.23253073590186787,0.4260440718755564
-1.3123477328016706,0.3248718927501324,0.2326756341152352,0.4236202555053723
-1.2646772950845238,0.3251331620218974,0.2321845364954972,0.4214524300661439
-1.217006857367377,0.3254325122608794,0.22773432727465492,0.41622491442517695
-1.16933641965023,0.32577601624924246,0.24046734056085078,0.4253472826881011
-1.1216659819330832,0.3261710486148354,0.2399651392353654,0.42062396979544847
-1.0739955442159363,0.32662240277285765,0.24631817558653296,0.42215278826621827
-1.0263251064987893,0.3271329605749711,0.2456935622948439,0.41773728936945764
-0.9786546687816424,0.3277076058861747,0.24920309750727643,0.41855483598348847
-0.9309842310644955,0.32835407450387,0.25016020589812393,0.42114799842079986
-0.8833137933473487,0.32908262839118607,0.23962113569315155,0.4092190531245415
-0.8356433556302016,0.3299029207913738,0.24450755642826266,0.4114953886927466
-0.7879729179130546,0.33081891831382065,0.24679869025750747,0.4123000125221125
-0.7403024801959079,0.3318306773663495,0.24165070520237525,0.4041482713819206
-0.6926320424787609,0.33294331238779024,0.24923959627880513,0.4060100389642245
-0.6449616047616142,0.33417420069343406,0.25516801112620363,0.4085597349437506
-0.5972911670444672,0.3355494543731315,0.2536402033627232,0.4039753107365497
-0.5496207293273205,0.33708877134168885,0.25464039104641645,0.4067238819253615
-0.5019502916101735,0.3387957563181058,0.26246795508448884,0.41252842466513795
-0.45427985389302683,0.34064994636758067,0.27269837515405027,0.422777739967719
-0.40660941617587976,0.3426066503265144,0.27331108610689697,0.41998482835033646
-0.35893897845873307,0.3446117800139047,0.2805715288465615,0.42965913340988837
-0.311268540741586,0.34661810134120286,0.2717442111728023,0.4179825361874404
-0.2635981030244389,0.34858309764567535,0.2763954332646486,0.42308849753003197
-0.2159276653072923,0.3504592606281843,0.2823023752904684,0.4322177432483653
-0.16825722759014522,0.35219911056536163,0.2881902113290868,0.4417218095754248
-0.12058678987299855,0.35377118226140114,0.28725042447081445,0.4416711896426857
-0.07291635215585149,0.3551555058049075,0.2850752636559545,0.44158093275436094
-0.025245914438704817,0.35633437939722384,0.2851709713356194,0.4429454518556254
0.02242452327844223,0.35729445512629454,0.27801522000486306,0.44099399881553636
0.07009496099558891,0.3580299431146729,0.2740162444976437,0.4407935188092157
0.11776539871273596,0.35853646312119253,0.2828065055024784,0.4540898638814092
0.16543583642988263,0.35880331164208673,0.27722386652110115,0.44840448189183707
0.2131062741470297,0.35882476034836797,0.2759191875690167,0.4509739548140858
0.2607767118641767,0.3586079921079235,0.2741726475950507,0.45333559408085794
0.3084471495813234,0.35816594921419664,0.27543034771765373,0.45981897266224864
0.3561175872984705,0.357509659498884,0.26782976276250436,0.45720448337835856
0.4037880250156171,0.3566450931753247,0.26173686599658363,0.4534130992288958
0.4514584627327642,0.3555697198513512,0.2647086809976327,0.45950550843606724
0.49912890044991093,0.3542793343564123,0.2604558134802175,0.4572070787368999
0.546799338167058,0.3527819294152079,0.2581161130982749,0.45566546569743743
0.5944697758842047,0.35109598119056484,0.25842436792413,0.4555947577498848
0.6421402136013518,0.34924261558165565,0.2540216045167092,0.4512721239974664
0.6898106513184984,0.3472423136890372,0.25653333732245187,0.45347430319785803
0.7374810890356458,0.3451164774803389,0.24586464061215685,0.4443247368850183
0.7851515267527925,0.3428887985463865,0.2479666627646156,0.44467709473346734
0.8328219644699392,0.34058469956395165,0.2517514092430099,0.44971420146341795
0.8804924021870859,0.33822877139620006,0.2487435486615381,0.4437672829866607
0.9281628399042333,0.33584190380588447,0.24540260012337278,0.4373703756118261
0.97583327762138,0.3334400112182469,0.24502132718776784,0.4364265265566979
1.0235037153385265,0.33103586328620976,0.23871758227529843,0.4317126136560927
1.071174153055673,0.32864237855843415,0.23169571455776106,0.42977642355083706
1.1188445907728206,0.32627407499512173,0.23290700148944898,0.4335654728937864
1.1665150284899672,0.3239462403788316,0.22392663659836132,0.42543540807616104
1.214185466207114,0.32167243041055466,0.2188807415650013,0.42158681241867785
1.2618559039242614,0.31946244825178693,0.21624530070477896,0.4189085045813253
1.309526341641408,0.3173233052155963,0.21275483375991835,0.4167562384350521
1.3571967793585549,0.3152615636227158,0.21718893956433352,0.42224917668130585
1.4048672170757015,0.3132843254913882,0.2096938203925384,0.4200503368356236
1.4525376547928488,0.3113987174538242,0.20761943067633107,0.42252146820772146
1.5002080925099956,0.3096110588149739,0.20566009740430014,0.42569018819888926
1.5478785302271423,0.3079264124633308,0.19398309591189727,0.41949058654915095
1.595548967944289,0.3063484885253912,0.18578960714017104,0.41585042009947737
1.6432194056614364,0.3048793649440976,0.1742317724001976,0.41084081030296066
1.690889843378583,0.30351875758243574,0.18078577990740438,0.4234847810453694
1.7385602810957297,0.3022635796922366,0.17393986317064464,0.4208480864489765
1.7862307188128772,0.3011088020310547,0.17008523379903473,0.42114031516507194
1.8339011565300238,0.30004894329057835,0.17012319033074094,0.42487056743322743
1.8815715942471705,0.2990787571535164,0.16630608838506686,0.42472327529641735
