	ts	te
T0	35.0	27.94
T3	34.34	11.16
T4	34.22	33.26
T6	32.31	29.75
T7	31.79	21.03
T8	29.44	12.18
T11	28.73	15.74
T12	28.71	22.44
T13	28.64	14.65
T14	28.35	21.93
T15	28.27	23.51
T16	28.14	19.24
T19	27.77	13.67
T20	27.73	16.59
T23	27.07	12.4
T24	26.79	14.77
T25	26.74	14.03
T26	26.56	15.1
T27	26.24	16.0
T28	25.85	22.01
T30	25.6	19.79
T31	25.59	17.87
T32	25.34	18.56
T34	25.2	23.56
T35	25.16	16.4
T36	24.98	15.47
T38	24.59	10.49
T39	24.56	16.0
T44	24.22	20.12
T45	23.74	16.39
T46	23.56	13.18
T47	23.52	11.99
T48	23.51	20.31
T49	23.47	13.22
T50	23.45	15.52
T51	23.38	10.21
T53	23.23	13.81
T54	23.02	14.75
T55	22.99	11.63
T56	22.97	15.02
T57	22.89	21.38
T58	22.83	16.94
T59	22.81	19.79
T60	22.8	15.32
T61	22.77	11.22
T62	22.76	17.12
T63	22.67	12.08
T64	22.65	18.81
T65	22.6	19.96
T66	22.59	19.68
T67	22.56	15.76
T68	22.52	19.33
T70	22.49	19.74
T74	22.38	9.39
T75	22.37	14.25
T76	22.35	19.12
T79	22.14	14.1
T84	21.97	12.97
T85	21.92	6.58
T86	21.86	12.7
T87	21.85	11.7
T90	21.73	14.59
T91	21.69	13.71
T93	21.67	17.24
T94	21.64	18.61
T96	21.61	16.11
T99	21.51	17.63
T101	21.5	18.13
T102	21.43	16.12
T103	21.4	15.48
T104	21.4	11.28
T106	21.32	8.16
T107	21.3	10.45
T108	21.28	18.92
T109	21.28	17.07
T110	21.23	15.63
T111	21.17	10.46
T113	21.13	18.61
T115	20.95	20.71
T116	20.93	19.25
T117	20.86	15.21
T118	20.76	16.9
T121	20.64	15.49
T122	20.61	18.81
T124	20.55	13.95
T125	20.54	17.93
T126	20.5	15.63
T127	20.5	16.95
T128	20.45	18.81
T130	20.37	11.69
T134	20.28	18.82
T135	20.27	13.56
T136	20.22	14.65
T137	20.14	16.67
T138	20.12	15.63
T139	20.06	10.76
T140	19.91	18.45
T141	19.9	14.63
T145	19.8	11.44
T146	19.8	8.03
T147	19.79	10.34
T151	19.72	9.71
T152	19.72	7.93
T156	19.55	11.3
T157	19.53	12.53
T158	19.44	14.54
T159	19.42	13.18
T160	19.38	13.27
T161	19.35	13.3
T162	19.34	8.9
T163	19.34	0.0
T164	19.34	16.06
T169	19.19	14.29
T170	19.18	12.06
T171	19.06	12.97
T172	19.06	15.64
T173	19.04	10.9
T174	18.94	12.4
T175	18.91	10.08
T176	18.91	13.08
T177	18.9	16.81
T179	18.84	13.96
T181	18.66	14.48
T183	18.63	10.73
T184	18.62	6.21
T185	18.57	17.1
T186	18.56	16.4
T187	18.55	14.53
T188	18.47	13.2
T189	18.37	15.02
T190	18.27	11.9
T191	18.25	17.94
T192	18.25	14.08
T193	18.25	0.0
T195	18.19	8.31
T196	18.14	17.03
T197	18.13	16.09
T198	18.04	13.73
T200	17.98	8.66
T201	17.93	12.58
T203	17.86	13.31
T205	17.79	13.3
T206	17.79	15.13
T209	17.67	9.71
T212	17.63	16.2
T214	17.57	12.57
T215	17.54	12.57
T217	17.32	14.44
T218	17.29	14.0
T219	17.27	16.63
T220	17.22	13.02
T221	17.2	14.12
T222	17.18	13.87
T223	17.05	15.57
T224	16.94	14.22
T226	16.85	15.36
T227	16.85	16.48
T229	16.76	15.16
T230	16.76	13.47
T231	16.72	16.19
T233	16.48	15.67
T234	16.27	13.86
T236	16.13	12.27
T237	16.05	13.52
T239	15.97	13.72
T240	15.75	9.39
T241	15.69	13.47
T242	15.59	10.12
T243	15.4	14.77
T245	15.18	11.96
T246	15.09	13.67
T247	15.08	12.1
T248	15.04	4.59
T249	14.97	5.24
T250	14.88	9.19
T251	14.61	0.0
T252	14.55	9.92
T254	14.52	10.58
T255	14.24	12.08
T256	14.09	8.41
T259	13.93	10.56
T260	13.88	12.42
T268	12.49	8.04
T270	11.74	11.37
T271	11.69	7.44
T273	11.36	8.81
T277	10.65	9.05
T279	10.49	9.8
T282	9.68	7.52
T285	9.26	9.02
T287	8.94	8.07
T288	8.84	6.78
T289	7.89	5.85
T290	6.68	5.84
