	ts	te
T0	35.0	28.4
T3	33.98	31.07
T4	33.64	28.59
T5	33.56	31.35
T7	32.74	31.75
T9	32.15	12.52
T10	32.03	30.47
T12	31.81	19.11
T13	31.4	27.48
T14	30.98	28.4
T15	30.84	29.33
T17	30.05	18.74
T20	29.82	13.48
T21	29.64	28.05
T22	29.23	28.86
T23	28.89	27.81
T24	28.72	27.42
T26	27.99	27.86
T27	27.9	21.75
T28	27.71	25.05
T29	27.56	21.94
T31	27.27	24.2
T35	26.21	14.16
T36	26.1	22.77
T38	25.36	21.84
T39	25.06	21.64
T41	24.61	23.09
T42	24.56	22.9
T43	24.41	18.78
T45	23.63	20.93
T48	23.06	20.78
T49	22.87	20.47
T50	22.78	18.51
T51	22.78	15.19
T52	22.39	21.01
T55	21.65	8.71
T56	21.65	16.76
T57	21.41	21.1
T58	21.24	0.0
T60	20.82	18.97
T61	20.58	17.87
T64	20.11	15.33
T65	20.04	19.45
T66	19.58	17.4
T67	19.37	18.1
T68	19.2	15.72
T69	19.01	17.21
T70	18.38	10.38
T71	17.9	14.71
T73	17.56	12.75
T74	17.54	14.21
T75	17.37	14.81
T77	17.21	13.51
T79	16.79	12.25
T80	16.77	7.75
T81	16.6	15.34
T82	16.59	10.39
T83	16.35	14.16
T84	16.33	10.98
T85	16.28	13.52
T86	16.28	0.0
T87	15.91	0.0
T88	15.85	14.9
T89	15.81	0.0
T90	15.81	11.52
T92	15.57	10.0
T95	15.31	13.34
T97	15.16	11.94
T102	14.62	7.41
T103	14.54	10.03
T104	14.54	10.64
T105	14.42	13.56
T106	14.07	13.5
T107	13.87	11.31
T108	13.64	8.53
T109	13.58	0.0
T110	13.56	0.0
T111	13.51	12.81
T112	13.35	7.04
T113	13.33	12.69
T114	13.28	6.69
T115	13.2	9.42
T116	13.09	8.23
T117	13.09	8.12
T118	13.02	11.53
T121	12.77	10.4
T122	12.76	11.06
T124	12.44	1.98
T125	12.43	8.18
T126	12.39	1.93
T128	12.2	10.63
T130	12.04	10.88
T131	11.98	8.52
T133	11.88	0.0
T134	11.68	11.42
T135	11.58	0.0
T136	11.36	9.31
T137	11.31	8.27
T138	11.22	9.35
T140	10.98	0.0
T142	10.5	8.45
T143	10.42	8.88
T145	10.02	7.48
T146	10.02	7.51
T149	9.41	8.36
T150	9.38	8.77
T151	9.36	3.83
T152	9.32	5.72
T154	8.81	7.9
T155	8.57	8.28
T156	8.5	0.81
T157	8.3	5.94
T158	8.01	7.27
T159	7.91	1.15
T160	7.48	4.46
T161	7.13	0.0
T162	6.93	6.26
T163	6.69	5.29
T164	6.64	1.8
T165	6.58	0.0
T167	6.33	0.0
T168	6.18	0.0
T170	5.73	4.43
T171	5.66	4.6
T172	5.45	3.89
T174	5.37	4.51
T175	5.25	1.84
T176	4.88	3.26
T177	4.88	0.0
T178	4.74	0.0
T179	4.6	0.0
T181	4.31	1.99
T182	4.23	3.25
T184	4.11	0.38
T185	3.85	1.39
T186	3.57	0.0
T187	3.25	0.0
T188	3.21	2.78
T190	2.78	0.0
T191	2.29	0.59
T192	2.25	0.0
T193	2.25	0.0
T194	1.85	0.86
T195	1.81	0.0
T196	1.49	0.0
T197	1.37	0.0
T200	0.88	0.0
T201	0.7	0.0
T203	0.23	0.0
