	ts	te
T0	35.0	26.14
T1	31.63	20.75
T3	28.87	20.73
T4	28.29	21.73
T5	28.08	3.01
T6	27.22	2.03
T8	26.57	22.81
T10	25.61	11.4
T11	25.37	4.92
T12	25.05	12.86
T14	23.25	4.25
T15	22.59	20.64
T16	22.35	21.55
T17	21.25	0.76
T19	21.2	0.0
T21	20.43	9.83
T23	18.1	11.56
T24	17.89	17.43
T26	17.2	14.62
T28	17.1	13.83
T32	15.91	15.26
T33	15.72	0.0
T36	15.32	4.05
T37	15.3	13.51
T38	15.16	13.4
T39	15.14	4.56
T48	14.27	9.76
T49	14.12	9.38
T51	13.69	12.47
T52	13.6	5.05
T54	13.53	12.15
T56	13.34	5.78
T58	13.15	13.0
T60	12.68	11.46
T62	12.59	3.46
T63	12.54	0.0
T64	12.43	2.59
T65	12.42	6.86
T67	12.31	0.0
T71	11.73	10.88
T74	11.4	4.9
T76	11.34	8.78
T77	11.22	5.66
T78	11.22	8.98
T79	11.12	9.42
T81	10.62	0.0
T83	10.37	8.7
T85	10.13	7.84
T86	10.13	7.59
T87	10.1	0.52
T91	9.69	2.37
T92	9.65	1.26
T93	9.5	7.86
T96	9.2	7.85
T98	9.08	3.08
T101	8.81	0.0
T104	8.72	7.93
T105	8.61	8.42
T107	8.5	5.83
T108	8.38	6.72
T111	8.03	4.8
T112	8.02	0.57
T113	8.02	2.96
T114	7.9	5.35
T117	7.54	0.0
T118	7.38	5.2
T119	7.28	7.01
T120	7.19	5.41
T121	7.14	4.04
T122	7.12	5.64
T125	6.79	4.91
T126	6.78	0.0
T128	6.59	0.0
T129	6.58	4.12
T130	6.53	4.07
T133	6.37	5.73
T135	6.22	4.12
T137	6.02	3.45
T139	5.89	3.88
T142	5.66	4.97
T143	5.35	4.77
T147	5.07	3.77
T148	5.05	0.03
T150	4.64	3.36
T153	4.48	2.99
T154	4.42	2.36
T156	4.26	0.76
T158	4.23	0.35
T159	4.23	0.79
T160	4.07	0.61
T161	3.82	1.75
T162	3.79	2.29
T163	3.75	0.0
T165	3.46	2.64
T166	3.4	2.67
T167	3.32	2.89
T168	3.32	1.92
T171	2.87	1.02
T172	2.8	1.2
T173	2.78	1.88
T174	2.58	0.0
T179	2.34	0.0
T181	2.22	0.96
T182	2.2	0.04
T183	2.18	0.59
T184	2.17	1.21
T185	2.06	1.32
T186	2.03	0.17
T190	1.82	0.0
T191	1.67	1.28
T195	1.36	0.36
T196	1.35	0.0
T197	1.33	0.0
T200	0.79	0.0
T201	0.67	0.0
T202	0.66	0.0
T204	0.37	0.0
