scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	26.14	0.1	0.032795883361921095	0.0	-0.005472120924352973	NA	-0.13557004864478553	0.0	NA
T1	31.63	20.75	0.1	0.04666380789022298	0.1	-0.1382909314207256	-0.7469736342800617	-0.5438624371290339	0.0	0.0
T3	28.87	20.73	0.1	0.04671526586620926	0.1	-0.7802267091128604	-0.4665927477978718	0.6945535772567091	0.0	0.0
T4	28.29	21.73	0.5	0.22071183533447686	0.1	-0.08434046452941213	-0.9043633989974456	-0.7339530596915033	1.0	0.0
T5	28.08	3.01	0.1	0.09230703259005146	0.1	-0.7508015284973975	-0.5266956134751251	-1.8616123820845172	0.0	0.0
T6	27.22	2.03	0.1	0.09482847341337908	0.1	-0.2528191099821668	0.16825068838145368	-0.7740133631340816	0.0	0.0
T8	26.57	22.81	0.5	0.2068181818181818	0.5	-0.9541116248402661	-0.8042798913772435	-0.5834927416281221	1.0	1.0
T10	25.61	11.4	0.1	0.0707204116638079	0.5	-0.9092690898181284	-1.1510690735090123	-0.4014536973466446	0.0	1.0
T11	25.37	4.92	0.1	0.08739279588336192	0.1	-1.3143658584207714	-1.3534857978400767	-1.639331635319317	0.0	0.0
T12	25.05	12.86	0.1	0.06696397941680961	0.1	-0.09333380379351575	-0.49569425517298205	0.5688901149886771	0.0	0.0
T14	23.25	4.25	0.1	0.08911663807890224	0.1	-0.10692716240404972	0.13244210342096896	0.3167307605969278	0.0	0.0
T15	22.59	20.64	0.5	0.23473413379073754	0.5	-0.82163014877329	-1.2752175985579295	-1.3543190306295831	1.0	1.0
T16	22.35	21.55	0.5	0.22302744425385934	0.5	-0.8384387679275386	-0.9753480162902888	-0.9209430943087499	1.0	1.0
T17	21.25	0.76	0.1	0.09809605488850773	0.1	0.23629938481597942	1.0207648729492786	0.33609969616007684	0.0	0.0
T19	21.2	0.0	0.1	0.0	0.1	-0.20027859407425766	0.08454028461529031	0.38835806069074835	0.0	0.0
T21	20.43	9.83	0.5	0.3737993138936535	0.5	-1.2196165334167328	-1.342949815252581	-0.7369960926462789	1.0	1.0
T23	18.1	11.56	0.5	0.3515437392795883	0.5	-1.32240719766131	-1.4585689000443145	-1.7169844422706253	1.0	1.0
T24	17.89	17.43	0.5	0.27602915951972556	0.5	-1.2170530592922444	-1.436564185583616	-1.4277102255231342	1.0	1.0
T26	17.2	14.62	0.1	0.06243567753001716	0.1	0.1821471300025687	-0.6055604263273437	-0.8221282094387974	0.0	0.0
T28	17.1	13.83	0.5	0.3223413379073756	0.5	-1.0953665779646373	-0.922763997792982	-1.065738456363923	1.0	1.0
