	ts	te
T0	35.0	27.99
T1	31.04	20.56
T2	30.48	27.78
T3	30.26	21.7
T4	28.16	10.62
T5	27.46	19.36
T6	27.13	23.29
T7	26.54	0.87
T8	25.93	2.93
T9	25.92	0.88
T11	24.27	14.06
T12	23.66	22.05
T13	22.47	18.82
T14	20.63	18.69
T15	20.45	19.1
T16	20.43	2.94
T17	19.43	3.06
T18	19.27	0.0
T19	19.09	2.45
T20	18.59	4.79
T21	18.47	9.73
T22	17.87	13.15
T24	17.46	0.0
T26	16.81	6.39
T27	16.68	6.84
T28	16.38	0.11
T29	16.24	13.42
T30	16.13	5.31
T31	15.79	14.39
T33	15.29	0.0
T34	14.76	7.54
T35	14.67	0.0
T37	14.21	0.0
T38	14.21	11.09
T39	14.21	0.0
T40	14.11	13.87
T41	13.97	12.15
T42	13.92	3.83
T43	13.67	0.0
T44	13.57	8.81
T45	13.51	7.45
T46	13.36	7.35
T48	12.77	9.68
T49	12.69	12.22
T52	12.08	7.05
T53	11.94	0.0
T54	11.8	9.57
T55	11.37	1.27
T56	11.22	0.0
T57	11.09	4.02
T58	10.97	0.0
T61	10.46	1.58
T62	10.39	0.0
T63	10.21	0.0
T64	9.84	7.45
T65	9.46	5.43
T66	9.31	6.13
T67	9.3	0.0
T68	9.28	0.0
T69	9.24	0.0
T70	9.18	0.14
T71	8.81	7.35
T73	8.77	7.48
T76	8.41	7.1
T78	8.29	4.61
T79	8.19	0.0
T80	8.06	0.0
T81	7.93	5.09
T82	7.91	5.92
T83	7.9	3.48
T86	7.79	0.0
T88	7.74	6.05
T89	7.73	0.0
T90	7.63	2.23
T91	7.5	6.96
T92	7.36	0.0
T94	6.72	0.0
T95	6.67	0.0
T98	6.43	0.0
T99	6.21	0.0
T100	6.19	4.0
T101	6.1	0.0
T102	6.09	5.2
T103	6.04	1.35
T104	5.99	4.38
T105	5.96	0.0
T106	5.96	0.0
T107	5.86	0.0
T108	5.85	0.0
T109	5.79	0.0
T110	5.75	0.0
T111	5.57	0.06
T112	5.47	0.0
T113	5.44	0.0
T116	5.2	3.18
T117	4.98	0.0
T120	4.85	1.57
T121	4.8	0.0
T122	4.71	0.0
T123	4.64	0.0
T124	4.13	1.12
T125	4.12	0.0
T126	4.06	0.0
T127	3.97	2.07
T128	3.9	0.06
T130	3.79	0.0
T131	3.74	0.0
T132	3.69	0.0
T135	3.46	0.0
T136	3.43	0.0
T137	3.21	0.78
T140	2.91	0.0
T141	2.8	0.0
T142	2.73	0.42
T143	2.73	0.0
T144	2.69	0.0
T147	2.56	1.28
T148	2.53	0.0
T150	2.51	0.0
T151	2.46	0.0
T153	2.38	0.0
T154	2.35	0.0
T155	2.29	0.0
T156	2.27	0.0
T157	2.17	0.0
T158	2.1	0.0
T159	2.06	0.0
T160	2.03	0.0
T162	1.96	0.0
T164	1.91	0.0
T165	1.91	0.0
T166	1.82	0.73
T167	1.78	0.0
T168	1.62	0.0
T169	1.52	0.0
T170	1.47	0.53
T171	1.34	0.0
T172	1.33	0.0
T173	1.32	0.0
T174	1.27	0.0
T176	1.26	0.0
T177	1.23	0.0
T179	1.12	0.0
T180	1.12	0.0
T184	0.99	0.0
T189	0.84	0.0
T190	0.78	0.0
T192	0.73	0.0
T193	0.72	0.0
T195	0.58	0.0
T197	0.55	0.0
T198	0.51	0.0
T199	0.44	0.0
T201	0.21	0.0
