	ts	te
T0	35.0	25.39
T1	31.65	28.13
T2	27.9	19.69
T3	26.75	24.71
T4	25.22	20.56
T5	24.85	23.9
T6	24.81	3.63
T7	24.4	0.0
T8	24.15	20.91
T9	23.9	18.1
T10	22.99	20.34
T11	22.82	10.21
T12	22.02	20.69
T13	21.75	17.86
T15	20.99	17.66
T17	20.34	16.31
T19	19.34	11.53
T20	18.97	13.93
T22	18.92	13.25
T23	18.69	15.72
T24	18.68	8.8
T25	18.51	17.32
T28	18.22	13.79
T30	18.13	12.51
T31	18.09	17.63
T32	16.89	11.92
T33	16.89	8.64
T34	16.88	11.31
T35	16.87	0.0
T38	16.15	12.76
T39	16.13	13.75
T40	16.11	12.97
T41	16.04	14.1
T42	15.91	15.7
T43	15.81	13.8
T45	15.63	14.98
T48	15.19	0.0
T49	15.17	7.44
T50	15.09	8.19
T51	14.94	14.36
T52	14.92	11.69
T53	14.88	0.0
T54	14.56	8.9
T55	14.46	13.06
T56	14.44	9.78
T57	14.43	14.34
T58	14.31	6.71
T61	14.22	2.9
T63	14.06	11.15
T67	13.41	11.31
T68	13.35	9.3
T69	13.33	4.76
T70	13.29	4.68
T71	13.23	12.77
T72	13.05	10.1
T73	12.91	9.52
T74	12.89	11.22
T76	12.82	12.06
T77	12.8	9.34
T78	12.7	11.9
T79	12.58	11.42
T81	12.49	9.15
T82	12.4	10.17
T83	12.39	9.07
T87	12.05	10.11
T88	11.9	10.77
T89	11.86	9.58
T91	11.81	11.16
T92	11.69	9.78
T93	11.57	6.29
T94	11.48	10.68
T95	11.46	8.05
T97	11.11	8.67
T98	11.02	9.97
T100	10.96	7.82
T101	10.86	0.0
T102	10.83	9.29
T103	10.8	9.22
T105	10.75	9.16
T106	10.72	10.23
T107	10.67	9.88
T109	10.49	2.26
T110	10.43	7.57
T111	10.37	9.04
T112	10.36	9.75
T114	10.05	7.21
T115	9.99	3.22
T116	9.77	8.81
T117	9.74	7.33
T119	9.69	5.38
T120	9.64	0.0
T121	9.6	8.26
T122	9.58	8.96
T123	9.52	5.07
T124	9.5	4.3
T125	9.25	8.74
T126	9.21	5.05
T127	9.2	0.0
T128	9.18	8.24
T129	9.17	5.97
T130	9.05	4.14
T131	8.99	8.61
T132	8.84	0.0
T133	8.84	7.91
T134	8.51	6.83
T135	8.41	7.05
T136	8.32	2.54
T137	8.3	2.0
T138	8.26	3.54
T139	8.22	4.46
T140	7.73	6.86
T141	7.64	0.0
T142	7.57	0.0
T143	7.24	5.12
T144	7.05	0.0
T145	7.0	1.3
T146	6.41	4.25
T147	6.3	0.0
T148	6.2	4.94
T149	6.18	4.7
T150	6.17	2.44
T152	6.07	3.54
T153	5.95	0.0
T154	5.94	4.78
T155	5.88	0.0
T156	5.19	0.0
T157	5.08	0.7
T158	5.05	4.5
T159	4.79	0.0
T163	4.46	0.0
T165	4.2	1.18
T166	3.86	3.21
T167	3.71	2.75
T168	3.62	0.39
T170	3.31	0.0
T171	3.26	0.0
T172	3.16	0.0
T173	3.03	0.0
T174	2.94	0.0
T175	2.91	0.0
T177	2.82	0.0
T178	2.73	0.0
T179	2.52	0.0
T180	2.38	0.0
T183	2.25	0.0
T184	2.17	0.0
T185	2.15	0.0
T186	2.09	1.64
T187	2.01	0.0
T188	1.97	0.0
T189	1.83	0.0
T190	1.79	0.0
T191	1.7	0.0
T192	1.63	0.0
T193	1.57	0.93
T194	1.44	0.06
T195	1.4	0.0
T196	1.09	0.0
T197	1.07	0.37
T198	0.81	0.0
T199	0.51	0.0
T200	0.5	0.0
T201	0.33	0.0
