cont_trait_0,cat_trait_0,mean,lwr,upr
-4.453125548997811,0.0,0.16298479426431936,0.041308616565464015,0.30876192653558343
-4.453125548997811,1.0,0.19510584660233193,0.04686206126397039,0.3672575702270679
-4.381125631072011,0.0,0.1624961950282945,0.041697595289576145,0.3061746544153312
-4.381125631072011,1.0,0.19510949960539026,0.04715043665407927,0.3659877375523345
-4.3091257131462095,0.0,0.16201908041229648,0.03942666934924207,0.30122544607533114
-4.3091257131462095,1.0,0.19512936467633799,0.04928380385498834,0.3645283631847911
-4.237125795220409,0.0,0.16155803624961992,0.040721073068854065,0.29979762966018386
-4.237125795220409,1.0,0.1951664471112928,0.04939252416507271,0.3635116058544572
-4.165125877294608,0.0,0.1611177796869147,0.03420201153160505,0.2905883254754015
-4.165125877294608,1.0,0.19522155220587553,0.05334169468572074,0.3664879012937456
-4.093125959368807,0.0,0.16070275064166473,0.0341422373383177,0.288082731759458
-4.093125959368807,1.0,0.19529533674149202,0.05589899257502612,0.36469247001329275
-4.021126041443007,0.0,0.16031681506972711,0.042017770146291815,0.2960635687484545
-4.021126041443007,1.0,0.19538836026521025,0.057451182189798264,0.3643832280260939
-3.9491261235172064,0.0,0.15996311599518756,0.047642295367757104,0.2987846160295301
-3.9491261235172064,1.0,0.19550106352025368,0.058807149556400304,0.3611442841594137
-3.8771262055914053,0.0,0.15964385098606168,0.05372001358119187,0.30368890207099747
-3.8771262055914053,1.0,0.19563364596933233,0.0576564035933528,0.3584369626940935
-3.8051262876656047,0.0,0.15936008828483292,0.05474839281456433,0.30103881578422115
-3.8051262876656047,1.0,0.19578576797025013,0.05645679572670517,0.35722523752609137
-3.733126369739804,0.0,0.15911225890635372,0.036502199392317324,0.27944188976468487
-3.733126369739804,1.0,0.19595614342470322,0.055228317872265884,0.35515152675771067
-3.661126451814003,0.0,0.15890115958222123,0.04812567850913155,0.28692951934261346
-3.661126451814003,1.0,0.19614242799614384,0.05211834439785307,0.3530104915144176
-3.589126533888203,0.0,0.1587285776961867,0.04643493699722156,0.28125591477914935
-3.589126533888203,1.0,0.19634168806744917,0.06233818774033688,0.3636927860672703
-3.5171266159624017,0.0,0.15859716246870065,0.04890148438488851,0.2805649501849234
-3.5171266159624017,1.0,0.19655126569394898,0.06536079566424094,0.3693214545933192
-3.445126698036601,0.0,0.15850988215330392,0.048045634317529964,0.27894286602600465
-3.445126698036601,1.0,0.19676954555575976,0.06323813778300542,0.36490971311320053
-3.3731267801108005,0.0,0.15846957265893213,0.05032310212269093,0.27988686154728404
-3.3731267801108005,1.0,0.1969962403301328,0.06343207498926955,0.36235762158617185
-3.301126862185,0.0,0.15847895038982196,0.050247839858759684,0.2768719892537949
-3.301126862185,1.0,0.19723242070732544,0.06082358042509305,0.35734981800212434
-3.2291269442591988,0.0,0.1585411738414032,0.049888306547724005,0.27842948125866707
-3.2291269442591988,1.0,0.1974804472146193,0.062335047456926425,0.35486431626805365
-3.157127026333398,0.0,0.15866057296007355,0.05538228456675215,0.2808691779838375
-3.157127026333398,1.0,0.19774356122313846,0.06193008086696207,0.3530083173290925
-3.085127108407598,0.0,0.1588429997340228,0.05380227470891916,0.2769309787813
-3.085127108407598,1.0,0.19802506280706417,0.06414102028393676,0.3539009937953204
-3.013127190481797,0.0,0.15909573791113413,0.0548029984620254,0.27361161075376667
-3.013127190481797,1.0,0.19832732146997917,0.0664296451595556,0.3568634263178762
-2.9411272725559963,0.0,0.1594272655911935,0.05384592839388178,0.27018891872949075
