	ts	te
T0	35.0	31.11
T2	34.42	33.95
T3	33.36	31.75
T4	31.62	25.97
T5	31.34	28.06
T6	31.21	16.8
T7	30.74	28.47
T8	30.7	25.12
T10	30.17	17.18
T11	29.71	0.83
T12	29.25	26.87
T13	29.07	26.62
T16	28.58	26.76
T18	28.26	0.0
T19	27.68	17.58
T20	27.19	27.08
T21	26.68	10.21
T22	26.26	14.83
T23	25.46	22.04
T24	24.95	22.77
T25	24.89	23.53
T26	24.5	15.33
T27	24.46	22.78
T28	24.33	16.13
T29	24.29	0.0
T30	24.16	23.55
T31	24.08	16.34
T33	23.9	21.14
T35	23.61	20.77
T36	23.24	22.23
T37	23.08	18.49
T40	22.14	18.59
T42	21.69	18.98
T47	20.22	11.74
T48	20.07	13.99
T52	19.72	0.0
T53	19.71	16.56
T54	19.68	19.1
T56	19.53	19.14
T59	19.05	18.41
T60	18.69	0.0
T61	18.68	17.95
T63	18.39	7.78
T65	17.86	14.11
T66	17.63	16.69
T69	17.46	16.05
T70	16.98	8.84
T73	16.47	9.98
T74	16.44	14.9
T76	15.98	6.79
T77	15.84	8.89
T78	15.71	15.44
T81	15.34	4.72
T82	15.04	12.86
T83	14.59	13.61
T84	14.09	13.93
T86	13.93	0.0
T87	13.88	6.82
T91	13.58	0.94
T92	13.39	11.9
T94	13.0	12.66
T95	12.7	8.67
T96	12.47	12.25
T97	12.42	0.0
T100	12.23	10.14
T101	12.17	11.2
T102	11.84	6.5
T103	11.58	0.0
T104	11.46	0.0
T105	11.41	1.57
T106	11.31	7.42
T107	11.23	10.49
T108	11.0	6.91
T109	10.82	0.0
T110	10.77	7.73
T111	10.76	9.98
T114	10.68	4.89
T115	10.63	5.91
T116	10.55	6.82
T117	10.34	3.26
T118	10.33	5.94
T120	10.29	5.5
T121	10.28	9.46
T122	10.2	5.42
T123	10.11	7.41
T124	10.09	6.84
T125	10.06	0.0
T126	9.94	6.44
T128	9.82	8.07
T129	9.7	7.85
T130	9.62	7.11
T131	9.5	3.68
T132	9.44	5.31
T133	9.21	8.55
T134	9.2	0.0
T135	9.12	8.2
T136	9.02	5.46
T137	8.94	2.88
T139	8.9	7.63
T140	8.89	0.0
T141	8.89	6.36
T143	8.86	6.63
T144	8.77	8.32
T145	8.72	3.8
T146	8.54	0.0
T147	8.51	6.65
T149	8.16	2.62
T150	8.09	6.19
T151	8.09	0.0
T152	7.85	7.52
T153	7.82	3.66
T154	7.78	3.03
T155	7.75	7.66
T156	7.73	6.63
T157	7.62	6.8
T158	7.62	0.0
T159	7.47	7.17
T160	7.45	6.89
T161	7.41	3.56
T162	7.39	2.68
T163	7.31	0.0
T164	7.31	0.0
T166	7.17	6.53
T168	7.11	5.41
T169	7.09	0.0
T170	6.99	5.72
T171	6.97	4.59
T173	6.72	2.42
T174	6.54	5.95
T175	6.53	0.0
T176	6.43	0.0
T177	6.42	0.0
T178	6.3	3.19
T179	6.08	4.88
T180	6.07	5.74
T181	5.99	0.0
T183	5.82	0.0
T184	5.8	0.0
T187	5.43	4.5
T188	5.32	0.0
T189	5.3	0.0
T190	5.2	2.96
T191	5.12	0.8
T192	5.02	3.66
T200	4.46	0.0
T201	4.45	2.82
T203	4.21	3.87
T207	3.67	3.21
T208	3.4	0.0
T212	3.24	0.0
T215	3.16	0.0
T217	3.05	0.0
T218	3.04	0.0
T221	2.88	0.0
T223	2.66	0.0
T224	2.62	0.58
T225	2.62	0.0
T227	2.5	1.6
T228	2.49	0.0
T229	2.45	0.0
T230	2.45	0.26
T233	2.16	0.0
T234	2.04	0.0
T238	1.83	1.03
T239	1.82	0.0
T241	1.77	0.0
T242	1.69	0.0
T243	1.62	0.0
T247	1.38	0.0
T248	1.35	0.0
T249	1.27	0.0
T250	1.21	0.0
T251	1.18	0.0
T256	0.94	0.0
T257	0.88	0.0
T262	0.46	0.0
T267	0.25	0.0
