	ts	te
T0	35.0	0.0
T1	33.83	13.46
T2	31.4	16.11
T3	28.97	24.78
T4	27.12	6.69
T5	24.96	21.58
T6	24.68	0.0
T8	23.4	19.26
T9	23.17	17.95
T10	23.09	5.66
T11	22.89	15.91
T12	22.2	21.81
T13	22.05	19.16
T14	21.9	19.71
T15	21.72	2.24
T16	20.73	4.45
T17	20.45	5.91
T18	20.05	8.13
T19	19.86	7.27
T20	19.71	0.0
T21	19.7	16.88
T23	19.21	17.94
T24	18.97	15.2
T25	18.82	16.24
T26	18.77	14.79
T28	17.69	14.75
T30	17.51	8.15
T31	17.26	8.14
T32	17.19	15.04
T33	16.74	0.0
T34	16.72	15.14
T35	16.26	8.71
T37	15.57	7.58
T38	15.47	0.0
T40	15.39	10.26
T42	15.2	7.75
T43	14.91	7.59
T45	14.86	10.59
T46	14.52	1.15
T47	14.33	0.0
T48	14.32	0.69
T49	14.28	8.15
T53	13.52	0.0
T54	13.44	0.0
T55	13.4	4.38
T58	13.0	0.26
T59	12.98	1.47
T60	12.96	8.78
T62	12.77	0.0
T64	12.45	10.89
T65	12.45	7.92
T66	12.4	10.88
T71	12.06	4.4
T72	11.7	2.9
T73	11.69	4.34
T74	11.64	9.04
T75	11.61	11.27
T76	11.34	10.0
T77	11.32	7.07
T78	11.27	3.4
T79	11.09	3.9
T80	11.03	10.07
T81	10.95	5.22
T83	10.68	0.33
T85	10.64	6.15
T87	10.6	9.92
T89	10.49	2.96
T92	10.32	3.86
T94	10.27	2.71
T95	10.22	6.22
T96	10.2	0.0
T97	10.2	5.27
T98	10.19	1.86
T99	10.14	4.95
T101	10.06	0.0
T102	10.02	7.3
T103	9.96	9.41
T104	9.93	0.0
T105	9.82	8.9
T108	9.68	7.78
T109	9.63	0.0
T110	9.43	2.66
T111	9.19	3.32
T112	9.16	0.0
T114	9.08	0.0
T115	9.04	1.41
T116	9.03	5.43
T117	8.99	3.94
T123	8.55	5.49
T124	8.45	0.0
T126	8.37	5.44
T127	8.31	4.24
T128	8.3	4.8
T130	8.14	0.0
T131	8.1	6.4
T132	8.1	7.83
T133	8.05	0.0
T135	8.04	1.57
T138	7.97	0.0
T139	7.96	0.0
T141	7.89	4.99
T142	7.82	0.0
T146	7.58	6.47
T148	7.19	0.0
T149	7.18	4.2
T150	7.1	2.67
T152	6.93	4.07
T153	6.9	6.31
T154	6.89	0.0
T155	6.87	5.2
T156	6.86	0.0
T157	6.85	0.0
T158	6.66	6.27
T163	6.17	5.46
T164	5.95	0.0
T166	5.63	4.89
T167	5.62	5.24
T168	5.56	0.0
T170	5.55	0.0
T172	5.51	4.97
T173	5.42	4.83
T174	5.42	0.0
T175	5.4	0.0
T176	5.36	1.6
T177	5.29	4.93
T178	5.29	2.61
T181	5.03	0.51
T182	5.01	0.0
T185	4.71	0.0
T186	4.59	0.86
T188	4.43	0.0
T189	4.41	0.0
T190	4.26	0.0
T191	4.22	0.0
T194	4.05	2.5
T196	4.01	0.0
T197	3.97	3.15
T198	3.95	3.0
T200	3.92	1.24
T201	3.76	0.75
T203	3.62	1.06
T204	3.49	1.18
T206	3.38	0.0
T207	3.29	1.05
T208	3.27	1.58
T209	3.27	2.8
T210	3.19	2.28
T211	3.14	2.49
T212	3.1	0.0
T213	3.09	2.95
T214	3.04	0.0
T216	2.93	0.0
T218	2.78	0.71
T220	2.61	0.78
T222	2.28	0.61
T223	2.21	0.0
T224	2.14	1.55
T226	2.08	0.88
T227	1.71	0.0
T228	1.62	0.0
T229	1.37	0.0
T230	1.35	0.04
T231	1.31	0.0
T232	1.0	0.0
T233	0.96	0.0
T234	0.91	0.0
T235	0.86	0.0
T237	0.76	0.0
T238	0.55	0.0
T241	0.3	0.0
