	ts	te
T0	35.0	24.16
T1	33.16	14.13
T2	29.6	24.75
T3	29.43	14.46
T4	29.02	0.0
T5	28.93	13.82
T6	28.08	14.12
T7	27.74	23.31
T8	27.52	20.37
T9	27.35	13.25
T10	27.11	14.44
T11	27.02	15.92
T12	26.71	12.85
T13	26.41	13.87
T14	26.27	0.0
T16	25.64	11.47
T17	25.64	11.88
T19	25.26	13.25
T20	25.18	21.14
T21	25.17	13.84
T22	25.16	19.83
T23	25.11	14.13
T24	24.99	15.08
T25	24.8	14.21
T26	24.76	14.86
T27	24.63	10.96
T28	24.41	0.0
T29	24.4	19.91
T31	24.04	0.0
T32	24.01	11.25
T33	23.99	0.0
T34	23.93	11.67
T36	23.83	0.0
T37	23.76	0.0
T38	23.75	15.0
T39	23.72	14.33
T40	23.59	0.0
T41	23.43	10.81
T43	23.36	14.41
T44	23.35	0.0
T45	23.3	22.73
T46	23.15	11.31
T49	22.72	12.78
T50	22.66	13.5
T51	22.6	13.47
T52	22.52	11.44
T53	22.44	0.0
T55	22.37	0.0
T56	22.37	17.1
T57	22.37	13.27
T58	22.29	16.95
T59	22.28	14.33
T60	22.24	13.99
T61	22.22	19.67
T62	22.21	16.13
T63	22.16	10.47
T64	22.13	12.74
T65	22.13	12.11
T66	22.11	18.76
T67	22.02	16.86
T68	21.94	14.68
T69	21.91	1.01
T70	21.82	10.87
T72	21.8	13.82
T73	21.7	12.01
T74	21.69	17.41
T75	21.67	12.11
T76	21.67	13.99
T77	21.62	12.41
T79	21.58	14.4
T80	21.56	16.54
T81	21.37	11.0
T82	21.34	13.16
T84	21.24	21.12
T85	21.17	11.43
T86	21.16	16.58
T87	21.09	17.61
T88	20.98	12.39
T89	20.98	10.98
T90	20.95	10.86
T91	20.92	16.37
T92	20.87	0.0
T93	20.81	12.36
T94	20.81	17.65
T95	20.79	12.24
T96	20.73	12.55
T99	20.65	0.0
T100	20.52	10.9
T101	20.46	11.14
T102	20.45	11.36
T103	20.45	16.43
T104	20.42	14.05
T106	20.34	14.8
T107	20.3	10.77
T108	20.27	0.0
T109	20.27	12.48
T110	20.26	0.0
T111	20.25	8.38
T112	20.16	11.86
T113	20.16	13.65
T114	20.15	13.34
T115	20.14	14.32
T116	20.11	16.77
T117	20.09	11.03
T118	20.07	0.0
T119	20.05	12.5
T120	20.05	13.51
T121	19.99	15.37
T122	19.93	17.26
T123	19.93	12.43
T124	19.86	13.8
T125	19.24	18.0
T126	19.23	13.18
T127	19.21	0.0
T129	19.12	10.28
T130	19.07	13.63
T131	19.06	11.5
T132	19.01	12.55
T133	18.89	14.25
T134	18.82	14.06
T135	18.81	16.11
T136	18.7	0.0
T137	18.69	13.82
T138	18.61	14.85
T139	18.61	13.31
T140	18.53	14.98
T141	18.51	11.57
T142	18.35	14.94
T143	18.33	12.02
T144	18.24	0.0
T145	18.23	14.58
T147	17.84	0.0
T148	17.83	0.0
T149	17.75	12.84
T150	17.7	15.23
T151	17.55	13.91
T153	17.51	12.34
T154	17.5	0.0
T155	17.4	14.46
T156	17.2	14.12
T157	17.14	12.67
T158	17.12	12.55
T159	17.05	12.24
T160	16.93	14.34
T161	16.91	16.34
T162	16.9	12.34
T163	16.84	10.94
T164	16.8	14.76
T165	16.7	15.33
T167	16.59	0.0
T168	16.53	14.08
T169	16.43	15.71
T170	16.39	13.84
T171	16.36	13.82
T172	16.35	14.5
T173	16.16	12.6
T175	16.08	13.56
T176	16.03	0.0
T177	15.99	12.15
T180	15.89	0.0
T181	15.89	0.0
T182	15.86	13.82
T183	15.82	12.23
T185	15.77	12.7
T186	15.62	15.08
T187	15.38	11.25
T190	15.22	11.02
T191	15.22	0.0
T192	15.17	14.82
T193	15.12	12.82
T195	15.08	14.23
T196	15.05	11.33
T197	15.03	10.14
T199	14.88	13.05
T200	14.87	0.0
T202	14.75	12.78
T203	14.73	0.0
T204	14.55	13.35
T205	14.54	13.62
T206	14.52	11.34
T207	14.51	10.46
T208	14.2	0.0
T209	14.01	11.75
T210	13.97	0.0
T211	13.84	11.02
T212	13.72	13.04
T213	13.66	0.0
T214	13.58	0.0
T215	13.57	0.0
T216	13.48	10.98
T218	13.25	12.64
T219	13.14	10.65
T220	13.09	0.0
T221	12.94	11.15
T222	12.9	0.0
T223	12.86	12.77
T225	12.76	0.0
T226	12.72	10.19
T227	12.69	11.6
T228	12.45	10.23
T229	12.43	0.0
T232	12.26	0.0
T233	12.2	0.0
T235	11.94	0.0
T238	11.78	11.36
T239	11.76	0.0
T240	11.67	0.0
T241	11.54	0.0
T243	11.38	0.0
T244	11.26	0.0
T245	10.95	10.1
T246	10.45	0.0
T247	10.43	0.0
T248	9.94	0.0
T249	9.06	0.0
T250	8.57	0.0
T251	7.89	0.0
T252	6.38	2.97
T253	5.73	0.0
T254	4.34	0.0
T255	3.76	0.0
T257	1.4	0.0
