feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
cont_trait_0,none,none,none,0.884,1.9960195596741086,0.5776415181212363,4.154361047209443,0.02682688654587565,0.003903583171036734,0.06028205634077063,-6.37103438655262,-18.859216401640822,2.4008831956810184,3.0
cat_trait_0,none,0_1,none,0.9306666666666666,1.324469219633963,0.8984521792468674,1.9493227486598328,0.021512657062057395,0.001976195948285615,0.04949267515633151,-6.898899690316916,-18.40527468035893,1.1214900239107237,2.0
pvr_0,none,none,none,0.8053333333333333,1.2692294165543536,0.6814232932359379,2.0073663679353686,0.025055310855637364,0.0043107973681088775,0.057171885772797464,-6.444483803445399,-19.928743046527387,2.9534962149147077,4.0
pvr_1,none,none,none,0.7173333333333334,1.2872645001845875,0.6077909272407535,2.1742439977826593,0.019537192033811504,0.004126780141499774,0.03960513007848208,-5.397023454988846,-17.074870738912864,3.2075702028258775,5.0
temp,none,none,none,0.8826666666666667,1.725761561580642,0.5962982511775058,3.222003513212941,0.0340614440724451,0.0043078064430982265,0.06828660553317122,-8.305485022251123,-22.543775789531935,1.804150494229816,1.0
time,none,none,none,0.7413333333333333,1.1530357109972622,0.7556670591404412,1.5761258161884328,0.011209956007205903,0.0014372510806576545,0.026775685341570935,-2.756257680780959,-10.254086894671474,2.123473790954307,6.0
cont_trait_0,cat_trait_0,none,none,0.7706666666666667,2.468321126649782,0.0010995752792506317,27.13979235528963,0.0285359732691964,0.0001883810148700856,0.679172478161066,-1.119610492748706,-7.770490544498784,4.441115108473127,8.0
cont_trait_0,pvr_0,none,none,0.752,0.5453674523658192,0.1350746041300615,0.948838142082578,0.03157797476603712,0.000317443302153061,0.815195237991133,-1.5936337582689917,-11.112001863796365,6.332865364696374,5.0
cont_trait_0,pvr_1,none,none,0.692,0.5874323037803917,0.1483127390142251,1.1549971619508435,0.03166525344375794,0.0003062267973435244,0.5601688310395002,-1.3650259296609601,-9.620227558117847,5.994934336299224,7.0
cont_trait_0,temp,none,none,0.7933333333333333,0.5610760588172407,0.09753428528151555,1.0721309896437505,0.03399575274972669,0.00021607226603409253,0.727671702527495,-1.52728121342283,-10.630220964718205,5.9314237745958565,2.0
cont_trait_0,time,none,none,0.656,0.6479512064818955,0.18304167198856214,1.2213607654848941,0.02420394196415609,0.0001540790672852391,0.6268413637124547,-0.9918149109593782,-6.090057585461011,3.188375095248574,11.0
cat_trait_0,pvr_0,none,none,0.6053333333333333,1.251580806917893,0.003502667083035505,8.493171758827005,0.027666916085627588,0.00027812897062516986,0.719948474048366,-1.3642521156204936,-9.138241054164752,4.9328430503466905,10.0
cat_trait_0,pvr_1,none,none,0.6933333333333334,1.6085284358941094,0.008485378737898138,13.83506629723868,0.025252733964191178,0.0002147940227583505,0.6600667043081816,-1.6760068663300016,-8.923752754512577,4.253635638054362,9.0
cat_trait_0,temp,none,none,0.92,4.055353736528589,0.006512747671679808,46.04478056608455,0.03302095399802017,0.00019245968914521693,0.9351293412555813,-2.876413178800349,-11.560255101803477,3.526651570608152,1.0
cat_trait_0,time,none,none,0.584,1.0698749439945785,0.05433886283914215,2.155118210215549,0.02247213267521537,7.683252419611406e-05,0.6101898130695175,-0.9748524276687461,-5.194946047964834,2.392200827389388,13.0
pvr_0,pvr_1,none,none,0.704,0.7726510283626964,0.31626834238271095,1.3223775076615998,0.03396333186383306,0.00031359621607524756,0.6172078175987976,-2.450105557307174,-12.58522801630096,5.240571823184268,3.0
pvr_0,temp,none,none,0.7413333333333333,0.6373962591195503,0.18836269072425518,1.1654563393094957,0.030197504937908452,0.0003111087593981709,0.6408658191580866,-2.011614237749789,-12.140508546673402,5.753052052864689,6.0
pvr_0,time,none,none,0.7493333333333333,0.782318402138752,0.40204817653150554,1.146825169636047,0.020798032357952558,0.0001093962771613518,0.5923151160345539,-0.8671919279261396,-6.079493337983166,3.4362025536747183,14.0
pvr_1,temp,none,none,0.7933333333333333,0.6284125373131653,0.12140046701892347,1.128000182385929,0.03199855787414041,0.00021110088651255595,0.6666734308368442,-1.9643707867788147,-11.31833230340851,5.37423596590736,4.0
pvr_1,time,none,none,0.7186666666666667,0.8040753180422653,0.3506418048683556,1.2782226465819273,0.02044871576609042,0.00015418522432507264,0.6289466271252102,-0.6972277609196704,-5.346608152499925,3.566741664060771,15.0
temp,time,none,none,0.332,0.7065141493413614,0.27536086519850567,1.1928661283950315,0.023102986823918596,0.00017741320455759378,0.6484477190606084,-2.126303850951603,-9.146061086646625,3.27991869473351,12.0
