	ts	te
T0	35.0	28.41
T1	32.71	30.42
T2	31.94	24.85
T3	31.24	31.01
T5	30.34	24.47
T6	30.04	26.77
T8	28.58	28.33
T9	28.31	27.32
T10	27.68	20.99
T11	26.7	24.66
T12	26.43	0.0
T13	26.22	24.1
T14	26.11	21.16
T16	25.16	24.8
T17	24.74	22.82
T18	24.49	17.38
T19	24.35	21.45
T21	24.15	18.97
T23	23.87	13.39
T26	23.24	21.07
T27	22.96	16.55
T29	22.78	18.01
T31	22.63	18.89
T32	22.4	1.25
T33	21.91	19.49
T34	21.15	15.45
T36	20.85	0.0
T37	20.81	17.36
T38	20.74	15.85
T39	20.52	17.25
T40	20.41	0.0
T41	20.37	13.54
T42	20.3	15.03
T43	20.24	17.39
T44	20.2	15.32
T45	20.05	15.67
T46	19.94	18.56
T47	19.81	17.63
T48	19.61	18.37
T49	19.47	18.6
T50	19.25	17.54
T51	19.21	19.07
T52	19.09	12.99
T53	19.05	0.0
T54	19.03	16.18
T55	18.98	18.03
T57	18.95	16.38
T58	18.93	18.44
T59	18.9	14.25
T60	18.73	12.37
T63	18.43	14.34
T64	18.31	8.35
T67	18.17	16.64
T68	18.09	16.31
T69	17.92	16.21
T70	17.9	17.17
T72	17.86	16.99
T75	17.27	0.0
T76	17.27	16.76
T77	17.1	13.67
T78	17.06	0.0
T79	16.92	15.03
T80	16.92	15.05
T81	16.83	7.61
T82	16.72	13.06
T83	16.69	16.44
T84	16.65	12.83
T85	16.62	0.0
T87	15.95	5.73
T89	15.8	0.0
T90	15.75	13.17
T91	15.62	0.0
T92	15.61	5.04
T93	15.45	0.0
T94	15.23	8.73
T95	15.12	8.58
T96	15.04	10.88
T97	14.97	13.93
T98	14.77	14.43
T99	14.66	11.49
T100	14.43	13.29
T101	14.35	5.23
T102	13.99	13.06
T103	13.85	0.0
T104	13.77	12.81
T105	13.74	12.77
T106	12.95	2.7
T107	12.86	7.14
T108	12.78	10.5
T111	11.83	7.06
T112	11.74	9.42
T114	11.63	4.36
T115	11.55	8.8
T116	11.51	4.04
T117	11.25	7.98
T119	11.01	6.4
T121	10.81	10.65
T122	10.74	0.36
T123	10.7	0.0
T126	10.43	0.54
T128	10.31	9.69
T129	10.29	1.18
T132	9.52	4.8
T133	9.3	7.35
T134	9.22	8.73
T136	8.96	7.25
T138	8.75	0.0
T139	8.47	8.04
T141	8.26	4.5
T142	8.2	3.03
T144	8.07	5.94
T145	7.95	1.75
T146	7.93	7.35
T147	7.7	5.41
T148	7.67	6.9
T149	7.64	5.31
T150	7.64	3.86
T151	7.59	0.0
T154	7.36	1.71
T155	7.3	0.0
T156	7.23	6.6
T157	6.97	2.12
T158	6.83	3.33
T159	6.71	4.72
T160	6.69	5.9
T161	6.67	4.18
T162	6.53	3.21
T163	6.52	0.0
T164	6.42	0.0
T165	6.4	0.0
T167	6.3	0.0
T168	6.29	5.57
T170	6.18	0.0
T171	5.98	4.94
T172	5.98	5.35
T173	5.96	0.0
T174	5.94	5.2
T175	5.85	5.29
T176	5.82	2.76
T177	5.79	3.84
T179	5.76	0.0
T180	5.72	3.08
T181	5.69	2.61
T182	5.67	5.2
T183	5.53	2.11
T185	5.23	4.36
T186	5.01	0.04
T188	4.95	2.28
T189	4.89	3.94
T190	4.78	0.0
T191	4.59	0.0
T192	4.16	0.0
T193	3.85	3.56
T194	3.82	0.0
T195	3.68	2.49
T198	3.34	0.0
T199	3.33	0.0
T200	3.22	0.0
T201	3.2	0.05
T203	2.96	0.0
T204	2.88	1.87
T205	2.84	2.51
T208	2.48	0.0
T210	2.44	0.0
T212	2.42	0.0
T213	2.41	0.0
T214	2.34	0.0
T217	2.14	0.65
T218	2.09	0.0
T219	2.0	0.9
T220	1.97	0.0
T221	1.97	0.0
T222	1.9	0.51
T223	1.88	0.0
T225	1.8	0.68
T230	1.46	0.98
T231	1.44	0.0
T232	1.44	0.0
T233	1.32	1.0
T234	1.29	0.41
T235	1.27	0.32
T237	1.1	0.0
T239	1.05	0.0
T240	1.04	0.0
T241	0.99	0.0
T242	0.92	0.0
T243	0.92	0.0
T246	0.87	0.19
T247	0.85	0.44
T248	0.81	0.0
T251	0.7	0.0
T252	0.63	0.0
T257	0.54	0.0
T258	0.53	0.0
T261	0.3	0.0
T266	0.06	0.0
