sp	hmin	hmax
T0	32.28456403036465	32.28456403036465
T0	28.69462129908047	28.69462129908047
T0	28.27735715827972	28.27735715827972
T0	29.836156993300733	29.836156993300733
T0	28.186180494678123	28.186180494678123
T0	29.740555043938144	29.740555043938144
T0	25.526921094125136	25.526921094125136
T0	23.476546957141515	23.476546957141515
T0	24.495895763369063	24.495895763369063
T0	26.55957329308096	26.55957329308096
T0	24.829077110929127	24.829077110929127
T0	26.832490650478583	26.832490650478583
T0	24.78345852413961	24.78345852413961
T0	25.050692067455422	25.050692067455422
T0	24.984556639512327	24.984556639512327
T0	27.283091053705803	27.283091053705803
T1	32.70233563355209	32.70233563355209
T1	31.732422472167944	31.732422472167944
T1	29.880150900742933	29.880150900742933
T1	29.96894368122555	29.96894368122555
T1	30.16965592931365	30.16965592931365
T1	31.392879498630368	31.392879498630368
T1	33.60966041313312	33.60966041313312
T1	28.35952397804795	28.35952397804795
T1	33.11460755481999	33.11460755481999
T1	28.232558662632997	28.232558662632997
T1	33.710665297590346	33.710665297590346
T1	28.226441872623447	28.226441872623447
T1	32.111573259606764	32.111573259606764
T1	29.31567759192986	29.31567759192986
T1	34.48311165147394	34.48311165147394
T1	24.496830383026534	24.496830383026534
T1	25.373741789013025	25.373741789013025
T1	24.336514013453215	24.336514013453215
T1	27.873520375596396	27.873520375596396
T1	24.38362058105117	24.38362058105117
T1	23.282173157771417	23.282173157771417
T1	25.13074962120997	25.13074962120997
T1	27.389445053016914	27.389445053016914
T1	23.416469278543715	23.416469278543715
T1	20.46991752202608	20.46991752202608
T1	21.368269171257133	21.368269171257133
T1	16.79303195974638	16.79303195974638
T1	19.30997042079788	19.30997042079788
T1	17.51790426932908	17.51790426932908
T1	16.63502648172759	16.63502648172759
T1	19.519943593457747	19.519943593457747
T1	14.319152379859164	14.319152379859164
T1	15.342778062934803	15.342778062934803
T1	15.284672764243053	15.284672764243053
T1	15.253926654564097	15.253926654564097
T1	15.661759564641992	15.661759564641992
