	ts	te
T0	35.0	32.28
T2	33.92	27.42
T3	33.81	21.84
T4	32.5	28.17
T6	31.2	27.18
T9	29.8	27.66
T10	29.29	27.9
T11	29.27	27.65
T12	29.18	25.47
T14	28.84	27.22
T16	28.81	23.76
T18	28.23	0.0
T21	27.57	27.01
T23	27.24	17.5
T25	26.75	23.55
T29	25.97	19.68
T30	25.81	24.21
T31	25.68	23.07
T34	25.04	17.73
T35	24.87	19.24
T36	24.48	20.11
T38	24.23	22.63
T40	23.68	18.17
T41	23.67	23.43
T45	22.87	21.66
T46	22.86	18.06
T47	22.64	21.58
T48	22.41	20.32
T50	22.05	20.77
T51	21.63	17.68
T52	21.0	16.35
T54	20.84	12.91
T55	20.83	17.33
T56	20.66	19.61
T57	20.37	18.38
T58	20.31	8.55
T59	20.12	17.82
T60	20.06	17.35
T61	19.94	16.05
T62	19.9	18.05
T63	19.89	17.19
T64	19.78	0.0
T65	19.72	16.25
T66	19.39	18.5
T67	19.36	16.11
T68	19.31	18.2
T69	19.3	18.28
T70	19.24	18.6
T71	19.03	9.01
T72	18.57	17.15
T74	18.23	2.19
T77	18.12	15.09
T78	18.05	16.92
T79	18.04	17.08
T80	17.86	17.14
T81	17.8	15.54
T82	17.7	16.51
T83	17.64	16.47
T84	17.49	0.0
T85	17.47	13.56
T87	17.37	15.13
T90	17.24	5.32
T91	17.22	0.0
T93	16.8	15.53
T94	16.39	0.0
T95	16.12	0.0
T96	15.62	6.7
T97	15.61	7.48
T99	15.53	0.0
T100	15.21	0.0
T101	15.13	0.0
T102	15.08	14.21
T103	14.92	12.36
T104	14.22	12.54
T105	14.15	12.98
T106	13.77	11.58
T107	12.98	6.48
T108	12.96	0.0
T109	12.88	0.0
T110	12.75	7.94
T111	12.53	3.92
T112	12.49	8.69
T113	12.1	0.0
T114	11.67	8.87
T115	11.65	0.0
T117	11.19	0.0
T118	11.15	10.64
T119	10.72	6.73
T120	10.24	8.98
T121	9.4	0.0
T122	9.39	7.69
T125	9.09	5.42
T126	8.99	7.89
T127	8.96	2.83
T128	8.95	3.43
T129	8.86	7.32
T130	8.81	7.44
T131	8.76	8.56
T132	8.74	0.0
T133	8.69	7.44
T134	8.53	6.95
T135	8.17	3.77
T136	7.93	3.61
T137	7.57	0.0
T138	7.53	1.07
T139	7.51	7.45
T140	7.37	5.08
T142	7.29	5.89
T143	7.17	5.48
T145	7.12	0.0
T146	7.09	6.2
T147	7.02	2.5
T148	6.99	3.42
T149	6.78	6.39
T150	6.7	0.0
T151	6.65	0.0
T152	6.55	3.0
T153	6.4	3.01
T154	6.18	1.83
T156	5.77	0.0
T157	5.64	4.09
T158	5.54	4.43
T160	5.31	0.0
T161	5.26	0.0
T162	5.25	0.0
T163	5.25	0.0
T164	5.2	0.0
T166	5.12	4.2
T167	5.11	4.88
T168	4.96	3.9
T169	4.6	0.0
T170	4.43	0.0
T172	4.18	0.74
T174	3.73	0.0
T175	3.58	0.0
T177	3.29	0.72
T178	3.19	0.0
T180	2.85	0.0
T182	2.72	0.83
T183	2.7	1.2
T184	2.67	0.68
T186	2.31	1.35
T187	2.27	0.0
T190	1.47	0.0
T191	1.36	0.0
T192	1.29	0.33
T193	1.27	1.03
T194	1.21	0.0
T195	1.2	0.52
T196	1.16	0.0
T197	1.16	0.0
