cont_trait_0,mean,lwr,upr
-1.8250268783018528,0.40022569619257714,0.2176904874224741,0.5546590229211513
-1.779048171800683,0.40017663305023293,0.21213585407976132,0.5458392847683556
-1.7330694652995122,0.4001459005102789,0.21770366821469256,0.5470870587877715
-1.6870907587983424,0.40013380646034086,0.21837267623472872,0.5434378813158333
-1.641112052297172,0.40014069212933207,0.2179933903909999,0.5401259156088006
-1.5951333457960022,0.40016754908406227,0.24457824629042263,0.5639847683182562
-1.5491546392948314,0.4002164493944061,0.2483734930731688,0.5632810857773742
-1.5031759327936616,0.4002902762922627,0.25068741074855555,0.5590363804957054
-1.4571972262924913,0.40039190088300414,0.2532113744834503,0.5564285222210239
-1.411218519791321,0.4005234939192088,0.2476888545060256,0.550094319568972
-1.3652398132901507,0.4006865042141001,0.24930917680211223,0.5460780885283979
-1.3192611067889803,0.4008822517600514,0.2495740884448411,0.544296653739711
-1.2732824002878105,0.40111267414433294,0.24987239067776096,0.5429462052645628
-1.2273036937866397,0.40138072387177376,0.253065559083581,0.5422552125150669
-1.1813249872854699,0.4016900774963787,0.25769425020013526,0.5424773319020182
-1.1353462807842996,0.4020443403943903,0.2533743377881915,0.5381872481625021
-1.0893675742831292,0.4024464005338942,0.2581394594654758,0.5406524727596242
-1.0433888677819594,0.40289805484025576,0.25543128138153726,0.5361616220232845
-0.9974101612807887,0.40339959285477356,0.2678766562546638,0.5468441559755745
-0.9514314547796187,0.4039496596981564,0.26712438844716085,0.5395615707906308
-0.9054527482784483,0.4045455312322414,0.26856325510941675,0.5391874675477574
-0.8594740417772783,0.40518330592118557,0.2640935745311143,0.5339090281160344
-0.813495335276108,0.4058579511117812,0.2729490539359426,0.5389235167302306
-0.7675166287749379,0.40656346254049663,0.27476030829775994,0.5404336936146019
-0.7215379222737676,0.4072930934632832,0.25504048152764347,0.5199200863730303
-0.6755592157725975,0.4080391948601518,0.2570416219387371,0.5177762925879498
-0.6295805092714272,0.40879233326523284,0.2621628558927182,0.5202225980551253
-0.5836018027702571,0.40954033703430637,0.2822212605105748,0.5351480497093953
-0.5376230962690868,0.4102687751233443,0.2856452878918591,0.5368869594943585
-0.49164438976791647,0.4109618455529128,0.29750735250075877,0.5437093093440467
-0.44566568326674616,0.41160208352828537,0.3013604698394154,0.5433663825841937
-0.3996869767655761,0.41217037971185727,0.3058172637708577,0.5484148441210599
-0.3537082702644059,0.4126441562781515,0.31094652104536774,0.5532672270582808
-0.30772956376323557,0.41299388300105694,0.3081173993178489,0.5495645139929304
-0.2617508572620654,0.4131851351157552,0.306315378553852,0.5463853179011513
-0.2157721507608953,0.4131821612479533,0.2850284587264288,0.5201299762373784
-0.16979344425972476,0.41294315419518673,0.2903537281459197,0.520940473930076
-0.12381473775855467,0.41240966314757677,0.3117464269419564,0.5387793177405439
-0.07783603125738459,0.41150227725640376,0.3112717106862696,0.5360290857317732
-0.03185732475621439,0.4101271220074761,0.31045113002224306,0.531595039065516
0.01412138174495603,0.40818498506448025,0.3116045205377978,0.5318732875594394
0.060100088246126226,0.405582520332992,0.306501201472041,0.5262231963805152
0.10607879474729631,0.4022387992577921,0.29788010112951796,0.5115921585236154
0.15205750124846645,0.39807940064554553,0.3008143465878866,0.5061304625353207
0.19803620774963693,0.3930293413907719,0.2992231287663826,0.4990612430863707
0.24401491425080707,0.387019737119952,0.2975772357333608,0.48968912848670965
0.28999362075197715,0.3800067654366609,0.2950924283762939,0.4769842551823609
0.3359723272531473,0.37202576287155403,0.2840414012341165,0.45773590026300165
0.38195103375431777,0.3632501395318942,0.28337421205832014,0.4441743300981976
0.4279297402554879,0.35394576389063614,0.2846536117302427,0.435710284892616
0.47390844675665805,0.34437946940970204,0.28069754591423113,0.4200717465748624
0.5198871532578285,0.33479875853210417,0.27435391187563535,0.4063447998436492
0.5658658597589986,0.32539393532577365,0.2575438232638163,0.385332832206025
0.6118445662601688,0.31628261336826474,0.25331698617167747,0.3810536059121143
0.6578232727613389,0.30754503773635955,0.2489343806649047,0.3737374060630002
0.7038019792625094,0.2992533699688196,0.24583080531112805,0.3692963369319206
0.7497806857636795,0.2914460296027637,0.23733397624679817,0.3583374356514713
0.7957593922648496,0.284118583653721,0.2287919134989148,0.34637382190293764
0.8417380987660197,0.2772463113178373,0.21367038430157956,0.3317819546355657
0.8877168052671902,0.2707959629619968,0.21247303972423534,0.3301334408745974
0.9336955117683603,0.26472651368059263,0.20833840307644377,0.3253005674171022
0.9796742182695305,0.2589923477566206,0.2013043183499648,0.3178147157970761
1.0256529247707007,0.2535631235787504,0.195753348110255,0.31297060631313556
1.0716316312718712,0.24843225001557365,0.18855970380266224,0.30686372978930243
1.117610337773041,0.2436053983392793,0.19124253444390124,0.3105607029724958
1.1635890442742114,0.23909271387479175,0.18112074783732476,0.29941145585534645
1.2095677507753817,0.2349011260329441,0.17742549353978354,0.294648760456944
1.255546457276552,0.2310323333521896,0.17242919377655969,0.28984774716715916
