cat_trait_0,time,mean,lwr,upr
0.0,0.5,0.17573868897130604,0.1212927651475829,0.22972506781990068
0.0,0.852215185450215,0.1751990732223416,0.1222115354710034,0.22861151825543138
0.0,1.20443037090043,0.17467509977735737,0.12203309558020844,0.22696829311388192
0.0,1.5566455563506452,0.1741671586414709,0.12241015126956883,0.22573487681651086
0.0,1.90886074180086,0.17367559387911896,0.12623218896633326,0.2272380641524437
0.0,2.2610759272510754,0.17320070231910223,0.12911107860742807,0.22726303390955457
0.0,2.6132911127012903,0.1727427285770448,0.13000609104076624,0.2254583548944447
0.0,2.9655062981515057,0.17230185557004674,0.12991062731505867,0.22310072483428933
0.0,3.3177214836017206,0.17187819319633804,0.12969112838051566,0.22183607724186874
0.0,3.6699366690519355,0.17147176903335237,0.12810100907509492,0.21906647375508778
0.0,4.022151854502151,0.17108252315119574,0.12870758277584987,0.21847298628632728
0.0,4.374367039952365,0.1707103072640316,0.12889848492905379,0.2175507175419381
0.0,4.726582225402581,0.17035488843760507,0.12856424565510555,0.2161711495593319
0.0,5.078797410852796,0.17001595822672164,0.1271952737587809,0.21338736957795543
0.0,5.4310125963030105,0.1696931475106938,0.12713691390297674,0.21183340261709088
0.0,5.783227781753226,0.16938604549683442,0.12715586288503264,0.2106154709234201
0.0,6.135442967203441,0.16909421988456672,0.12630823192004853,0.20930382172727702
0.0,6.487658152653656,0.16881723505024926,0.1281948981015384,0.21063465994824754
0.0,6.839873338103871,0.16855466617402903,0.12887395947282174,0.2105691754381882
0.0,7.1920885235540855,0.1683061087165379,0.1287471222660106,0.20954069670417552
0.0,7.544303709004301,0.1680711838326405,0.12764890113532523,0.20809628023088272
0.0,7.896518894454516,0.16784954078714134,0.12762191469213616,0.20786228524026173
0.0,8.24873407990473,0.16764085724420466,0.1296751991689738,0.20961101834540932
0.0,8.600949265354947,0.16744483783646705,0.12727505545169737,0.2069166613326161
0.0,8.95316445080516,0.16726121116958573,0.1266746798611173,0.20655773409216655
0.0,9.305379636255376,0.1670897255561477,0.1282057430230964,0.20826286719524914
0.0,9.65759482170559,0.16693014404486428,0.12698468348358036,0.20741892040157342
0.0,10.009810007155805,0.1667822394396809,0.12623853144808295,0.20674777217266507
0.0,10.362025192606021,0.16664579002512586,0.1271957061106107,0.2077249807325468
0.0,10.714240378056235,0.16652057669293618,0.12771191574217947,0.2080818045218216
0.0,11.06645556350645,0.16640638191010454,0.12632150247499774,0.2070392643221818
0.0,11.418670748956664,0.16630299039898566,0.13080919419286263,0.21136013663893521
0.0,11.77088593440688,0.16621019085761424,0.13033465454433646,0.21167096189401408
0.0,12.123101119857097,0.1661277779113007,0.12820101126041222,0.20960426684729264
0.0,12.47531630530731,0.1660555537339219,0.12795299262947357,0.2096599924005965
0.0,12.827531490757524,0.16599332913294257,0.1291201102171022,0.2106018914190836
0.0,13.17974667620774,0.16594092416412512,0.1282380609145789,0.21070524722146738
0.0,13.531961861657956,0.16589816848870478,0.12726495566325688,0.210441743244163
0.0,13.884177047108171,0.16586490171717078,0.1263064362883321,0.21033759874836308
0.0,14.236392232558385,0.16584097390942448,0.1253623139587359,0.2102187547381576
0.0,14.5886074180086,0.16582624623990852,0.12497374056309013,0.21008622109845027
0.0,14.940822603458816,0.16582059163478657,0.1274750889005208,0.2133761754993143
0.0,15.29303778890903,0.16582389502342842,0.12718505494834792,0.21267740797677392
0.0,15.645252974359245,0.16583605280199196,0.12701286435023615,0.2130044783087409
0.0,15.997468159809461,0.16585697122765236,0.12680618504093882,0.21332489575178284
0.0,16.349683345259677,0.16588656371736002,0.12623865188353434,0.2148502637469288
0.0,16.70189853070989,0.16592474731479603,0.12521289241130173,0.21493136778561797
0.0,17.054113716160106,0.16597143879506165,0.12204320407547986,0.21239103761832268
0.0,17.406328901610323,0.16602655092453503,0.12234257825295178,0.2127342707748131
0.0,17.75854408706054,0.1660899892877195,0.12264473908401503,0.21307702915121757
0.0,18.110759272510755,0.16616164990641474,0.1229497317970636,0.21341917814902617
0.0,18.462974457960968,0.1662414177060319,0.12270545058191819,0.21376064110861084
0.0,18.815189643411184,0.16632916579840348,0.12192538025618732,0.21458473693176058
0.0,19.1674048288614,0.16642475555676833,0.12058341828922406,0.21461197279449096
