	ts	te
T0	35.0	21.74
T1	34.45	12.55
T2	34.42	29.8
T3	31.52	24.87
T4	30.29	12.13
T5	29.59	26.93
T6	28.75	24.84
T7	28.54	12.75
T8	28.43	0.0
T9	27.69	20.01
T10	27.67	0.0
T11	27.67	20.03
T12	27.07	14.07
T13	27.06	16.27
T14	27.0	12.7
T15	26.73	14.58
T16	26.38	13.98
T18	26.19	18.93
T19	26.07	11.78
T20	25.44	0.0
T21	25.39	10.39
T22	25.27	14.72
T23	25.18	18.44
T24	25.06	16.93
T25	24.99	11.13
T26	24.85	0.0
T27	24.84	0.0
T28	24.84	14.47
T29	24.81	0.0
T30	24.69	14.17
T31	24.48	18.07
T32	24.48	24.01
T33	24.4	20.21
T34	24.32	12.47
T35	24.04	14.13
T36	24.02	12.34
T37	23.93	3.05
T38	23.89	10.41
T39	23.8	12.7
T40	23.78	0.0
T41	23.74	17.79
T42	23.66	1.94
T43	23.52	0.0
T44	23.46	17.06
T45	23.41	13.89
T46	23.38	17.28
T47	23.36	12.49
T48	23.29	22.45
T49	23.28	0.0
T50	23.27	16.09
T51	23.17	13.67
T52	23.15	0.0
T53	23.05	11.5
T54	23.03	11.49
T55	23.01	0.0
T56	22.99	0.0
T57	22.99	14.58
T58	22.98	20.18
T59	22.87	12.09
T60	22.83	20.51
T61	22.78	14.89
T62	22.57	14.39
T63	22.42	0.0
T64	22.4	13.03
T65	22.4	0.0
T66	22.38	13.02
T67	22.37	12.28
T68	22.31	13.45
T69	22.28	13.96
T71	22.23	14.93
T72	22.21	19.19
T73	22.16	14.46
T74	22.14	11.42
T75	22.14	14.82
T76	22.1	15.32
T77	22.05	15.01
T78	22.0	0.41
T79	21.99	10.98
T80	21.99	10.5
T81	21.91	14.91
T82	21.86	10.45
T83	21.82	20.42
T84	21.8	13.79
T85	21.8	13.84
T86	21.8	14.78
T87	21.76	14.11
T88	21.72	15.97
T89	21.68	7.61
T90	21.68	12.19
T91	21.67	0.0
T92	21.65	14.67
T93	21.64	16.58
T95	21.6	13.7
T96	21.56	13.31
T97	21.54	12.51
T98	21.54	16.46
T99	21.53	0.0
T100	21.52	14.13
T101	21.5	12.64
T102	21.46	0.0
T103	21.36	12.92
T104	21.35	13.91
T105	21.34	13.31
T106	21.3	0.0
T107	21.29	0.0
T108	21.28	0.0
T109	21.25	20.17
T110	21.25	17.06
T111	21.21	15.59
T112	21.2	13.97
T113	21.14	0.0
T115	21.03	14.94
T116	21.0	12.82
T117	20.95	14.24
T118	20.95	14.21
T119	20.93	14.61
T121	20.79	13.79
T123	20.75	15.05
T124	20.66	14.39
T125	20.64	19.66
T126	20.63	10.54
T127	20.63	14.38
T128	20.6	11.96
T129	20.57	10.33
T130	20.52	12.15
T131	20.52	0.0
T132	20.51	14.92
T133	20.48	12.64
T135	20.46	14.63
T136	20.44	14.14
T138	20.36	12.11
T139	20.34	19.98
T140	20.33	12.78
T141	20.31	12.37
T142	20.29	13.19
T143	20.24	10.23
T144	20.22	12.88
T145	20.2	13.17
T146	20.16	14.31
T147	20.15	18.23
T148	20.15	0.0
T149	20.14	18.54
T150	20.12	12.38
T151	20.11	0.0
T152	20.09	14.35
T153	20.01	12.66
T154	19.98	12.17
T156	19.77	0.0
T157	19.71	14.62
T158	19.58	14.42
T159	19.49	17.47
T160	19.43	14.23
T161	19.42	11.78
T162	19.32	12.72
T163	19.31	14.66
T164	19.28	15.48
T165	19.12	13.76
T166	19.1	0.0
T167	19.02	10.29
T169	18.66	13.11
T170	18.63	17.1
T173	18.56	0.0
T174	18.45	14.2
T175	18.33	7.66
T176	18.17	0.0
T177	17.87	12.91
T178	17.75	15.97
T179	17.65	3.42
T180	17.52	10.08
T181	17.49	0.0
T182	17.48	0.0
T183	17.48	0.0
T185	17.37	10.07
T186	17.35	13.87
T187	17.32	14.0
T188	17.17	14.21
T190	17.07	10.2
T192	16.91	13.19
T193	16.86	14.6
T194	16.75	14.24
T195	16.73	0.0
T197	16.58	10.13
T198	16.49	14.96
T199	16.46	12.35
T201	16.26	14.74
T202	16.07	12.23
T204	15.81	0.0
T205	15.8	11.26
T209	15.33	13.32
T210	15.24	0.0
T212	14.99	12.05
T214	14.94	11.18
T217	14.84	12.27
T221	14.62	11.82
T222	14.43	13.36
T223	14.39	12.74
T224	14.19	4.14
T226	14.15	11.74
T227	14.09	13.34
T228	14.08	11.59
T229	14.05	12.47
T230	13.99	11.32
T231	13.97	8.47
T233	13.71	13.47
T234	13.61	11.99
T236	13.55	0.0
T237	13.48	12.75
T238	13.46	12.12
T241	13.29	0.0
T242	13.28	11.86
T243	13.24	0.0
T244	13.23	12.5
T245	13.11	11.96
T246	13.04	12.68
T247	12.82	11.69
T248	12.77	0.0
T249	12.74	0.0
T250	12.73	0.0
T251	12.69	10.44
T252	12.56	0.0
T253	12.53	0.0
T254	12.43	4.71
T255	11.85	10.87
T256	11.8	0.0
T257	11.78	0.0
T258	11.43	0.0
T259	11.29	0.0
T260	10.9	0.0
T261	10.74	0.0
T262	10.58	0.0
T264	10.22	0.0
T265	10.12	0.0
T267	9.1	0.0
T268	4.81	0.0
T269	3.14	0.0
