	ts	te
T0	35.0	29.37
T1	33.04	29.99
T2	32.69	23.05
T3	31.91	17.43
T4	30.14	17.54
T5	30.11	21.2
T6	29.86	8.72
T7	29.61	14.09
T8	29.54	18.68
T9	29.39	26.39
T10	28.27	22.84
T11	28.22	6.39
T12	27.9	26.42
T13	27.83	14.71
T14	27.27	19.21
T15	27.1	12.22
T16	26.82	19.23
T17	26.75	18.57
T18	26.3	14.32
T19	26.13	20.64
T20	26.1	10.49
T21	26.09	14.02
T22	25.97	18.22
T23	25.86	14.72
T24	25.73	17.44
T25	25.69	14.7
T26	25.66	22.97
T27	25.59	13.69
T28	25.54	17.79
T29	25.42	19.95
T30	25.29	16.71
T31	25.24	15.52
T32	25.22	14.19
T33	25.22	17.59
T34	24.94	16.51
T36	24.88	20.07
T37	24.82	24.04
T38	24.82	7.04
T39	24.7	17.04
T40	24.47	12.83
T41	24.36	22.06
T42	24.27	13.56
T43	24.18	13.7
T44	24.16	9.44
T45	24.15	20.16
T46	23.88	7.07
T47	23.86	16.02
T49	23.81	12.41
T50	23.69	22.38
T51	23.64	14.71
T52	23.63	13.08
T53	23.61	21.58
T54	23.48	5.69
T55	23.42	15.02
T56	23.37	13.03
T57	23.21	22.36
T58	23.19	13.74
T60	23.11	16.25
T61	23.01	11.73
T62	22.99	12.4
T63	22.9	11.71
T64	22.7	16.1
T65	22.65	14.76
T66	22.58	11.74
T67	22.53	17.07
T68	22.4	18.35
T69	22.26	16.67
T70	22.26	15.23
T71	22.22	14.94
T72	22.18	16.22
T73	22.08	12.78
T74	22.04	20.82
T75	22.04	19.48
T76	21.92	16.76
T77	21.89	13.16
T78	21.85	17.18
T79	21.82	15.86
T80	21.76	12.09
T81	21.72	16.01
T82	21.7	18.69
T83	21.62	16.33
T84	21.54	13.16
T85	21.49	17.4
T86	21.47	11.7
T87	21.36	7.25
T88	21.24	15.12
T89	21.22	20.85
T90	21.2	17.2
T91	21.2	11.84
T92	21.15	11.1
T93	21.09	12.04
T94	21.07	13.81
T95	21.07	16.95
T96	21.03	13.24
