	ts	te
T0	35.0	22.02
T1	30.83	13.72
T2	29.48	23.71
T3	27.33	0.51
T4	26.8	11.06
T5	26.56	25.19
T6	26.36	21.75
T7	26.28	0.0
T8	25.55	6.98
T9	25.51	17.95
T10	22.83	9.26
T11	22.0	16.96
T12	19.16	14.55
T13	18.76	11.8
T14	17.97	0.12
T16	16.65	11.53
T17	16.3	0.0
T18	16.28	11.98
T20	16.13	0.0
T21	15.85	2.37
T23	14.97	8.87
T24	14.82	9.12
T26	14.64	0.0
T27	14.63	0.0
T28	14.54	1.54
T29	13.79	7.99
T30	13.71	0.0
T31	13.15	5.77
T32	12.94	8.9
T33	12.91	0.0
T34	12.77	9.57
T35	12.51	11.52
T36	12.36	0.0
T37	12.08	0.0
T38	11.65	0.0
T40	11.48	0.0
T41	11.43	7.86
T42	11.22	9.37
T43	11.06	8.54
T45	10.53	4.88
T48	10.31	6.89
T49	9.47	4.13
T50	9.32	0.0
T52	9.25	0.0
T53	9.19	2.73
T54	9.04	8.44
T55	8.91	2.21
T57	8.77	0.0
T58	8.69	7.34
T59	8.66	7.14
T61	8.35	0.81
T62	8.28	0.0
T63	8.1	0.0
T65	7.87	0.08
T67	7.86	6.03
T68	7.85	6.54
T69	7.81	7.71
T71	7.58	0.0
T72	7.56	4.16
T73	7.44	0.0
T74	7.43	0.0
T75	7.39	0.0
T76	7.38	2.07
T77	7.3	0.0
T78	7.18	0.25
T79	7.16	4.89
T80	7.12	0.0
T81	7.12	5.82
T84	6.93	0.0
T85	6.92	0.0
T86	6.92	0.0
T87	6.85	0.0
T89	6.64	0.0
T90	6.55	0.0
T92	6.33	0.6
T93	6.23	0.0
T94	6.15	0.0
T95	6.08	0.0
T96	6.02	1.77
T98	5.96	0.2
T100	5.85	0.0
T102	5.78	0.0
T103	5.65	0.0
T104	5.61	0.0
T105	5.58	0.0
T106	5.52	1.83
T107	5.4	0.0
T108	5.34	1.03
T109	5.32	0.0
T110	5.28	0.93
T112	5.08	0.0
T113	5.07	2.4
T114	5.06	0.0
T115	5.06	0.0
T116	5.05	3.83
T117	4.95	3.23
T118	4.89	0.06
T121	4.72	0.0
T122	4.7	0.0
T123	4.42	1.8
T124	4.34	0.0
T125	4.29	1.18
T126	4.11	1.86
T128	4.09	0.0
T134	3.92	0.0
T135	3.88	0.0
T136	3.86	0.0
T138	3.65	0.0
T141	3.35	0.0
T143	3.32	0.0
T144	3.31	1.12
T145	3.16	0.0
T147	3.11	0.0
T149	3.08	0.0
T150	3.03	0.0
T153	2.78	0.0
T154	2.75	0.51
T155	2.74	0.0
T157	2.58	0.0
T159	2.53	0.0
T160	2.53	0.0
T162	2.42	0.0
T165	2.31	0.69
T166	2.22	0.0
T168	2.2	0.0
T171	2.1	0.0
T172	2.07	0.0
T174	1.91	0.0
T177	1.76	0.0
T178	1.74	0.0
T179	1.72	0.0
T180	1.72	0.17
T181	1.6	0.0
T185	1.44	0.0
T187	1.44	0.0
T188	1.42	0.0
T189	1.39	0.0
T191	1.36	0.0
T193	1.22	0.0
T194	1.19	0.0
T195	1.13	0.0
T197	1.13	0.0
T199	1.1	0.0
T200	0.96	0.0
T202	0.89	0.0
T203	0.74	0.0
T204	0.73	0.0
T207	0.65	0.1
T209	0.61	0.0
T211	0.54	0.0
T214	0.46	0.0
T216	0.38	0.0
T222	0.26	0.0
T223	0.19	0.0
T224	0.15	0.0
