	ts	te
T0	35.0	32.1
T1	34.98	29.83
T2	33.75	32.75
T5	31.58	21.58
T8	30.36	26.8
T10	28.82	23.64
T11	27.73	19.21
T14	25.86	17.81
T15	25.57	17.37
T17	25.04	22.99
T20	24.4	21.85
T21	24.3	6.33
T23	24.24	16.73
T25	24.03	18.23
T26	23.9	18.52
T27	23.5	21.42
T29	22.59	15.19
T30	22.49	20.11
T31	22.21	9.25
T34	22.05	11.83
T35	21.99	19.35
T39	21.38	20.2
T44	20.78	0.0
T45	20.63	13.4
T46	20.21	19.57
T47	19.4	11.94
T48	19.33	14.68
T49	19.25	14.69
T51	18.81	13.81
T52	18.75	14.16
T53	18.73	10.86
T54	18.71	15.86
T55	18.43	12.23
T56	17.68	15.99
T57	17.61	15.63
T58	17.58	14.07
T59	17.43	12.35
T60	17.34	14.1
T62	16.87	10.12
T64	16.21	14.95
T65	16.16	8.02
T67	15.87	14.67
T68	15.74	13.38
T69	15.71	11.62
T71	15.18	12.82
T72	15.1	14.18
T73	15.08	9.01
T78	14.72	0.0
T79	14.6	0.0
T80	14.59	0.0
T82	14.39	2.35
T84	14.18	12.26
T85	14.13	11.06
T86	13.87	9.76
T87	13.85	3.14
T90	13.61	9.66
T91	13.61	12.26
T93	13.45	2.68
T96	13.36	7.25
T97	13.26	6.64
T103	12.7	9.94
T104	12.66	10.04
T105	12.61	10.04
T106	12.47	0.0
T109	12.33	2.58
T110	12.31	7.77
T111	12.31	10.35
T113	12.0	7.83
T114	11.9	9.61
T115	11.84	3.23
T116	11.66	1.53
T117	11.59	10.01
T118	11.44	10.88
T121	11.06	3.86
T123	10.94	0.0
T124	10.92	8.74
T125	10.89	9.3
T126	10.82	8.92
T128	10.73	5.83
T129	10.61	9.35
T132	10.04	4.28
T134	10.02	0.0
T136	9.91	1.67
T137	9.82	9.67
T138	9.69	5.49
T139	9.64	7.18
T142	9.38	5.46
T143	9.37	0.0
T144	9.29	8.09
T145	8.95	2.76
T148	8.75	4.44
T149	8.72	5.85
T150	8.69	0.0
T155	7.66	5.55
T156	7.64	2.89
T157	7.38	0.0
T160	7.12	4.95
T162	7.04	0.3
T163	6.86	3.64
T164	6.82	1.73
T165	6.82	0.0
T166	6.79	6.07
T167	6.76	2.57
T168	6.7	0.33
T170	6.63	5.04
T171	6.59	0.0
T172	6.54	3.11
T173	6.45	5.21
T178	6.21	3.47
T179	6.16	5.46
T180	6.13	0.0
T184	5.66	4.93
T186	5.58	0.0
T187	5.53	0.0
T189	5.46	3.38
T191	5.34	2.82
T192	5.32	0.0
T201	5.01	0.0
T202	4.9	0.06
T204	4.84	0.0
T206	4.61	2.34
T207	4.48	2.89
T208	4.48	2.92
T211	4.12	0.0
T212	4.12	0.0
T214	4.04	2.11
T215	3.94	0.0
T217	3.83	0.74
T220	3.5	0.87
T221	3.5	0.0
T222	3.47	0.0
T223	3.47	0.0
T225	3.36	0.64
T227	3.23	0.0
T228	3.19	0.0
T229	3.12	0.0
T232	2.96	0.5
T233	2.91	0.0
T237	2.54	0.0
T238	2.49	0.06
T241	2.35	0.0
T242	2.33	0.34
T243	2.23	0.0
T244	2.23	0.0
T247	2.12	0.0
T248	2.09	0.86
T249	2.01	0.0
T251	1.82	0.05
T252	1.62	0.0
T253	1.59	1.2
T254	1.58	0.0
T255	1.58	0.82
T256	1.55	0.57
T257	1.55	0.96
T258	1.47	0.0
T259	1.31	0.0
T260	1.29	0.94
T263	1.25	0.0
T267	1.16	0.0
T268	1.16	0.0
T269	1.09	0.0
T271	1.02	0.0
T272	1.01	0.0
T273	0.91	0.0
T274	0.84	0.42
T277	0.69	0.0
T278	0.65	0.0
T281	0.58	0.0
T285	0.53	0.0
T286	0.44	0.0
T289	0.35	0.0
T294	0.23	0.0
T295	0.2	0.0
