time,mean,lwr,upr
0.5,0.11189504558739466,0.09281608508623096,0.13165307884822366
0.8549961863741948,0.11169200031963199,0.092919612214013,0.13145075725465916
1.2099923727483897,0.11148985155686898,0.09186554262729588,0.13041922610954704
1.5649885591225843,0.11128865388931657,0.09182925444618614,0.13001286344012083
1.919984745496779,0.11108846302954273,0.09179327977309068,0.12988401396916177
2.274980931870974,0.11088933491800106,0.09180870867322176,0.12961661126064453
2.629977118245169,0.11069132476446598,0.09169316993393972,0.1293318796832867
2.9849733046193636,0.11049448618727456,0.0916874844717586,0.12907771062503473
3.3399694909935587,0.11029887061276517,0.0916530057071392,0.12881880647010283
3.6949656773677533,0.1101045271107223,0.09181053763551594,0.12890814648430024
4.049961863741948,0.1099115027423311,0.09121916105244958,0.12826272435763367
4.404958050116142,0.10971984330767899,0.09127563457888681,0.12824981282324036
4.759954236490338,0.10952959425030122,0.09225544272281556,0.129195317418795
5.114950422864533,0.10934080148565427,0.09130262221149013,0.1282246856927451
5.469946609238727,0.1091535120218744,0.09089568957070551,0.12786277524228143
5.824942795612922,0.10896777434852159,0.09155717263718263,0.1286637882391634
6.179938981987116,0.10878363862838829,0.09032176968247638,0.12723629291677183
6.5349351683613115,0.10860115672856978,0.09005898774568416,0.12699720320805757
6.8899313547355066,0.1084203820880878,0.08956642800238059,0.12676484920650763
7.244927541109701,0.10824136937421891,0.08944970637643188,0.12688468284186522
7.599923727483896,0.10806417386540634,0.08914837105020383,0.12677456080560476
7.954919913858091,0.10788885053627414,0.08922979561123312,0.1269700176409564
8.309916100232286,0.10771545290048003,0.0894939063450382,0.12706591275059675
8.66491228660648,0.10754403175638784,0.08926511804704818,0.1268560989098187
9.019908472980676,0.10737463403815499,0.08891174035196707,0.12664665139750433
9.37490465935487,0.10720730196845739,0.08847199136617552,0.1264376109868413
9.729900845729064,0.10704207263151493,0.08838344968406127,0.12657017557054354
10.084897032103258,0.10687897796626375,0.08809472624788396,0.12642295115324217
10.439893218477454,0.10671804507443163,0.08780281496054175,0.126396173942245
10.794889404851649,0.1065592966926173,0.08751125114393184,0.12637155318397642
11.149885591225845,0.10640275169985652,0.08697781171974511,0.12601764478568026
11.504881777600037,0.10624842559481454,0.08684350518529124,0.1260431450783704
11.859877963974233,0.1060963309392586,0.08663908996556588,0.12601104304765617
12.214874150348429,0.10594647779919315,0.08687892703215933,0.12629384761029216
12.569870336722623,0.1057988742172491,0.08687551359977798,0.1263483352979762
12.924866523096819,0.10565352673091538,0.08675778806252468,0.12626682634425646
13.279862709471013,0.10551044092579684,0.08658917267470193,0.12625610026587786
13.634858895845207,0.10536962199180297,0.08610363502756309,0.1259987541324485
13.989855082219401,0.10523107523721366,0.08491313003195192,0.1250501690364855
14.344851268593597,0.10509480650973997,0.08515549915909415,0.12537116846443966
14.699847454967792,0.10496082247171955,0.08491253879178705,0.12523181989032672
15.054843641341987,0.10482913067793041,0.08447969031388915,0.1250937825810793
15.40983982771618,0.10469973941450265,0.08378765162625122,0.12456956589019315
15.764836014090376,0.10457265728448899,0.0833425221107112,0.12411907817764672
16.11983220046457,0.1044478925718027,0.0830077568298245,0.12386894349619076
16.474828386838766,0.10432545246732718,0.08251257381776088,0.12372836691116651
16.82982457321296,0.10420534227514777,0.08269682433866456,0.12442367323706546
17.184820759587154,0.1040875647156347,0.08243124507218465,0.12429369433117195
17.539816945961352,0.10397211940795453,0.08216898936577686,0.12416505601183488
17.894813132335546,0.10385900256589427,0.08183495427035385,0.12403774923490349
18.249809318709737,0.10374820689763366,0.08145934344453876,0.12391176246925717
18.604805505083934,0.103639721674281,0.08106887056343662,0.1237870819903578
18.95980169145813,0.10353353292638917,0.08099519332793585,0.12388594282554159
19.314797877832323,0.10342962373746295,0.08091553620396437,0.12391404606992924
19.669794064206517,0.10332797461870653,0.08084827403404887,0.12394345051464684
20.024790250580715,0.10322856395957676,0.08044501780628033,0.12360377435975715
20.37978643695491,0.10313136854794792,0.08018424195956976,0.12359157776247173
20.734782623329103,0.10303636414138681,0.07960910848653815,0.12357936423641286
21.089778809703297,0.10294352605107364,0.07904111445820923,0.12356713482048254
21.444774996077495,0.1028528296786911,0.07812706322305456,0.12291828340789168
21.79977118245169,0.1027642509322048,0.07792677047077942,0.12302483748125918
22.154767368825883,0.10267776644786336,0.0779732867275897,0.12334654897288784
22.509763555200074,0.1025933535699501,0.07777186150712638,0.12333464553607013
22.86475974157427,0.10251099008636916,0.0775738302399899,0.12334828547733744
23.219755927948466,0.10243065377507783,0.07724944477067143,0.12349350871313583
23.57475211432266,0.10235232186265955,0.07692587203154769,0.12348121115135038
23.929748300696858,0.10227597051182098,0.07661697097686673,0.12346890981728709
24.284744487071052,0.10220157443266505,0.0763229157912896,0.1234566057562511
24.639740673445246,0.10212910666660825,0.0760438262621472,0.12344429980629057
24.99473685981944,0.10205853854699777,0.07577976138445164,0.12346934560969193
25.349733046193638,0.10198983981427888,0.07628392546117202,0.12424824059116814
25.704729232567832,0.10192297885375805,0.0760819863273524,0.12414038304063399
26.059725418942026,0.10185792301838463,0.07581123587539709,0.12403417968927079
26.414721605316217,0.10179463899244513,0.0755033614819629,0.12392977969913788
26.769717791690415,0.10173309314930577,0.07543359591662747,0.12404197923689866
27.12471397806461,0.10167325186170317,0.07519093084324871,0.12397763376659068
27.479710164438803,0.10161508173533218,0.07495346317585345,0.12391473701458668
27.834706350812997,0.10155854975310796,0.07766996025189306,0.12696268382359946
28.189702537187195,0.10150362333774544,0.07683522213424646,0.1261873107038707
28.54469872356139,0.10145027035941591,0.07666826539354839,0.12607666662758704
28.899694909935583,0.10139845912194063,0.07650502930719778,0.1259685300698166
29.25469109630978,0.10134815835100768,0.07634561056635221,0.12591832669090108
29.609687282683975,0.10129933719323761,0.07604385136564096,0.12576023936576233
29.96468346905817,0.10125196522778615,0.07593685003708191,0.12566026295426982
30.31967965543236,0.1012060124890586,0.07583225137532607,0.12559235590777437
30.674675841806557,0.10116144949173535,0.07572989757394169,0.12559018569305008
31.02967202818075,0.10111824723985861,0.07560861647727736,0.12558805983074325
31.384668214554946,0.10107637719843243,0.0754736828928527,0.12558599191946254
31.73966440092914,0.10103581121223959,0.07534300854897351,0.12558399598381792
32.09466058730334,0.10099652136941199,0.07521661817729271,0.12563350752520583
32.44965677367753,0.10095847982152052,0.07509452636807167,0.12569528282424705
32.804652960051726,0.10092165858315799,0.0749767376271631,0.12575740226243115
33.15964914642592,0.10088602933935985,0.0748632465290331,0.1258198295090843
33.514645332800114,0.10085156328769938,0.07477656489342593,0.1259001625791165
33.86964151917431,0.10081823103436076,0.07464908747151515,0.1259454672035177
34.2246377055485,0.10078600255248765,0.0744825023661216,0.1260569187160684
34.5796338919227,0.10075484720012112,0.0743446867547435,0.12636595812701462
34.9346300782969,0.10072473378727015,0.07433204192403713,0.1266667107709973
35.289626264671085,0.1006956306788311,0.07361798761873437,0.1262545379237863
35.64462245104529,0.10066750592193084,0.07360446013476725,0.12626263511782815
