	ts	te
T0	35.0	13.37
T2	29.05	21.76
T3	28.27	20.03
T4	27.93	15.49
T5	27.89	18.97
T6	27.76	11.57
T7	27.04	25.06
T8	26.95	15.09
T9	26.89	5.81
T11	26.64	13.01
T12	26.41	24.67
T13	26.0	17.1
T14	25.82	20.52
T15	25.57	13.99
T16	25.5	22.26
T17	25.49	20.94
T18	25.3	12.88
T20	25.11	13.04
T21	25.09	14.25
T22	25.06	10.93
T23	24.99	24.12
T24	24.9	13.96
T25	24.82	7.17
T26	24.45	15.38
T27	24.43	5.28
T28	24.32	18.68
T29	24.28	13.66
T30	24.19	13.27
T33	23.9	18.16
T34	23.84	13.18
T35	23.74	11.78
T36	23.73	16.03
T37	23.68	14.32
T38	23.59	19.37
T39	23.4	9.51
T40	23.4	20.54
T43	22.83	10.27
T44	22.74	21.6
T46	22.61	19.66
T48	22.44	15.62
T50	22.28	19.65
T51	22.28	11.39
T52	22.28	9.82
T53	22.27	7.19
T55	22.1	20.0
T56	22.07	13.57
T57	22.02	5.61
T58	21.87	13.27
T59	21.81	13.97
T60	21.72	17.74
T61	21.71	15.5
T62	21.7	15.28
T63	21.66	16.74
T65	21.42	16.38
T68	21.17	16.08
T69	21.16	14.74
T70	21.11	14.96
T71	21.07	15.08
T72	21.03	9.34
T73	21.01	12.7
T76	20.79	11.4
T77	20.78	19.55
T79	20.71	14.13
T81	20.67	9.94
T85	20.46	16.28
T86	20.35	15.07
T87	20.34	18.23
T89	20.18	18.41
T90	20.06	9.01
T92	20.04	15.15
T93	19.97	15.42
T94	19.88	15.57
T95	19.87	19.23
T98	19.81	15.66
T99	19.69	11.11
T100	19.59	16.08
T102	19.58	11.04
T105	19.37	13.13
T106	19.2	11.46
T108	19.16	13.87
T109	19.14	3.73
T110	19.04	13.74
T111	19.03	11.54
T112	19.03	10.77
T113	18.99	14.32
T115	18.94	16.84
T116	18.91	17.48
T117	18.59	9.39
T118	18.52	8.97
T119	18.43	7.06
T120	18.4	11.52
T121	18.34	13.51
T122	18.29	17.34
T123	18.27	14.64
T124	18.24	12.36
T125	18.22	15.13
T126	18.15	15.98
T130	17.96	15.88
T131	17.89	14.66
T132	17.68	13.07
T133	17.62	10.68
T134	17.51	7.67
T135	17.47	9.66
T136	17.44	15.69
T137	17.4	16.44
T139	17.28	13.73
T140	17.09	10.48
T141	17.08	13.13
T142	16.99	16.45
T143	16.82	6.5
T145	16.79	10.88
T147	16.64	12.63
T148	16.53	6.05
T149	16.49	10.06
T155	16.28	14.27
T158	16.14	11.87
T160	15.77	10.65
T161	15.72	12.62
T162	15.67	14.42
T164	15.4	6.24
T168	15.08	11.53
T169	14.97	12.01
T172	14.57	12.14
T173	14.51	7.4
T174	14.46	10.31
T175	14.39	7.59
T177	14.28	11.08
T178	14.11	12.04
T180	13.94	11.56
T182	13.58	12.39
T184	13.46	8.61
T185	13.45	11.91
T186	13.45	13.16
T188	13.36	9.65
T191	13.2	6.12
T192	12.79	9.1
T193	12.32	4.11
T194	12.26	4.51
T195	12.23	0.0
T199	10.59	7.5
T200	10.42	3.58
T204	8.81	1.72
T206	7.2	2.8
T207	6.64	6.06
T208	6.25	3.62
T209	5.73	5.34
T211	1.98	0.0
