cat_trait_0,time,mean,lwr,upr
0.0,0.5,0.15889209771752447,0.10374495495274351,0.22154933105351832
0.0,0.8483667378951665,0.15924147751995316,0.10270161023695583,0.2178090921121746
0.0,1.1967334757903327,0.15959850585684443,0.10092377935168907,0.2136923655426949
0.0,1.5451002136854992,0.15996262802594063,0.10462451005300509,0.2156125982891359
0.0,1.8934669515806655,0.1603332533337765,0.10687375115422093,0.21477584287930115
0.0,2.2418336894758317,0.16070976246084961,0.1095356773432015,0.2140273551651032
0.0,2.5902004273709984,0.16109151506045558,0.11103948257364717,0.21499703413562984
0.0,2.9385671652661647,0.16147785714583668,0.11110896584154546,0.2136238272337193
0.0,3.286933903161331,0.16186812796790134,0.11280802703123269,0.2139420973412099
0.0,3.635300641056497,0.1622616662351382,0.1104505655475643,0.21110163391723352
0.0,3.983667378951664,0.16265781562816592,0.11088266790253429,0.21061226414751358
0.0,4.33203411684683,0.1630559296057277,0.11326448215022886,0.21203429337083188
0.0,4.680400854741996,0.16345537551581332,0.1168925570150692,0.21401283999801374
0.0,5.028767592637163,0.163855538046937,0.11262587859207479,0.20862272001497248
0.0,5.3771343305323285,0.16425582208533224,0.11632812295318624,0.21037424493176354
0.0,5.725501068427494,0.16465565506138652,0.11747317332074603,0.21045956375718738
0.0,6.073867806322662,0.16505448884914875,0.11942905019799428,0.21203114276728535
0.0,6.422234544217829,0.165451801227671,0.1199644614711808,0.21175095949294753
0.0,6.770601282112994,0.1658470968524562,0.1207603075417871,0.21271152152429693
0.0,7.11896802000816,0.16623990765683966,0.1243709809366669,0.2162819880742857
0.0,7.467334757903327,0.1666297926258992,0.12468217833207569,0.21534241849136437
0.0,7.815701495798494,0.16701633695172605,0.12596704239108997,0.21733082550758118
0.0,8.16406823369366,0.16739915066454272,0.12520759294776207,0.21651340305950323
0.0,8.512434971588826,0.16777786691379565,0.1256775723924328,0.21745574202486423
0.0,8.860801709483992,0.1681521401272773,0.12127322086572938,0.21342085379781117
0.0,9.20916844737916,0.16852164429091598,0.1218566022916332,0.21397503725809722
0.0,9.557535185274325,0.16888607156059315,0.12344579296030705,0.21653323947539904
0.0,9.905901923169491,0.16924513134437283,0.1226440613925867,0.21567643730445732
0.0,10.254268661064657,0.16959854989460135,0.12424684372368001,0.21710515360815857
0.0,10.602635398959825,0.1699460703463113,0.12405583867880014,0.217964018885004
0.0,10.95100213685499,0.17028745305097434,0.12344383661514062,0.21808665458006804
0.0,11.299368874750156,0.17062247599681205,0.1221927128277248,0.21900038943218464
0.0,11.647735612645324,0.17095093508869855,0.12125445047890103,0.21938518645075636
0.0,11.99610235054049,0.17127264409020074,0.12263857714912078,0.221385600978588
0.0,12.344469088435657,0.1715874341094615,0.12226024973619304,0.22138092843574383
0.0,12.692835826330821,0.17189515262743219,0.12178642536235493,0.22219970776599718
0.0,13.041202564225989,0.17219566219127116,0.12127592815947132,0.22352998760214451
0.0,13.389569302121156,0.17248883898595113,0.12091727754848147,0.22534363145115802
0.0,13.73793604001632,0.1727745715177456,0.12024758302982143,0.22660969952224183
0.0,14.086302777911488,0.17305275958454525,0.11958828100766518,0.22762333224592715
0.0,14.434669515806654,0.17332331359480202,0.12369526312876884,0.2333916086861588
0.0,14.783036253701821,0.17358615417885653,0.12428530037450683,0.23503468780623038
0.0,15.131402991596987,0.17384121196240676,0.1239861539432681,0.23681554376023478
0.0,15.479769729492153,0.17408842736507138,0.12360950664944029,0.2373339272962351
0.0,15.828136467387319,0.17432775033542203,0.12320757740696028,0.2383691174316175
0.0,16.176503205282486,0.17455914000201964,0.12323716071390849,0.23965492807323696
0.0,16.524869943177652,0.17478256427209185,0.12251066230613016,0.24070216411271836
0.0,16.873236681072818,0.17499799942857464,0.12206086782538932,0.2417644473560774
0.0,17.221603418967984,0.1752054297681928,0.12156743589501827,0.24278910584117253
0.0,17.569970156863153,0.17540484730549907,0.12106304425997964,0.2432277840766198
0.0,17.91833689475832,0.17559625155364475,0.12106619169863556,0.24471279977542995
0.0,18.266703632653485,0.1757796493842806,0.11913611526920045,0.24398225461707104
0.0,18.615070370548654,0.17595505496336367,0.1199361035498043,0.24649698506024487
0.0,18.963437108443816,0.17612248975791708,0.11895849299950328,0.24662128882596276
0.0,19.311803846338982,0.17628198261663758,0.1183246000144283,0.24800862599290707
0.0,19.660170584234148,0.1764335699449661,0.11660503170804289,0.24871466766494704
0.0,20.008537322129317,0.17657729600894562,0.11578398936922163,0.25006469253136965
0.0,20.356904060024483,0.17671321338852022,0.11640450946138237,0.25210324789292243
0.0,20.70527079791965,0.17684138354716605,0.11622254326335496,0.2536784370560758
0.0,21.053637535814815,0.17696187741001054,0.1162418856446553,0.2564895133546016
0.0,21.40200427370998,0.17707477579669118,0.11512738291204853,0.2578524905895357
0.0,21.750371011605147,0.17718016958425645,0.1139023508362189,0.25902996038816234
0.0,22.098737749500312,0.177278159576786,0.11364877738689023,0.2602927557713501
0.0,22.44710448739548,0.17736885616880257,0.11339597347541899,0.26159789939378864
0.0,22.795471225290648,0.1774523789288481,0.1129893316815414,0.2629413794035119
0.0,23.143837963185813,0.1775288561688623,0.11197893690381111,0.26419644201318887
0.0,23.49220470108098,0.1775984244549748,0.09407087698356699,0.24831272519964373
0.0,23.84057143897615,0.17766122794376496,0.09533076773262207,0.25007041419603177
0.0,24.188938176871314,0.17771741744666733,0.11097977800679928,0.26782758200050466
