	ts	te
T0	35.0	32.05
T1	33.85	32.11
T5	32.86	29.07
T6	32.28	29.04
T7	32.08	31.13
T8	32.07	29.04
T9	31.81	30.35
T10	30.72	28.45
T12	30.13	27.42
T13	30.09	23.31
T14	30.08	24.76
T15	29.63	25.67
T16	29.6	22.69
T18	28.07	25.47
T19	27.92	25.95
T20	26.91	26.12
T21	26.65	21.85
T22	26.56	26.06
T23	26.36	22.04
T24	25.72	16.38
T25	25.08	20.87
T26	24.59	1.71
T27	24.25	12.71
T29	23.33	12.44
T30	23.14	14.14
T31	23.04	22.7
T32	22.48	21.41
T33	22.02	21.38
T35	21.18	17.18
T36	19.74	0.0
T37	19.69	5.32
T41	18.33	0.0
T42	18.13	16.38
T43	17.9	7.03
T45	17.82	16.98
T46	17.65	16.54
T48	17.26	11.46
T49	17.18	16.72
T50	17.15	13.27
T52	17.04	9.59
T53	16.99	11.95
T54	16.98	15.18
T55	16.85	4.57
T56	16.77	12.49
T57	16.37	11.52
T58	16.34	10.99
T59	16.21	14.79
T61	15.59	14.67
T62	15.33	8.98
T63	15.23	0.0
T64	15.09	12.15
T66	15.07	0.0
T67	14.9	5.6
T68	14.72	6.9
T69	14.6	10.13
T70	14.16	13.63
T71	14.15	13.15
T72	14.08	12.41
T73	13.65	0.0
T74	13.03	0.0
T75	13.0	9.38
T76	12.83	12.47
T77	12.69	0.0
T78	12.65	6.64
T79	11.77	4.42
T80	11.57	6.06
T81	11.4	7.62
T82	11.01	2.29
T83	10.9	10.47
T84	10.82	0.0
T85	10.72	10.38
T86	10.56	9.13
T87	10.49	9.19
T88	10.48	9.56
T89	10.37	5.37
T90	10.19	9.79
T91	10.18	6.41
T92	10.14	0.0
T95	9.83	7.65
T96	9.59	6.36
T97	9.47	8.22
T98	9.18	0.0
T99	9.14	6.74
T101	8.95	7.29
T103	8.78	3.95
T104	8.7	6.0
T105	8.47	6.9
T106	8.41	5.88
T108	7.98	2.31
T109	7.55	5.67
T110	7.52	5.85
T111	7.35	5.09
T112	7.35	5.97
T114	7.29	2.24
T115	7.28	0.0
T116	7.16	0.0
T117	7.11	0.82
T118	7.11	0.0
T119	6.98	0.0
T120	6.93	4.84
T121	6.87	5.12
T125	6.56	4.3
T126	6.43	4.55
T127	6.43	2.87
T128	6.41	3.77
T129	6.35	4.5
T131	6.32	0.0
T132	6.23	0.0
T133	6.13	4.47
T135	5.89	0.0
T136	5.76	5.28
T137	5.69	0.0
T138	5.54	0.81
T139	5.47	3.88
T141	5.36	0.0
T142	5.05	0.0
T143	5.04	0.0
T146	4.98	1.67
T148	4.82	0.0
T149	4.79	3.8
T150	4.77	3.89
T151	4.59	0.0
T154	4.3	1.51
T155	4.05	2.08
T156	3.97	0.0
T157	3.95	3.5
T158	3.8	2.2
T159	3.57	2.93
T161	3.26	1.89
T162	3.1	0.0
T163	3.09	0.52
T164	2.97	0.0
T165	2.97	0.0
T166	2.96	0.0
T167	2.96	0.0
T168	2.7	0.0
T171	2.65	1.78
T172	2.64	0.89
T173	2.57	0.67
T174	2.43	0.0
T176	2.01	0.0
T177	1.99	0.81
T178	1.98	0.76
T179	1.92	0.0
T180	1.9	1.39
T181	1.9	0.0
T182	1.86	0.28
T183	1.85	0.73
T184	1.72	0.0
T185	1.71	0.65
T186	1.64	0.0
T187	1.58	0.57
T188	1.45	0.0
T189	1.41	0.0
T190	1.33	0.0
T192	1.24	0.0
T194	1.12	0.0
T195	1.07	0.0
T197	0.79	0.0
T198	0.77	0.0
T200	0.52	0.0
T202	0.45	0.0
T204	0.33	0.0
T205	0.18	0.0
