Species	NMDS1	NMDS2	PVR1	PVR2	Africa	America	Eurasia	Island
Choerolophodon_chioticus	-0.0984097137815234	-0.870448273676343	-0.779026803061124	0.264770932004352	0	0	1	0
Choerolophodon_corrugatus	-0.974507467842991	-0.283534196697913	-0.775409935331893	0.261777384858316	0	0	1	0
Choerolophodon_guangheensis	-0.369716114281058	-0.53141789121383	-0.778608304901305	0.264424200579447	0	0	1	0
Choerolophodon_ngorora	-0.0282152712225646	-0.68239770389694	-0.776589790263186	0.262738489340859	1	0	0	0
Choerolophodon_pentelici	-0.414583843029675	-0.53445284639467	-0.780498399480294	0.266001395606263	0	0	1	0
Cuvieronius_hyodon	0.43787219068675	-0.560068068712387	-1.23919021681217	-2.59708784826238	0	1	0	0
Deinotherium_bozasi	-1.71873449869772	1.66982240067779	-1.23271503649791	2.1587585398152	1	0	0	0
Deinotherium_giganteum	-1.6866405917305	1.90822505694254	-1.2390779795457	2.18654028126496	0	0	1	0
Deinotherium_indicum	-1.68664059173146	1.90822505694352	-1.23659469025951	2.17578968412429	0	0	1	0
Deinotherium_levius	-1.67311018539467	1.73061536594545	-1.23799762031514	2.18183811524659	0	0	1	0
Deinotherium_proavum	-1.68664059173608	1.90822505694826	-1.24595630139708	2.21632727865822	0	0	1	0
Elephas_atavus	1.37285055676594	0.648309788828526	1.26877519749535	-0.130487877305354	1	0	0	0
Elephas_ekorensis	1.06234113213693	0.616778334033209	1.24502924733551	-0.124473185036872	1	0	0	0
Elephas_hysudricus	1.37285055676594	0.648309788828526	1.27313798369103	-0.131589825404737	0	0	1	0
Elephas_hysudrindicus	1.37285055676594	0.648309788828527	1.27746960948362	-0.132689025353065	0	0	1	0
Elephas_maximus	1.30741179705183	0.635066864936334	1.27931827585684	-0.133157486284017	0	0	1	0
Elephas_planifrons	1.06000256094101	0.733434697159816	1.25839698566682	-0.127853882774461	1	0	1	0
Eozygodon_morotoensis	-0.815959002114192	1.10228837072399	-0.860018104300971	0.519882464865884	1	0	0	0
Eritreum_melakeghebrekristosi	-0.70665578525507	-0.734049517803922	-0.777799885554967	0.391244473457849	1	0	0	0
Eubelodon_morrilli	-0.0396905546967406	-1.27754260390367	-1.11177789130622	-1.95408845535614	0	1	0	0
Gnathabelodon_buckneri	0.356160389552288	-1.10612747792026	-1.13085221011111	-2.04469473184837	0	1	0	0
Gnathabelodon_thorpei	0.423212791123226	-1.18916153862621	-1.13344768252275	-2.05616801334555	0	1	0	0
Gomphotherium_angustidens	-0.343765582145374	-1.0365355480159	0.32471028428359	0.074822031309435	1	0	1	0
Gomphotherium_annectens	-0.370101165135938	-0.851733865646352	0.206874659477169	0.0828168651804213	0	0	1	0
Gomphotherium_basal	-0.447344999291067	-0.877743982550461	-0.607468731644411	0.135826012517543	1	0	0	0
Gomphotherium_browni	-0.307519002546884	-0.826177802592687	0.415087754550245	0.0651262775559593	0	0	1	0
Gomphotherium_connexum	-0.370101165135938	-0.851733865646352	0.32537006229204	0.0751929370385551	0	0	1	0
Gomphotherium_cooperi	-0.399408460837228	-0.839437818975207	0.245707984919114	0.0792391448671961	0	0	1	0
Gomphotherium_hannibali	-0.370101165135938	-0.851733865646352	-0.0705592266018677	0.102212335469051	0	0	1	0
Gomphotherium_inopinatum	-0.57789663886497	-0.763704961138203	0.324300277498705	0.0745903378181559	0	0	1	0
Gomphotherium_mongoliense	-0.370101165135938	-0.851733865646352	0.32400769010653	0.074426553904979	0	0	1	0
Gomphotherium_productum	-0.100356671834941	-1.33411877387726	0.431791997858137	0.0646067286676855	0	1	0	0
Gomphotherium_steinheimense	-0.350217659449109	-1.10061656866568	0.434397647797584	0.0644599414576596	0	0	1	0
Gomphotherium_subtapiroideum	-0.444332803618098	-1.11884892485171	0.325171066931536	0.0739909519453125	0	0	1	0
Gomphotherium_sylvaticum	-0.399408460837228	-0.839437818975207	0.311970129682163	0.0743264149054903	0	0	1	0
Gomphotherium_tassyi	-0.404282214879937	-1.05941177694698	0.326589535005283	0.0747823001832176	0	0	1	0
Gomphotherium_wimani	-0.370101165135938	-0.851733865646352	0.355436648699537	0.0722202538402868	0	0	1	0
Hemimastodon_crepusculi	-0.223422809527815	-0.396749683668074	-0.832346257827455	0.473812970190792	0	0	1	0
Konobelodon_atticus	0.151002162174363	-1.42219607157858	-1.00261617089546	0.595461723606959	0	0	1	0
Konobelodon_britti	0.170683466246357	-1.44908740346427	-0.999762964800302	0.591311552668182	0	1	0	0
Konobelodon_cyrenaicus	0.300060328236166	-1.36857456152947	-1.00557987857525	0.599767707666355	1	0	0	0
Konobelodon_robustus	0.0980591364424912	-1.19886651941199	-1.00117374239039	0.593377058311371	0	0	1	0
Losodokodon_losodokius	-2.20167075377711	0.483958968833103	-0.859288611721889	0.518777255831622	1	0	0	0
Loxodonta_adaurora	1.04878505394002	0.863758290508446	1.25613787961541	-0.127534125515304	1	0	0	0
Loxodonta_africana	1.08299254011512	0.669883789413162	1.31722210594055	-0.144070941493737	1	0	0	0
Loxodonta_atlantica	1.27222745085973	0.587721096377361	1.30979209895711	-0.142094379149144	1	0	0	0
Loxodonta_cookei	0.925248582959033	0.636195851535037	1.25654576088071	-0.127679902650117	1	0	0	0
Loxodonta_cyclotis	1.08299254011512	0.669883789413162	1.31722210594055	-0.144070941493738	1	0	0	0
Loxodonta_exoptata	1.02839671264375	0.73507046434162	1.27205553410416	-0.131879728822395	1	0	0	0
Mammut_americanum	-0.239250630511692	1.69602367332516	-0.965335124948977	0.701418414580187	0	1	0	0
Mammut_borsoni	-0.539360890058233	1.80141832356426	-0.955903460880579	0.684675301273515	1	0	1	0
Mammut_obliquelophus	-0.96188790502483	1.54173471109299	-0.96143609133003	0.69450942087985	1	0	1	0
Mammuthus_africanavus	1.12192988625783	0.556943356837852	1.26748805552929	-0.130184892339165	1	0	0	0
Mammuthus_columbi	1.30539697666393	0.821895143121385	1.28984482983557	-0.135932964805357	0	1	0	0
Mammuthus_creticus	1.13783525334634	0.966247957669062	1.28998464711116	-0.135959756240955	0	0	0	1
Mammuthus_exilis	1.21401142690682	0.947028098839172	1.28997826566003	-0.135967313171948	0	0	0	1
Mammuthus_gromovi	1.17218857430516	0.721349911109801	1.2785272592672	-0.133017374094958	0	0	1	0
Mammuthus_lamarmorai	1.20089888930885	0.872512673167317	1.29081762425829	-0.136173440677298	0	0	0	1
Mammuthus_meridionalis	1.28699654356522	0.794307984511626	1.2808615577105	-0.13361860211072	1	1	1	0
Mammuthus_primigenius	1.20912952757134	0.674248570396191	1.29367413513131	-0.136925021949176	0	1	1	0
Mammuthus_protomammonteus	1.18450236810203	0.587199497869649	1.29011589141891	-0.136005756666125	0	0	1	0
Mammuthus_rumanus	1.12951613361097	0.607002383911984	1.27541224453176	-0.132215469961536	0	0	1	0
Mammuthus_subplanifrons	0.945999231421686	0.532412806128064	1.25753503085656	-0.127664043814202	1	0	0	0
Mammuthus_trogontherii	1.30539697666393	0.821895143121385	1.29272463288787	-0.136680522986433	0	0	1	0
Megabelodon_joraki	-0.0396905546967406	-1.27754260390367	-1.09350494350393	-1.86089747030905	0	1	0	0
Megabelodon_lulli	-0.0396905546967406	-1.27754260390367	-1.09529049908672	-1.86830858691804	0	1	0	0
Megabelodon_minor	-0.100356671834941	-1.33411877387726	-1.09767610913883	-1.87828493958754	0	1	0	0
Miomastodon_gobiensis	-0.64275858523332	1.43198601115371	-0.935264383758694	0.648283621296722	0	0	1	0
Miomastodon_metachinjiensis	-0.452822722860624	1.41345946393699	-0.935043872063773	0.647911833162807	0	0	1	0
Miomastodon_proavus	-0.452822722860624	1.41345946393699	-0.936429552624307	0.650252888135645	0	1	1	0
Moeritherium_andrewsi	-2.11487309386108	-0.391416894911771	-0.985924067683362	1.1129250162688	1	0	0	0
Moeritherium_chehbeurameuri	-2.11487309386108	-0.391416894911771	-0.976992934841403	1.08837228228006	1	0	0	0
Moeritherium_lyonsi	-2.11487309386108	-0.391416894911771	-0.977819848303393	1.09061501561355	1	0	0	0
Moeritherium_trigodon	-2.03095105017118	-0.318131194873546	-0.975936083773609	1.08547385071538	1	0	0	0
Numidotherium_savagei	-2.39453275452371	1.54527619317039	-0.979457221376038	1.0951522943903	1	0	0	0
Omanitherium_dhofarensis	-2.58450581371261	1.43379047467902	-0.992233406913695	1.13059701645988	1	0	0	0
Palaeoloxodon_antiquus	1.42643254115916	0.755016500591651	1.34792074141028	-0.152630063183349	0	0	1	0
Palaeoloxodon_creutzburgi	1.10694786145604	0.531745382584057	1.34827441191399	-0.152727517953495	0	0	0	1
Palaeoloxodon_cypriotes	1.17778725653356	1.07580209066219	1.34460337723756	-0.151714694744476	0	0	0	1
Palaeoloxodon_falconeri	1.25096881371257	1.00106896117298	1.34279631136008	-0.15121716079754	0	0	0	1
Palaeoloxodon_jolensis	1.4264325411591	0.755016500591618	1.33560489861563	-0.149228156845681	1	0	0	0
Palaeoloxodon_lomolinoi	1.12938793782752	0.803549572015277	1.34854491011034	-0.152802163978904	0	0	0	1
Palaeoloxodon_mnaidriensis	1.20535391880801	0.779527740164358	1.34842537656119	-0.15276909990883	0	0	0	1
Palaeoloxodon_namadicus	1.42643254115915	0.755016500591647	1.33978501378815	-0.150389308361931	0	0	1	0
Palaeoloxodon_naumanni	1.37285055676594	0.648309788828526	1.33559276501058	-0.149229460317992	0	0	1	0
Palaeoloxodon_recki	1.42643254121173	0.755016500620209	1.33379048410196	-0.14873513154577	1	0	0	0
Palaeoloxodon_tiliensis	1.02656866378845	0.773109487997718	1.34479841075478	-0.151766983190335	0	0	0	1
Palaeomastodon_beadnelli	-1.43887051413826	-0.825341287886961	-0.876240767655884	0.730701181776233	1	0	0	0
Paratetralophodon_exoletus	-0.271570012928229	-1.12023492382837	1.01275342653295	-0.0646396584398174	0	0	1	0
Paratetralophodon_hasnotensis	-0.261534417821888	-1.26369296261025	1.01622737703877	-0.0651822633945491	0	0	1	0
Pediolophodon_campester	0.00782404247883269	-1.35262480520825	0.434232276729653	0.0655026617769004	0	1	0	0
Phiomia_major	-1.43887051413826	-0.825341287886961	-0.87378547912558	0.710833098880707	1	0	0	0
Phiomia_serridens	-1.43887051413827	-0.825341287886963	-0.867962745997574	0.699303438159471	1	0	0	0
Platelephas_platycephalus	0.944778975027732	-0.299854252259367	1.25949964437287	-0.128133775160486	0	0	1	0
Platybelodon_dangheensis	-0.330346187668827	-1.46225544260505	-0.931196540225825	0.492887892931927	0	0	1	0
Platybelodon_danovi	-0.330346187668827	-1.46225544260505	-0.940426009473314	0.504979152739217	0	0	1	0
Platybelodon_grangeri	-0.330346187668827	-1.46225544260505	-0.942285644395885	0.507418271991505	0	0	1	0
Platybelodon_tongxinensis	-0.330346187668827	-1.46225544260505	-0.942449570149614	0.507633132056774	0	0	1	0
Primelephas_korotorensis	0.892148798427036	0.574403550907141	1.13701922019147	-0.0964153420350174	1	0	0	0
Prodeinotherium_bavaricum	-1.94339585412745	1.14912017838805	-1.17411639202578	1.90264087202404	0	0	1	0
Prodeinotherium_hobleyi	-1.9433958541274	1.14912017838802	-1.16564131554056	1.86921174832035	1	0	0	0
Prodeinotherium_pentapotamiae	-1.94339585412738	1.14912017838801	-1.17089811233617	1.88991535056111	0	0	1	0
Progomphotherium_maraisi	-0.298141242446881	-0.544071998628314	-0.869166166262241	0.408590333411469	1	0	0	0
Protanancus_brevirostris	-0.307814608648706	-1.37287531267069	-0.953415708602217	0.52423027790813	0	0	1	0
Protanancus_chinjiensis	-0.242622660617342	-1.35519082716484	-0.959638962056997	0.533399080395572	0	0	1	0
Protanancus_macinnesi	-0.242622660617342	-1.35519082716484	-0.957328048474725	0.529707208741679	1	0	0	0
Protanancus_tobieni	-0.242622660617342	-1.35519082716484	-0.958291016091925	0.531004914990072	0	0	1	0
Rhynchotherium_falconeri	-0.0256151895693261	-1.46318553656085	-1.21128831697554	-2.4535246623594	0	1	0	0
Rhynchotherium_tlascalae	0.00782404247883269	-1.35262480520825	-1.2028170384675	-2.41178799485493	0	1	0	0
Serbelodon_barbourensis	0.142035802312936	-1.56118648538441	-0.904491620287169	0.455359217309028	0	1	0	0
Sinomammut_tobieni	0.121922736553118	0.309083250195692	-0.923993669479971	0.628257949084158	0	0	1	0
Sinomastodon_bumiajuensis	0.0666798982682849	-0.184415859422627	-1.2394479438056	-2.59924542490578	0	0	1	0
Sinomastodon_huananensis	-0.259337277918984	0.359433558906997	-1.23400405887953	-2.5714145848046	0	0	1	0
Sinomastodon_intermedius	-0.0613708780116003	0.0761512925137987	-1.2265988963147	-2.53320237659708	0	0	1	0
Sinomastodon_jiangnanensis	0.203607469733747	-0.110935432744233	-1.24316581078969	-2.61833939150938	0	0	1	0
Sinomastodon_praeintermedius	-0.189096596868158	0.862855576252312	-1.22145944238318	-2.50733961826764	0	0	1	0
Sinomastodon_sendaicus	-0.0122892941850751	0.0846158961735526	-1.22600244288017	-2.53020632280992	0	0	1	0
Sinomastodon_yangziensis	0.150667251530403	-0.188139912946148	-1.24199983328668	-2.61235959264465	0	0	1	0
Stegodibelodon_schneideri	0.870417481611804	-0.689078861984018	1.16929322427596	-0.104751209466324	1	0	0	0
Stegodon_aurorae	0.838990872842343	0.657016624459716	0.591218490219001	0.120505724822932	0	0	1	0
Stegodon_bombifrons	0.769062963503208	0.623536793280301	0.613755287715635	0.132823927544789	0	0	1	0
Stegodon_elephantoides	0.823608451001982	0.602238937244872	0.613951376320016	0.132929091091735	0	0	1	0
Stegodon_florensis	0.816099824028656	0.754935378509766	0.629594461033433	0.14156939737008	0	0	0	1
Stegodon_ganesa	0.823608451001982	0.602238937244872	0.625714358231667	0.139439727610925	0	0	1	0
Stegodon_huananensis	0.769062963503208	0.623536793280301	0.624844509841305	0.138968708993504	0	0	1	0
Stegodon_insignis	0.823608451001982	0.602238937244872	0.613458499417579	0.132667595746758	0	0	1	0
Stegodon_kaisensis	0.769062963503208	0.623536793280301	0.59958140368717	0.125250089348929	1	0	0	0
Stegodon_luzonensis	0.69553586390048	0.285167399264128	0.627646318625862	0.140499608483954	0	0	0	1
Stegodon_orientalis	0.838990872842343	0.657016624459716	0.624971576458474	0.139037449032895	0	0	1	0
Stegodon_pinjorensis	0.823608451001982	0.602238937244872	0.625786334634133	0.139478786701116	0	0	1	0
Stegodon_sompoensis	0.777729611500442	0.74725744919401	0.627414366618273	0.140377137182867	0	0	0	1
Stegodon_sondaari	0.768163030932342	0.831787909509574	0.615464234448203	0.133730095613597	0	0	0	1
Stegodon_timorensis	0.768163030932342	0.831787909509574	0.629761846532665	0.141661252731168	0	0	0	1
Stegodon_trigonocephalus	0.823608451001982	0.602238937244872	0.627514994793068	0.140428112453853	0	0	0	1
Stegodon_zdanskyi	0.862166391042953	0.803240839487321	0.588594990025291	0.119202986103057	0	0	1	0
Stegolophodon_hueiheensis	0.489231876240483	0.183362677952304	0.479301021194644	0.0614045200027128	0	0	1	0
Stegolophodon_latidens	0.368035773353325	0.388000629381569	0.484552778844501	0.0635880951818783	0	0	1	0
Stegolophodon_lydekkeri	0.526963023945113	0.181350033322817	0.492395300520632	0.0663747773235391	0	0	1	0
Stegolophodon_nasaiensis	0.333689150397327	0.385567434621975	0.477310551403438	0.0601637877493822	0	0	1	0
Stegolophodon_pseudolatidens	0.365048636447312	0.509473327014756	0.483208348019219	0.0633634224592181	0	0	0	1
Stegolophodon_stegodontoides	0.526963023945113	0.181350033322817	0.487166563150893	0.0643154560668187	0	0	1	0
Stegoloxodon_celebensis	1.06481987047411	-0.172540284383353	1.23448148945656	-0.121677384498941	0	0	0	1
Stegomastodon_aftoniae	0.658146436555354	-0.316560663252631	-1.23882733826383	-2.59522829538112	0	1	0	0
Stegomastodon_mirificus	0.511160653197914	-0.222480943931952	-1.23325835572697	-2.56681582262882	0	1	0	0
Stegomastodon_platensis	0.582383854885132	-0.338649280135691	-1.24192457454046	-2.61107265009667	0	1	0	0
Stegomastodon_primitivus	0.511160653197914	-0.222480943931952	-1.22284624303701	-2.51325196842375	0	1	0	0
Stegotetrabelodon_orbus	0.387174778229715	-1.50356351576037	1.07693656452469	-0.0806686607279324	1	0	0	0
Stegotetrabelodon_syrticus	0.408443014810719	-1.60753724935785	1.07535479065681	-0.0803801607542033	1	0	1	0
Tetralophodon_euryrostris	0.0699339813603915	-1.5075079588657	0.820222728923728	-0.016148548347414	0	0	1	0
Tetralophodon_longirostris	-0.297765362128601	-1.11495738502388	0.818391187906191	-0.0160605606715541	1	0	1	0
Tetralophodon_xiaolongtanensis	-0.297765362128601	-1.11495738502388	0.818347762546533	-0.016058487141607	0	0	1	0
Torynobelodon_barnumbrowni	0.065648961773159	-1.43585469142198	-0.949045020956551	0.516635904879709	0	1	0	0
Torynobelodon_loomisi	0.065648961773159	-1.43585469142198	-0.952970020282285	0.521872227081537	0	1	0	0
Zygolophodon_aegyptensis	-0.572839407131733	1.41246009356279	-0.926702717705443	0.633226218758489	1	0	0	0
Zygolophodon_chinjiensis	-0.535417186758729	1.40960430721439	-0.933323768576611	0.644338347775968	0	0	1	0
Zygolophodon_turicensis	-0.622430561423238	1.57221155396066	-0.927709819815592	0.634904998751395	0	0	1	0
