Species	NMDS1	NMDS2	PVR1	PVR2	Africa	America	Eurasia	Island
Protanancus_tobieni	-0.242622660617342	-1.35519082716484	-1.01941824130518	1.11339974655159	0	0	1	0
Rhynchotherium_falconeri	-0.0256151895693261	-1.46318553656085	-1.21414455196475	-2.51837865048201	0	1	0	0
Rhynchotherium_tlascalae	0.00782404247883269	-1.35262480520825	-1.20497521530055	-2.47418616641386	0	1	0	0
Serbelodon_barbourensis	0.142035802312936	-1.56118648538441	-0.95352018110684	0.939305447325609	0	1	0	0
Sinomammut_tobieni	0.121922736553118	0.309083250195692	-0.970725073662656	0.860527390854461	0	0	1	0
Sinomastodon_bumiajuensis	0.0666798982682849	-0.184415859422627	-1.25639470068114	-2.73385903949098	0	0	1	0
Sinomastodon_huananensis	-0.259337277918984	0.359433558906997	-1.24837783250848	-2.6932437637562	0	0	1	0
Sinomastodon_intermedius	-0.0613708780116003	0.0761512925137987	-1.24228562365257	-2.66219106726663	0	0	1	0
Sinomastodon_jiangnanensis	0.203607469733747	-0.110935432744233	-1.2580030839206	-2.74200365414644	0	0	1	0
Sinomastodon_praeintermedius	-0.189096596868158	0.862855576252312	-1.23111719588312	-2.60634456637299	0	0	1	0
Sinomastodon_sendaicus	-0.0122892941850751	0.0846158961735526	-1.24083474876358	-2.6549741684054	0	0	1	0
Sinomastodon_yangziensis	0.150667251530403	-0.188139912946148	-1.25658190899031	-2.73481303614625	0	0	1	0
Stegodibelodon_schneideri	0.870417481611804	-0.689078861984018	1.16740900519275	-0.166434001716913	1	0	0	0
Stegodon_aurorae	0.838990872842343	0.657016624459716	0.658581024435498	0.208075689689115	0	0	1	0
Stegodon_bombifrons	0.769062963503208	0.623536793280301	0.676305549684466	0.221785520391337	0	0	1	0
Stegodon_elephantoides	0.823608451001982	0.602238937244872	0.673516773066038	0.219659553965439	0	0	1	0
Stegodon_florensis	0.816099824028656	0.754935378509766	0.68535142337143	0.228815966274633	0	0	0	1
Stegodon_ganesa	0.823608451001982	0.602238937244872	0.67980039204775	0.224496516760326	0	0	1	0
Stegodon_huananensis	0.769062963503208	0.623536793280301	0.679044208649745	0.223914949864001	0	0	1	0
Stegodon_insignis	0.823608451001982	0.602238937244872	0.676650363804373	0.222048261949183	0	0	1	0
Stegodon_kaisensis	0.769062963503208	0.623536793280301	0.659126377794256	0.208633859275775	1	0	0	0
Stegodon_luzonensis	0.69553586390048	0.285167399264128	0.684313652829074	0.228010348885449	0	0	0	1
Stegodon_orientalis	0.838990872842343	0.657016624459716	0.678684935028184	0.223639612436165	0	0	1	0
Stegodon_pinjorensis	0.823608451001982	0.602238937244872	0.679902512718964	0.224574937201533	0	0	1	0
Stegodon_sompoensis	0.777729611500442	0.74725744919401	0.682782875708398	0.226825879607592	0	0	0	1
Stegodon_sondaari	0.768163030932342	0.831787909509574	0.676604027034185	0.222012955583478	0	0	0	1
Stegodon_timorensis	0.768163030932342	0.831787909509574	0.68277533393828	0.226812950169766	0	0	0	1
Stegodon_trigonocephalus	0.823608451001982	0.602238937244872	0.684408788009978	0.228083983244412	0	0	0	1
Stegodon_zdanskyi	0.862166391042953	0.803240839487321	0.655634590506533	0.205913859617089	0	0	1	0
Stegolophodon_hueiheensis	0.489231876240483	0.183362677952304	0.510270301225379	0.0957021423906949	0	0	1	0
Stegolophodon_latidens	0.368035773353325	0.388000629381569	0.519736223892673	0.101821561183758	0	0	1	0
Stegolophodon_lydekkeri	0.526963023945113	0.181350033322817	0.528104510525777	0.106106396380785	0	0	1	0
Stegolophodon_nasaiensis	0.333689150397327	0.385567434621975	0.51133419867841	0.095535994016503	0	0	1	0
Stegolophodon_pseudolatidens	0.365048636447312	0.509473327014756	0.518621176804513	0.101681837364298	0	0	0	1
Stegolophodon_stegodontoides	0.526963023945113	0.181350033322817	0.51786339828221	0.0996013973439099	0	0	1	0
Stegoloxodon_celebensis	1.06481987047411	-0.172540284383353	1.25974819892264	-0.204982602913954	0	0	0	1
Stegomastodon_aftoniae	0.658146436555354	-0.316560663252631	-1.23900811764147	-2.64273497152141	0	1	0	0
Stegomastodon_mirificus	0.511160653197914	-0.222480943931952	-1.23787916501313	-2.63714561853822	0	1	0	0
Stegomastodon_platensis	0.582383854885132	-0.338649280135691	-1.24048954456346	-2.65012347613947	0	1	0	0
Stegomastodon_primitivus	0.511160653197914	-0.222480943931952	-1.21696257868311	-2.53295095407841	0	1	0	0
Stegotetrabelodon_orbus	0.387174778229715	-1.50356351576037	0.899972498400311	-0.0533421405858722	1	0	0	0
Stegotetrabelodon_syrticus	0.408443014810719	-1.60753724935785	0.898816466653904	-0.053182630453255	1	0	1	0
Tetralophodon_euryrostris	0.0699339813603915	-1.5075079588657	0.624334814386614	0.0568523353799338	0	0	1	0
Tetralophodon_longirostris	-0.297765362128601	-1.11495738502388	0.61958626549635	0.0558448833089285	1	0	1	0
Tetralophodon_xiaolongtanensis	-0.297765362128601	-1.11495738502388	0.622741316453729	0.056515519419246	0	0	1	0
Torynobelodon_barnumbrowni	0.065648961773159	-1.43585469142198	-0.995892786180577	1.04847159067878	0	1	0	0
Torynobelodon_loomisi	0.065648961773159	-1.43585469142198	-1.00245711971583	1.06467015824666	0	1	0	0
Zygolophodon_aegyptensis	-0.572839407131733	1.41246009356279	-0.968273565015607	0.855843505860688	1	0	0	0
Zygolophodon_chinjiensis	-0.535417186758729	1.40960430721439	-0.974448159077962	0.868626220327398	0	0	1	0
Zygolophodon_turicensis	-0.622430561423238	1.57221155396066	-0.96864312871381	0.856601937414283	0	0	1	0
