Species	NMDS1	NMDS2	PVR1	PVR2	Africa	America	Eurasia	Island
Afrochoerodon_kisumuensis	-0.0810981217987767	-0.799016239637565	-0.753217139690938	0.421730336316751	1	0	0	0
Afromastodon_coppensi	-0.0184602625500703	-0.567317586836067	-0.931086424590635	0.821036401167222	1	0	0	0
Amebelodon_floridanus	0.142035802312936	-1.56118648538441	-0.965158275897668	0.891961843663015	0	1	0	0
Amebelodon_fricki	0.194266825002114	-1.63273240063768	-0.964714730732492	0.891040595713199	0	1	0	0
Anancus_arvernensis	0.263965938334339	-0.170495841571779	0.655698585210759	0.0692166115662012	0	0	1	0
Anancus_kazachstanensis	0.263965938334339	-0.170495841571779	0.659816859939237	0.070198038697556	0	0	1	0
Anancus_kenyensis	0.242329146842273	-0.175542130996932	0.667902998439023	0.0721914620077722	1	0	0	0
Anancus_lehmanni	0.134814355994058	-0.243390226809055	0.633856071167279	0.0638742955098785	0	0	1	0
Anancus_osiris	0.19495139849217	-0.223090670725096	0.659945479099757	0.0702326594798223	1	0	0	0
Anancus_perimensis	0.100421214012633	-0.386225089427438	0.647458092753906	0.0671520550253263	0	0	0	1
Anancus_petrocchii	0.13077149655276	-0.207110947575169	0.669051146376997	0.0724712937034306	1	0	0	0
Anancus_sinensis	0.217094065020907	-0.238321888268395	0.660274066930462	0.0703118500122229	0	0	1	0
Anancus_sivalensis	0.29186712293248	-0.180649591666838	0.670271791510413	0.0727729432682836	0	0	1	0
Anancus_ultimus	0.28098057105069	-0.175243889773299	0.669703775994127	0.0726308515095034	1	0	0	0
Aphanobelodon_zhaoi	-0.666339184502935	-0.978623531843796	-0.921215724448781	0.799326236376661	0	0	1	0
Archaeobelodon_filholi	-0.530823275802624	-1.09025744803064	-0.867308464460828	0.691105294751554	1	0	1	0
Barytherium_grave	-2.45263487793742	1.08959153900003	-0.936858660069243	0.923443706826911	1	0	0	0
Chilgatherium_harrisi	-1.73451104900531	1.13340697049122	-0.931029575321827	0.925254367602544	1	0	0	0
Choerolophodon_anatolicus	-0.346161952688902	-0.497534449635795	-0.767195002725771	0.439776946755962	0	0	1	0
Choerolophodon_chioticus	-0.0984097137815234	-0.870448273676343	-0.756078472032698	0.425350407926305	0	0	1	0
Choerolophodon_corrugatus	-0.974507467842991	-0.283534196697913	-0.759784689988111	0.430197765739357	0	0	1	0
Choerolophodon_guangheensis	-0.369716114281058	-0.53141789121383	-0.758245895478643	0.428160633316256	0	0	1	0
Choerolophodon_ngorora	-0.0282152712225646	-0.68239770389694	-0.760913364145917	0.431612627763105	1	0	0	0
Choerolophodon_pentelici	-0.414583843029675	-0.53445284639467	-0.765071174268212	0.436982365521751	0	0	1	0
Cuvieronius_hyodon	0.43787219068675	-0.560068068712387	-1.31969906643621	-2.67898799122853	0	1	0	0
Deinotherium_bozasi	-1.71873449869772	1.66982240067779	-1.10543756831511	1.42488623013845	1	0	0	0
Deinotherium_giganteum	-1.6866405917305	1.90822505694254	-1.10011879771552	1.40946299243889	0	0	1	0
Deinotherium_indicum	-1.68664059173146	1.90822505694352	-1.08720923350121	1.37179911863427	0	0	1	0
Deinotherium_levius	-1.67311018539467	1.73061536594545	-1.10109184797956	1.41226768917573	0	0	1	0
Deinotherium_proavum	-1.68664059173608	1.90822505694826	-1.10767876290381	1.43142937096667	0	0	1	0
Elephas_atavus	1.37285055676594	0.648309788828526	1.29132106762751	-0.276742331383013	1	0	0	0
Elephas_ekorensis	1.06234113213693	0.616778334033209	1.22740777417283	-0.244993873340029	1	0	0	0
