Species	NMDS1	NMDS2	PVR1	PVR2	Africa	America	Eurasia	Island
Afrochoerodon_kisumuensis	-0.0810981217987767	-0.799016239637565	-0.774602463407307	0.404302185102629	1	0	0	0
Afromastodon_coppensi	-0.0184602625500703	-0.567317586836067	-0.948087101949468	0.790263939011246	1	0	0	0
Amebelodon_floridanus	0.142035802312936	-1.56118648538441	-0.989907175339167	0.878265340752319	0	1	0	0
Amebelodon_fricki	0.194266825002114	-1.63273240063768	-0.989352861337772	0.877101302627994	0	1	0	0
Anancus_arvernensis	0.263965938334339	-0.170495841571779	0.881225491743042	-0.0462786498892433	0	0	1	0
Anancus_kazachstanensis	0.263965938334339	-0.170495841571779	0.887672380507925	-0.0470868860832627	0	0	1	0
Anancus_kenyensis	0.242329146842273	-0.175542130996932	0.899178854242551	-0.0485795671976553	1	0	0	0
Anancus_lehmanni	0.134814355994058	-0.243390226809055	0.882368757718067	-0.0464168608278487	0	0	1	0
Anancus_osiris	0.19495139849217	-0.223090670725096	0.887786023859043	-0.0471029453315392	1	0	0	0
Anancus_perimensis	0.100421214012633	-0.386225089427438	0.888626994310448	-0.0472084248323183	0	0	0	1
Anancus_petrocchii	0.13077149655276	-0.207110947575169	0.897554550514147	-0.04837037868529	1	0	0	0
Anancus_sinensis	0.217094065020907	-0.238321888268395	0.885273992234049	-0.0467849113590575	0	0	1	0
Anancus_sivalensis	0.29186712293248	-0.180649591666838	0.901423026479861	-0.04886947996228	0	0	1	0
Anancus_ultimus	0.28098057105069	-0.175243889773299	0.901968568262198	-0.0489378356645042	1	0	0	0
Aphanobelodon_zhaoi	-0.666339184502935	-0.978623531843796	-0.929238798091237	0.750589714789193	0	0	1	0
Archaeobelodon_filholi	-0.530823275802624	-1.09025744803064	-0.899254101493092	0.691107073371716	1	0	1	0
Barytherium_grave	-2.45263487793742	1.08959153900003	-0.95731998756708	0.971900854785801	1	0	0	0
Chilgatherium_harrisi	-1.73451104900531	1.13340697049122	-1.03375081360153	1.24004185431062	1	0	0	0
Choerolophodon_anatolicus	-0.346161952688902	-0.497534449635795	-0.785581394512228	0.418141327913599	0	0	1	0
Choerolophodon_chioticus	-0.0984097137815234	-0.870448273676343	-0.776137048959949	0.40617290626237	0	0	1	0
Choerolophodon_corrugatus	-0.974507467842991	-0.283534196697913	-0.779771798536863	0.410802051767322	0	0	1	0
Choerolophodon_guangheensis	-0.369716114281058	-0.53141789121383	-0.777391960603279	0.407743162611746	0	0	1	0
Choerolophodon_ngorora	-0.0282152712225646	-0.68239770389694	-0.779925097242399	0.410963575237433	1	0	0	0
Choerolophodon_pentelici	-0.414583843029675	-0.53445284639467	-0.785785745417993	0.418384721267756	0	0	1	0
Cuvieronius_hyodon	0.43787219068675	-0.560068068712387	-1.26242358860654	-2.69998783379575	0	1	0	0
Deinotherium_bozasi	-1.71873449869772	1.66982240067779	-1.13588167985579	1.57290097452082	1	0	0	0
Deinotherium_giganteum	-1.6866405917305	1.90822505694254	-1.13591874762403	1.57319570181804	0	0	1	0
Deinotherium_indicum	-1.68664059173146	1.90822505694352	-1.13120118001013	1.55748213031308	0	0	1	0
Deinotherium_levius	-1.67311018539467	1.73061536594545	-1.13651743087788	1.57515622215464	0	0	1	0
Deinotherium_proavum	-1.68664059173608	1.90822505694826	-1.14293272293001	1.59641769081921	0	0	1	0
Elephas_atavus	1.37285055676594	0.648309788828526	1.30992919070906	-0.228779213099287	1	0	0	0
Elephas_ekorensis	1.06234113213693	0.616778334033209	1.27365858625356	-0.213467645060193	1	0	0	0
Elephas_hysudricus	1.37285055676594	0.648309788828526	1.31907292780785	-0.232603529246946	0	0	1	0
Elephas_hysudrindicus	1.37285055676594	0.648309788828527	1.32129314166513	-0.23353266204259	0	0	1	0
Elephas_maximus	1.30741179705183	0.635066864936334	1.32273098799538	-0.234134802354809	0	0	1	0
Elephas_planifrons	1.06000256094101	0.733434697159816	1.28470081812233	-0.218104827182699	1	0	1	0
Eozygodon_morotoensis	-0.815959002114192	1.10228837072399	-0.870132436721717	0.642857100308105	1	0	0	0
Eritreum_melakeghebrekristosi	-0.70665578525507	-0.734049517803922	-0.818604702843832	0.595136834485861	1	0	0	0
Eubelodon_morrilli	-0.0396905546967406	-1.27754260390367	-1.07913024610401	-1.7825138584587	0	1	0	0
Gnathabelodon_buckneri	0.356160389552288	-1.10612747792026	-1.1468873159686	-2.11644115949257	0	1	0	0
Gnathabelodon_thorpei	0.423212791123226	-1.18916153862621	-1.15016908412786	-2.13086387694939	0	1	0	0
Gomphotherium_angustidens	-0.343765582145374	-1.0365355480159	0.2561203762056	0.139571341264354	1	0	1	0
