Species	NMDS1	NMDS2	PVR1	PVR2	Africa	America	Eurasia	Island
Gomphotherium_hannibali	-0.370101165135938	-0.851733865646352	-0.0978803611642231	0.19802790796721	0	0	1	0
Gomphotherium_inopinatum	-0.57789663886497	-0.763704961138203	0.360112321116799	0.156542550638407	0	0	1	0
Gomphotherium_mongoliense	-0.370101165135938	-0.851733865646352	0.359532383560679	0.155964934191249	0	0	1	0
Gomphotherium_productum	-0.100356671834941	-1.33411877387726	0.411461246225012	0.149773999271338	0	1	0	0
Gomphotherium_steinheimense	-0.350217659449109	-1.10061656866568	0.443482827157419	0.14541372834435	0	0	1	0
Gomphotherium_subtapiroideum	-0.444332803618098	-1.11884892485171	0.371927485663518	0.153867947830965	0	0	1	0
Gomphotherium_sylvaticum	-0.399408460837228	-0.839437818975207	0.353852578025327	0.154874763827021	0	0	1	0
Gomphotherium_tassyi	-0.404282214879937	-1.05941177694698	0.374305505357741	0.15615431258951	0	0	1	0
Gomphotherium_wimani	-0.370101165135938	-0.851733865646352	0.378519437551075	0.154456001106468	0	0	1	0
Hemimastodon_crepusculi	-0.223422809527815	-0.396749683668074	-0.786594368277692	0.524401963111277	0	0	1	0
Konobelodon_atticus	0.151002162174363	-1.42219607157858	-0.959761164255844	0.767204440285178	0	0	1	0
Konobelodon_britti	0.170683466246357	-1.44908740346427	-0.954901412503329	0.758169327696476	0	1	0	0
Konobelodon_cyrenaicus	0.300060328236166	-1.36857456152947	-0.963907575811585	0.774881610690996	1	0	0	0
Konobelodon_robustus	0.0980591364424912	-1.19886651941199	-0.954842896975111	0.758107436604654	0	0	1	0
Losodokodon_losodokius	-2.20167075377711	0.483958968833103	-0.839237634282381	0.62571890714647	1	0	0	0
Loxodonta_adaurora	1.04878505394002	0.863758290508446	1.26369353987398	-0.275218748444465	1	0	0	0
Loxodonta_africana	1.08299254011512	0.669883789413162	1.35131438807238	-0.32460061257511	1	0	0	0
Loxodonta_atlantica	1.27222745085973	0.587721096377361	1.33824831275425	-0.317352551630843	1	0	0	0
Loxodonta_cookei	0.925248582959033	0.636195851535037	1.30423804085607	-0.2982553334317	1	0	0	0
Loxodonta_cyclotis	1.08299254011512	0.669883789413162	1.35131438807238	-0.324600612575111	1	0	0	0
Loxodonta_exoptata	1.02839671264375	0.73507046434162	1.32820865745862	-0.31169958613728	1	0	0	0
Mammut_americanum	-0.239250630511692	1.69602367332516	-0.945183991458283	0.836622692712191	0	1	0	0
Mammut_borsoni	-0.539360890058233	1.80141832356426	-0.941081507622394	0.8282537468504	1	0	1	0
Mammut_obliquelophus	-0.96188790502483	1.54173471109299	-0.941025725452508	0.828138794192385	1	0	1	0
Mammuthus_africanavus	1.12192988625783	0.556943356837852	1.31992128971784	-0.30613693567816	1	0	0	0
Mammuthus_columbi	1.30539697666393	0.821895143121385	1.37023993925092	-0.334321893360867	0	1	0	0
Mammuthus_creticus	1.13783525334634	0.966247957669062	1.36032220509713	-0.328693783120535	0	0	0	1
Mammuthus_exilis	1.21401142690682	0.947028098839172	1.37046064187401	-0.334446040196559	0	0	0	1
Mammuthus_gromovi	1.17218857430516	0.721349911109801	1.35172746994512	-0.323913283049215	0	0	1	0
Mammuthus_lamarmorai	1.20089888930885	0.872512673167317	1.36121850950654	-0.329193058667507	0	0	0	1
Mammuthus_meridionalis	1.28699654356522	0.794307984511626	1.35327973610889	-0.324776990866719	1	1	1	0
Mammuthus_primigenius	1.20912952757134	0.674248570396191	1.37233835686899	-0.335503547234798	0	1	1	0
Mammuthus_protomammonteus	1.18450236810203	0.587199497869649	1.37091375988798	-0.334702157932622	0	0	1	0
Mammuthus_rumanus	1.12951613361097	0.607002383911984	1.33946020466498	-0.317036619154523	0	0	1	0
Mammuthus_subplanifrons	0.945999231421686	0.532412806128064	1.31495933038543	-0.303428898846333	1	0	0	0
Mammuthus_trogontherii	1.30539697666393	0.821895143121385	1.37120465795164	-0.334865769189285	0	0	1	0
Megabelodon_joraki	-0.0396905546967406	-1.27754260390367	-1.12276917149495	-1.79212090337502	0	1	0	0
Megabelodon_lulli	-0.0396905546967406	-1.27754260390367	-1.12524797383415	-1.8012645257911	0	1	0	0
Megabelodon_minor	-0.100356671834941	-1.33411877387726	-1.12575832305313	-1.80314593872066	0	1	0	0
Miomastodon_gobiensis	-0.64275858523332	1.43198601115371	-0.907133629843555	0.758206142726511	0	0	1	0
Miomastodon_metachinjiensis	-0.452822722860624	1.41345946393699	-0.906205252765489	0.756420751037048	0	0	1	0
Miomastodon_proavus	-0.452822722860624	1.41345946393699	-0.908502434624059	0.760845485792843	0	1	1	0
Moeritherium_andrewsi	-2.11487309386108	-0.391416894911771	-0.978119601470662	1.047568606854	1	0	0	0
Moeritherium_chehbeurameuri	-2.11487309386108	-0.391416894911771	-0.969043409079349	1.02519428063392	1	0	0	0
Moeritherium_lyonsi	-2.11487309386108	-0.391416894911771	-0.969539119981497	1.0263539840514	1	0	0	0
Moeritherium_trigodon	-2.03095105017118	-0.318131194873546	-0.969170455212537	1.02545565433175	1	0	0	0
Numidotherium_savagei	-2.39453275452371	1.54527619317039	-0.964746618305306	1.01463073015822	1	0	0	0
Omanitherium_dhofarensis	-2.58450581371261	1.43379047467902	-0.977930394078604	1.04716272156309	1	0	0	0
Palaeoloxodon_antiquus	1.42643254115916	0.755016500591651	1.39103626879929	-0.347655475113443	0	0	1	0
Palaeoloxodon_creutzburgi	1.10694786145604	0.531745382584057	1.39155486615208	-0.34795369059152	0	0	0	1
Palaeoloxodon_cypriotes	1.17778725653356	1.07580209066219	1.38887847675519	-0.346413117765429	0	0	0	1
Palaeoloxodon_falconeri	1.25096881371257	1.00106896117298	1.38086577711075	-0.34179029097911	0	0	0	1
Palaeoloxodon_jolensis	1.4264325411591	0.755016500591618	1.36312294512733	-0.331511453551703	1	0	0	0
Palaeoloxodon_lomolinoi	1.12938793782752	0.803549572015277	1.39203329516888	-0.348229186706762	0	0	0	1
Palaeoloxodon_mnaidriensis	1.20535391880801	0.779527740164358	1.39195183662422	-0.348182262615632	0	0	0	1
Palaeoloxodon_namadicus	1.42643254115915	0.755016500591647	1.37665407235863	-0.339374649278684	0	0	1	0
Palaeoloxodon_naumanni	1.37285055676594	0.648309788828526	1.36696458186985	-0.333780733254659	0	0	1	0
Palaeoloxodon_recki	1.42643254121173	0.755016500620209	1.36095125855235	-0.330296671400352	1	0	0	0
Palaeoloxodon_tiliensis	1.02656866378845	0.773109487997718	1.38231226968902	-0.342616321377161	0	0	0	1
Palaeomastodon_beadnelli	-1.43887051413826	-0.825341287886961	-0.910921196965101	0.879863934678474	1	0	0	0
Paratetralophodon_exoletus	-0.271570012928229	-1.12023492382837	0.95675410319643	-0.107537521149289	0	0	1	0
Paratetralophodon_hasnotensis	-0.261534417821888	-1.26369296261025	0.962058144955419	-0.108919644874064	0	0	1	0
Pediolophodon_campester	0.00782404247883269	-1.35262480520825	0.413431174925857	0.151436941924034	0	1	0	0
Phiomia_major	-1.43887051413826	-0.825341287886961	-0.911690260420342	0.875928225481692	1	0	0	0
Phiomia_serridens	-1.43887051413827	-0.825341287886963	-0.905873080488097	0.86305229899216	1	0	0	0
Platelephas_platycephalus	0.944778975027732	-0.299854252259367	1.28682751226705	-0.287740821191149	0	0	1	0
Platybelodon_dangheensis	-0.330346187668827	-1.46225544260505	-0.901487905694887	0.660256263913794	0	0	1	0
Platybelodon_danovi	-0.330346187668827	-1.46225544260505	-0.906850399347133	0.669407531637249	0	0	1	0
Platybelodon_grangeri	-0.330346187668827	-1.46225544260505	-0.911461177520582	0.677305927067617	0	0	1	0
Platybelodon_tongxinensis	-0.330346187668827	-1.46225544260505	-0.913129516742402	0.680164253206698	0	0	1	0
Primelephas_korotorensis	0.892148798427036	0.574403550907141	1.17524097361974	-0.226579975135978	1	0	0	0
Prodeinotherium_bavaricum	-1.94339585412745	1.14912017838805	-1.08626678536254	1.42850182380234	0	0	1	0
Prodeinotherium_hobleyi	-1.9433958541274	1.14912017838802	-1.07775718961163	1.40276505029372	1	0	0	0
Prodeinotherium_pentapotamiae	-1.94339585412738	1.14912017838801	-1.08367792345799	1.42066779845934	0	0	1	0
Progomphotherium_maraisi	-0.298141242446881	-0.544071998628314	-0.813853948745708	0.506471724731255	1	0	0	0
Protanancus_brevirostris	-0.307814608648706	-1.37287531267069	-0.918051784178007	0.690462295176725	0	0	1	0
Protanancus_chinjiensis	-0.242622660617342	-1.35519082716484	-0.923469459062166	0.700562439702182	0	0	1	0
Protanancus_macinnesi	-0.242622660617342	-1.35519082716484	-0.926602272505118	0.705977438816129	1	0	0	0
Protanancus_tobieni	-0.242622660617342	-1.35519082716484	-0.929053384740786	0.71028773355066	0	0	1	0
Rhynchotherium_falconeri	-0.0256151895693261	-1.46318553656085	-1.27517980615025	-2.49620437139576	0	1	0	0
Rhynchotherium_tlascalae	0.00782404247883269	-1.35262480520825	-1.26445219158583	-2.44789675013887	0	1	0	0
Serbelodon_barbourensis	0.142035802312936	-1.56118648538441	-0.853721520500427	0.574297513426654	0	1	0	0
Sinomammut_tobieni	0.121922736553118	0.309083250195692	-0.899921279003429	0.743391413541677	0	0	1	0
Sinomastodon_bumiajuensis	0.0666798982682849	-0.184415859422627	-1.31542533504013	-2.68720500630758	0	0	1	0
Sinomastodon_huananensis	-0.259337277918984	0.359433558906997	-1.3054217881463	-2.63992953949696	0	0	1	0
Sinomastodon_intermedius	-0.0613708780116003	0.0761512925137987	-1.29903156850706	-2.60980241632572	0	0	1	0
Sinomastodon_jiangnanensis	0.203607469733747	-0.110935432744233	-1.31921602939389	-2.70509414876372	0	0	1	0
Sinomastodon_praeintermedius	-0.189096596868158	0.862855576252312	-1.29411331840934	-2.58701241183565	0	0	1	0
Sinomastodon_sendaicus	-0.0122892941850751	0.0846158961735526	-1.29824320754484	-2.60615706105941	0	0	1	0
Sinomastodon_yangziensis	0.150667251530403	-0.188139912946148	-1.31818445841231	-2.70022901173711	0	0	1	0
Stegodibelodon_schneideri	0.870417481611804	-0.689078861984018	1.24946908072455	-0.267347405765777	1	0	0	0
Stegodon_aurorae	0.838990872842343	0.657016624459716	0.571025402576378	0.324121001974628	0	0	1	0
Stegodon_bombifrons	0.769062963503208	0.623536793280301	0.603640361394719	0.372184465994985	0	0	1	0
Stegodon_elephantoides	0.823608451001982	0.602238937244872	0.603441152933305	0.371908954081867	0	0	1	0
Stegodon_florensis	0.816099824028656	0.754935378509766	0.623158527284443	0.401134140188962	0	0	0	1
Stegodon_ganesa	0.823608451001982	0.602238937244872	0.611954347762742	0.384517082457595	0	0	1	0
Stegodon_huananensis	0.769062963503208	0.623536793280301	0.613601393222167	0.386952672635496	0	0	1	0
Stegodon_insignis	0.823608451001982	0.602238937244872	0.60378164838577	0.372385051342485	0	0	1	0
Stegodon_kaisensis	0.769062963503208	0.623536793280301	0.592728098054741	0.356519937749452	1	0	0	0
Stegodon_luzonensis	0.69553586390048	0.285167399264128	0.623308868292918	0.40135683897277	0	0	0	1
Stegodon_orientalis	0.838990872842343	0.657016624459716	0.61336811209755	0.386614118325049	0	0	1	0
Stegodon_pinjorensis	0.823608451001982	0.602238937244872	0.612295261508154	0.385011715576381	0	0	1	0
Stegodon_sompoensis	0.777729611500442	0.74725744919401	0.614774179968469	0.388720141855489	0	0	0	1
Stegodon_sondaari	0.768163030932342	0.831787909509574	0.605867525193702	0.375366474339284	0	0	0	1
Stegodon_timorensis	0.768163030932342	0.831787909509574	0.623441047423175	0.401552749280521	0	0	0	1
Stegodon_trigonocephalus	0.823608451001982	0.602238937244872	0.619465799970609	0.3956592939068	0	0	0	1
Stegodon_zdanskyi	0.862166391042953	0.803240839487321	0.567268192365676	0.319213442736348	0	0	1	0
Stegolophodon_hueiheensis	0.489231876240483	0.183362677952304	0.4461280515026	0.147288837902336	0	0	1	0
Stegolophodon_latidens	0.368035773353325	0.388000629381569	0.453122738026748	0.155219641297609	0	0	1	0
Stegolophodon_lydekkeri	0.526963023945113	0.181350033322817	0.465626294516923	0.168709707108913	0	0	1	0
Stegolophodon_nasaiensis	0.333689150397327	0.385567434621975	0.445151845140006	0.144992461560084	0	0	1	0
Stegolophodon_pseudolatidens	0.365048636447312	0.509473327014756	0.455893780748092	0.160598490871078	0	0	0	1
Stegolophodon_stegodontoides	0.526963023945113	0.181350033322817	0.453463715830802	0.153656382352641	0	0	1	0
Stegoloxodon_celebensis	1.06481987047411	-0.172540284383353	1.26841278773811	-0.27758610505059	0	0	0	1
Stegomastodon_aftoniae	0.658146436555354	-0.316560663252631	-1.30641247739696	-2.64334990459979	0	1	0	0
Stegomastodon_mirificus	0.511160653197914	-0.222480943931952	-1.30450182050417	-2.63445089367439	0	1	0	0
Stegomastodon_platensis	0.582383854885132	-0.338649280135691	-1.31086587100277	-2.66427815529752	0	1	0	0
Stegomastodon_primitivus	0.511160653197914	-0.222480943931952	-1.29846457257666	-2.60633427595765	0	1	0	0
Stegotetrabelodon_orbus	0.387174778229715	-1.50356351576037	0.99997991869212	-0.128485375512183	1	0	0	0
Stegotetrabelodon_syrticus	0.408443014810719	-1.60753724935785	0.999884918498402	-0.128457301796253	1	0	1	0
Tetralophodon_euryrostris	0.0699339813603915	-1.5075079588657	0.654729870680127	0.0587582682324462	0	0	1	0
Tetralophodon_longirostris	-0.297765362128601	-1.11495738502388	0.652431012055952	0.0582831719038131	1	0	1	0
Tetralophodon_xiaolongtanensis	-0.297765362128601	-1.11495738502388	0.650915803273078	0.0579708361253645	0	0	1	0
Torynobelodon_barnumbrowni	0.065648961773159	-1.43585469142198	-0.917991000615106	0.688909204494037	0	1	0	0
Torynobelodon_loomisi	0.065648961773159	-1.43585469142198	-0.922929043624085	0.697494512840746	0	1	0	0
Zygolophodon_aegyptensis	-0.572839407131733	1.41246009356279	-0.881235093695971	0.70486725241974	1	0	0	0
Zygolophodon_chinjiensis	-0.535417186758729	1.40960430721439	-0.88828507300151	0.717973600566538	0	0	1	0
Zygolophodon_turicensis	-0.622430561423238	1.57221155396066	-0.880633411758936	0.703737902653766	0	0	1	0
