age	temp	humans	grassland
4.7	-1.08566514625299	0	0
4.702	-1.39948794079685	0	0
4.704	-0.652290810930503	0	0
4.706	-1.21418305259	0	0
4.708	-0.458019557165252	0	0
4.71	-0.508828961996163	0	0
4.712	0.0799623763385211	0	0
4.714	-0.323524073789309	0	0
4.716	-0.458019557165252	0	0
4.718	-1.01094543326635	0	0
4.72	-0.21891647560802	0	0
4.722	-0.741954466514464	0	0
4.724	-0.607458983138521	0	0
4.726	-1.44431976858883	0	0
4.728	-1.47420765378349	0	0
4.73	-0.957147239915973	0	0
4.732	-0.144196762621384	0	0
4.734	-1.86275016131399	0	0
4.736	-1.56387130936745	0	0
4.738	-1.22016062962893	0	0
4.74	-0.129252820024058	0	0
4.742	-0.885416315448803	0	0
4.744	-0.891393892487735	0	0
4.746	-1.27993640001824	0	0
4.748	-1.03485574142207	0	0
4.75	-0.338468016386635	0	0
4.752	-1.32476822781022	0	0
4.754	-0.00970127924544224	0	0
4.756	-0.227882841166416	0	0
4.758	-0.741954466514464	0	0
4.76	-0.383299844178617	0	0
4.762	-0.697122638722484	0	0
4.764	-1.19027274443427	0	0
4.766	-1.2052166870316	0	0
4.768	0.00524266335188711	0	0
4.77	-1.27993640001824	0	0
4.772	-1.5937591945621	0	0
4.774	-1.76412014017163	0	0
4.776	-1.60870313715943	0	0
4.778	-0.8166741795011	0	0
4.78	-1.27395882297931	0	0
4.782	-1.31281307373236	0	0
4.784	0.0201866059492133	0	0
4.786	-1.29488034261556	0	0
4.788	-1.12153060848657	0	0
4.79	-1.08566514625299	0	0
4.792	-1.42937582599151	0	0
4.794	-0.915304200643458	0	0
4.796	-0.951169662877043	0	0
4.798	-0.622402925735848	0	0
4.8	-2.16162901326053	0	0
4.802	-1.07072120365566	0	0
4.804	-1.49811796193921	0	0
4.806	-0.825640545059495	0	0
4.808	-1.51306190453654	0	0
4.81	-0.8166741795011	0	0
4.812	-0.189028590413366	0	0
4.814	-1.24108214926519	0	0
4.816	-1.73423225497698	0	0
4.818	-1.16636243627855	0	0
4.82	-0.735976889475534	0	0
4.822	-2.09288687731283	0	0
4.824	-1.65353496495141	0	0
4.826	-1.01692301030528	0	0
4.828	-0.616425348696918	0	0
4.83	-0.353411958983963	0	0
4.832	-1.16038485923962	0	0
4.834	-1.28591397705717	0	0
4.836	-0.712066581319811	0	0
4.838	-0.921281777682388	0	0
4.84	-0.801730236903772	0	0
4.842	-1.22613820666786	0	0
4.844	-1.5937591945621	0	0
4.846	-1.51903948157547	0	0
4.848	-1.71928831237965	0	0
4.85	-2.04207747248191	0	0
4.852	-1.38454399819953	0	0
4.854	-0.616425348696918	0	0
4.856	-1.39948794079685	0	0
4.858	-1.6027255601205	0	0
4.86	0.244345744909118	0	0
4.862	-0.951169662877043	0	0
4.864	-0.86150600729308	0	0
4.866	-0.40721015233434	0	0
4.868	-0.906337835085062	0	0
4.87	-0.248804360802674	0	0
4.872	-0.553660789788144	0	0
4.874	-0.876449949890408	0	0
4.876	-0.356400747503427	0	0
4.878	-1.07072120365566	0	0
4.88	-0.437098037528994	0	0
4.882	-0.996001490669024	0	0
4.884	-1.08566514625299	0	0
4.886	-1.70434436978232	0	0
4.888	-1.65353496495141	0	0
4.89	-2.72352125492003	0	0
4.892	-2.63983517637499	0	0
4.894	-2.3110684392338	0	0
4.896	-2.46947423076547	0	0
4.898	-2.16162901326053	0	0
4.9	-2.16162901326053	0	0
4.902	-1.17532880183695	0	0
4.904	-1.30982428521289	0	0
4.906	-0.885416315448803	0	0
4.908	-0.741954466514464	0	0
4.91	-0.308580131191981	0	0
4.912	-0.622402925735848	0	0
4.914	-1.22016062962893	0	0
4.916	-0.831618122098427	0	0
4.918	-0.795752659864842	0	0
4.92	-0.338468016386635	0	0
4.922	-0.906337835085062	0	0
4.924	-1.44431976858883	0	0
4.926	-1.16636243627855	0	0
4.928	-1.16038485923962	0	0
4.93	-1.39948794079685	0	0
4.932	-1.22016062962893	0	0
4.934	-1.35465611300487	0	0
4.936	-1.48915159638081	0	0
4.938	-0.906337835085062	0	0
4.94	-1.17532880183695	0	0
4.942	-1.39948794079685	0	0
4.944	-1.38454399819953	0	0
4.946	-0.936225720279717	0	0
4.948	-0.756898409111792	0	0
4.95	-0.846562064695753	0	0
4.952	-0.472963499762579	0	0
4.954	-0.323524073789309	0	0
4.956	-0.622402925735848	0	0
4.958	-0.682178696125156	0	0
4.96	-0.831618122098427	0	0
4.962	-0.936225720279717	0	0
4.964	-0.532739270151886	0	0
4.966	-0.697122638722484	0	0
4.968	-0.562627155346541	0	0
4.97	-0.667234753527829	0	0
4.972	-0.607458983138521	0	0
4.974	-0.517795327554559	0	0
4.976	-0.8166741795011	0	0
4.978	-0.443075614567925	0	0
4.98	-0.981057548071696	0	0
4.982	-0.846562064695753	0	0
4.984	-0.786786294306446	0	0
4.986	-0.96611360547437	0	0
4.988	-0.891393892487735	0	0
4.99	-1.10060908885031	0	0
4.992	-1.040833318461	0	0
4.994	-0.562627155346541	0	0
4.996	-0.801730236903772	0	0
4.998	-0.577571097943868	0	0
5	-0.502851384957233	0	0
5.002	-0.756898409111792	0	0
5.004	-0.786786294306446	0	0
5.006	-1.23510457222626	0	0
5.008	-0.891393892487735	0	0
5.01	-1.19027274443427	0	0
5.012	-1.62364707975676	0	0
5.014	-1.23510457222626	0	0
5.016	-1.13049697404497	0	0
5.018	-1.23510457222626	0	0
5.02	-1.01094543326635	0	0
5.022	-0.652290810930503	0	0
5.024	-0.607458983138521	0	0
5.026	-0.502851384957233	0	0
5.028	-0.383299844178617	0	0
5.03	-0.517795327554559	0	0
5.032	-0.458019557165252	0	0
5.034	-0.41318772937327	0	0
5.036	-1.17532880183695	0	0
5.038	-0.383299844178617	0	0
5.04	-0.508828961996163	0	0
5.042	-0.356400747503427	0	0
5.044	-0.750920832072861	0	0
5.046	-0.323524073789309	0	0
5.048	-0.8166741795011	0	0
5.05	-0.505840173476698	0	0
5.052	-1.18429516739534	0	0
5.054	-0.924270566201855	0	0
5.056	-1.09463151181138	0	0
5.058	-1.34867853596594	0	0
5.06	-1.42937582599151	0	0
5.062	-1.02588937586368	0	0
5.064	-0.756898409111792	0	0
5.066	-0.735976889475534	0	0
5.068	-0.443075614567925	0	0
5.07	-0.562627155346541	0	0
5.072	-0.553660789788144	0	0
5.074	-0.547683212749213	0	0
5.076	-0.667234753527829	0	0
5.078	-0.607458983138521	0	0
5.08	-0.682178696125156	0	0
5.082	-0.697122638722484	0	0
5.084	-0.278692245997327	0	0
5.086	-0.712066581319811	0	0
5.088	-0.517795327554559	0	0
5.09	-1.040833318461	0	0
5.092	-0.876449949890408	0	0
5.094	-0.96611360547437	0	0
5.096	-1.33971217040754	0	0
5.098	-0.697122638722484	0	0
5.1	-1.17532880183695	0	0
5.102	-1.05577726105833	0	0
5.104	-1.08566514625299	0	0
5.106	-0.96611360547437	0	0
5.108	-0.786786294306446	0	0
5.11	-0.607458983138521	0	0
5.112	-0.562627155346541	0	0
5.114	-0.667234753527829	0	0
5.116	-0.637346868333176	0	0
5.118	-0.876449949890408	0	0
5.12	-0.21891647560802	0	0
5.122	-0.562627155346541	0	0
5.124	-0.697122638722484	0	0
5.126	-0.876449949890408	0	0
5.128	-0.547683212749213	0	0
5.13	-1.08566514625299	0	0
5.132	-0.891393892487735	0	0
5.134	-0.846562064695753	0	0
5.136	-0.727010523917138	0	0
5.138	-0.741954466514464	0	0
5.14	-0.443075614567925	0	0
5.142	-0.368355901581289	0	0
5.144	-0.428131671970597	0	0
5.146	-0.756898409111792	0	0
5.148	-0.697122638722484	0	0
5.15	-1.01094543326635	0	0
5.152	-0.697122638722484	0	0
5.154	-0.741954466514464	0	0
5.156	-0.697122638722484	0	0
5.158	-0.8166741795011	0	0
5.16	-0.667234753527829	0	0
5.162	-0.8166741795011	0	0
5.164	-0.786786294306446	0	0
5.166	-0.906337835085062	0	0
5.168	-0.906337835085062	0	0
5.17	-1.19027274443427	0	0
5.172	-1.33971217040754	0	0
5.174	-1.02588937586368	0	0
5.176	-1.02588937586368	0	0
5.178	-0.951169662877043	0	0
5.18	-0.577571097943868	0	0
5.182	-0.96611360547437	0	0
5.184	-0.876449949890408	0	0
5.186	-0.876449949890408	0	0
5.188	-0.727010523917138	0	0
5.19	-0.951169662877043	0	0
5.192	-0.487907442359905	0	0
5.194	-0.996001490669024	0	0
5.196	-1.11555303144764	0	0
5.198	-0.906337835085062	0	0
5.2	-0.487907442359905	0	0
5.202	-0.96611360547437	0	0
5.204	-0.996001490669024	0	0
5.206	-1.07072120365566	0	0
5.208	-0.189028590413366	0	0
5.21	-1.13049697404497	0	0
5.212	-1.44431976858883	0	0
5.214	-1.26499245742091	0	0
5.216	-1.41443188339418	0	0
5.218	-1.56387130936745	0	0
5.22	-1.50409553897814	0	0
5.222	-1.14544091664229	0	0
5.224	-1.38454399819953	0	0
5.226	-1.25004851482358	0	0
5.228	-1.02588937586368	0	0
5.23	-0.458019557165252	0	0
5.232	-0.652290810930503	0	0
5.234	-0.547683212749213	0	0
5.236	-0.144196762621384	0	0
5.238	-0.517795327554559	0	0
5.24	-0.398243786775944	0	0
5.242	-0.398243786775944	0	0
5.244	-0.428131671970597	0	0
5.246	-0.383299844178617	0	0
5.248	-0.532739270151886	0	0
5.25	-0.502851384957233	0	0
5.252	-0.293636188594655	0	0
5.254	-0.771842351709119	0	0
5.256	-0.637346868333176	0	0
5.258	-0.428131671970597	0	0
5.26	-0.876449949890408	0	0
5.262	-0.8166741795011	0	0
5.264	-0.547683212749213	0	0
5.266	-0.682178696125156	0	0
5.268	-0.667234753527829	0	0
5.27	-0.906337835085062	0	0
5.272	-0.458019557165252	0	0
5.274	-0.428131671970597	0	0
5.276	-0.8166741795011	0	0
5.278	-0.96611360547437	0	0
5.28	-0.921281777682388	0	0
5.282	-0.487907442359905	0	0
5.284	-1.02588937586368	0	0
5.286	-1.02588937586368	0	0
5.288	-0.915304200643458	0	0
5.29	-1.05577726105833	0	0
5.292	-0.906337835085062	0	0
5.294	-1.040833318461	0	0
5.296	-1.05577726105833	0	0
5.298	-1.07072120365566	0	0
5.3	-1.05577726105833	0	0
5.302	-1.17532880183695	0	0
5.304	-1.07669878069459	0	0
5.306	-0.786786294306446	0	0
5.308	-0.756898409111792	0	0
5.31	-0.688156273164088	0	0
5.312	-0.667234753527829	0	0
5.314	-0.592515040541194	0	0
5.316	-0.688156273164088	0	0
5.318	-0.876449949890408	0	0
5.32	-0.930248143240785	0	0
5.322	-0.667234753527829	0	0
5.324	-0.96611360547437	0	0
5.326	-0.667234753527829	0	0
5.328	-0.712066581319811	0	0
5.33	-0.622402925735848	0	0
5.332	-0.795752659864841	0	0
5.334	-0.676201119086226	0	0
5.336	-0.759887197631257	0	0
5.338	-0.580559886463333	0	0
5.34	-0.849550853215219	0	0
5.342	-0.61881637951249	0	0
5.344	-0.598492617580125	0	0
5.346	-0.694133850203018	0	0
5.348	-0.735976889475534	0	0
5.35	-0.646313233891572	0	0
5.352	-0.544694424229748	0	0
5.354	-0.598492617580125	0	0
5.356	-0.526761693112956	0	0
5.358	-0.598492617580125	0	0
5.36	-0.371344690100755	0	0
5.362	-0.598492617580125	0	0
5.364	-0.622402925735848	0	0
5.366	-0.646313233891572	0	0
5.368	-0.658268387969434	0	0
5.37	-0.670223542047295	0	0
5.372	-0.658268387969434	0	0
5.374	-0.550672001268678	0	0
5.376	-0.443075614567925	0	0
5.378	-0.395254998256478	0	0
5.38	-0.753909620592326	0	0
5.382	-0.682178696125157	0	0
5.384	-0.646313233891572	0	0
5.386	-0.729999312436604	0	0
5.388	-0.813685390981634	0	0
5.39	-0.753909620592326	0	0
5.392	-0.789775082825911	0	0
5.394	-0.77781992874805	0	0
5.396	-0.718044158358742	0	0
5.398	-0.227882841166416	0	0
5.4	-0.347434381945031	0	0
5.402	-0.305591342672515	0	0
5.404	-0.2637483034	0	0
5.406	-0.586537463502264	0	0
5.408	-0.40721015233434	0	0
5.41	-0.861506007293081	0	0
5.412	-0.54708545504532	0	0
5.414	-0.538716847190817	0	0
5.416	-0.724021735397672	0	0
5.418	-0.813685390981634	0	0
5.42	-0.676201119086226	0	0
5.422	-0.526761693112956	0	0
5.424	-0.610447771657987	0	0
5.426	-0.180062224854968	0	0
5.428	-0.586537463502264	0	0
5.43	-0.586537463502264	0	0
5.432	-0.765864774670188	0	0
5.434	-0.652290810930502	0	0
5.436	-0.63435807981371	0	0
5.438	-0.610447771657987	0	0
5.44	-0.604470194619056	0	0
5.442	-0.598492617580125	0	0
5.444	-0.431120460490063	0	0
5.446	-0.455030768645786	0	0
5.448	-0.526761693112956	0	0
5.45	-0.484918653840441	0	0
5.452	-0.729999312436604	0	0
5.454	-0.741954466514465	0	0
5.456	-0.897371469526665	0	0
5.458	-0.873461161370942	0	0
5.46	-0.837595699137357	0	0
5.462	-0.801730236903772	0	0
5.464	-0.85552843025415	0	0
5.466	-0.765864774670188	0	0
5.468	-0.70608900428088	0	0
5.47	-0.670223542047295	0	0
5.472	-0.658268387969434	0	0
5.474	-0.753909620592326	0	0
5.476	-0.819662968020565	0	0
5.478	-0.957147239915974	0	0
5.48	-0.729999312436604	0	0
5.482	-0.771842351709119	0	0
5.484	-0.682178696125157	0	0
5.486	-0.735976889475534	0	0
5.488	-0.771842351709119	0	0
5.49	-0.813685390981634	0	0
5.492	-0.78379750578698	0	0
5.494	-0.753909620592326	0	0
5.496	-0.666636995823936	0	0
5.498	-0.57816885564776	0	0
5.5	-0.765864774670188	0	0
5.502	-0.813685390981634	0	0
5.504	-0.77781992874805	0	0
5.506	-0.921281777682389	0	0
5.508	-0.879438738409873	0	0
5.51	-0.688156273164088	0	0
5.512	-0.64989978011493	0	0
5.514	-0.849550853215219	0	0
5.516	-0.538716847190817	0	0
5.518	-0.455030768645786	0	0
5.52	-0.371344690100755	0	0
5.522	-0.506437931180591	0	0
5.524	-0.642726687668213	0	0
5.526	-0.77781992874805	0	0
5.528	-0.670223542047295	0	0
5.53	-0.813685390981634	0	0
5.532	-0.70608900428088	0	0
5.534	-0.70608900428088	0	0
5.536	-0.598492617580125	0	0
5.538	-0.819662968020565	0	0
5.54	-1.040833318461	0	0
5.542	-1.00496785622742	0	0
5.544	-1.39948794079685	0	0
5.546	-1.19027274443427	0	0
5.548	-1.12691042782161	0	0
5.55	-1.06474362661673	0	0
5.552	-0.981057548071697	0	0
5.554	-0.718044158358742	0	0
5.556	-0.741954466514465	0	0
5.558	-0.718044158358742	0	0
5.56	-0.694133850203018	0	0
5.562	-0.741954466514465	0	0
5.564	-0.694133850203018	0	0
5.566	-0.969102393993835	0	0
5.568	-0.718044158358742	0	0
5.57	-0.789775082825911	0	0
5.572	-0.789775082825911	0	0
5.574	-0.514806539035094	0	0
5.576	-0.909326623604527	0	0
5.578	-0.998990279188489	0	0
5.58	-0.981057548071697	0	0
5.582	-0.885416315448804	0	0
5.584	-0.897371469526665	0	0
5.586	-0.969102393993835	0	0
5.588	-1.18429516739534	0	0
5.59	-0.897371469526665	0	0
5.592	-0.957147239915974	0	0
5.594	-0.933236931760251	0	0
5.596	-0.897371469526665	0	0
5.598	-0.77781992874805	0	0
5.6	-0.789775082825911	0	0
5.602	-0.729999312436604	0	0
5.604	-0.789775082825911	0	0
5.606	-0.849550853215219	0	0
5.608	-0.789775082825911	0	0
5.61	-0.789775082825911	0	0
5.612	-0.867483584332011	0	0
5.614	-0.70608900428088	0	0
5.616	-0.76825580548576	0	0
5.618	-0.831618122098427	0	0
5.62	-0.700111427241949	0	0
5.622	-0.915304200643458	0	0
5.624	-0.825640545059495	0	0
5.626	-0.897371469526665	0	0
5.628	-0.879438738409873	0	0
5.63	-0.984644094295055	0	0
5.632	-0.63435807981371	0	0
5.634	-0.712066581319811	0	0
5.636	-0.897371469526665	0	0
5.638	-0.849550853215219	0	0
5.64	-0.714457612135383	0	0
5.642	-0.843573276176288	0	0
5.644	-0.753909620592326	0	0
5.646	-0.682178696125157	0	0
5.648	-0.735976889475534	0	0
5.65	-0.586537463502264	0	0
5.652	-0.508828961996163	0	0
5.654	-0.718044158358742	0	0
5.656	-0.741954466514465	0	0
5.658	-0.676201119086226	0	0
5.66	-0.395254998256478	0	0
5.662	-0.825640545059495	0	0
5.664	-0.646313233891572	0	0
5.666	-0.682178696125157	0	0
5.668	-0.472963499762579	0	0
5.67	-0.819662968020565	0	0
5.672	-0.664245965008364	0	0
5.674	-0.969102393993835	0	0
5.676	-0.550672001268678	0	0
5.678	-0.867483584332011	0	0
5.68	-0.873461161370942	0	0
5.682	-0.897371469526665	0	0
5.684	-0.765864774670188	0	0
5.686	-0.538716847190817	0	0
5.688	-0.622402925735848	0	0
5.69	-0.616425348696918	0	0
5.692	-0.801730236903772	0	0
5.694	-0.56262715534654	0	0
5.696	-0.431120460490063	0	0
5.698	-0.688156273164088	0	0
5.7	-0.801730236903772	0	0
5.702	-1.30384670817396	0	0
5.704	-0.945192085838112	0	0
5.706	-0.909326623604527	0	0
5.708	-0.921281777682389	0	0
5.71	-0.825640545059495	0	0
5.712	-0.729999312436604	0	0
5.714	-0.861506007293081	0	0
5.716	-0.598492617580125	0	0
5.718	-0.550672001268678	0	0
5.72	-0.514806539035094	0	0
5.722	-0.789775082825911	0	0
5.724	-0.718044158358742	0	0
5.726	-0.70608900428088	0	0
5.728	-0.670223542047295	0	0
5.73	0.286188784181634	0	0
5.732	-0.77781992874805	0	0
5.734	-0.658268387969434	0	0
5.736	-0.670223542047295	0	0
5.738	-0.753909620592326	0	0
5.74	-0.694133850203018	0	0
5.742	-0.729999312436604	0	0
5.744	-0.969102393993835	0	0
5.746	-1.38753278671899	0	0
5.748	-1.31221531602846	0	0
5.75	-1.23809336074572	0	0
5.752	-1.37557763264113	0	0
5.754	-1.20222789851214	0	0
5.756	-1.35166732448541	0	0
5.758	-1.11256424292817	0	0
5.76	-1.08865393477245	0	0
5.762	-0.945192085838112	0	0
5.764	-0.849550853215219	0	0
5.766	-0.921281777682389	0	0
5.768	-0.807707813942703	0	0
5.77	-0.933236931760251	0	0
5.772	-0.837595699137357	0	0
5.774	-0.801730236903772	0	0
5.776	-0.857919461069722	0	0
5.778	-0.993012702149559	0	0
5.78	-1.08865393477245	0	0
5.782	-0.735976889475534	0	0
5.784	-1.08267635773352	0	0
5.786	-1.0324647106065	0	0
5.788	-0.981057548071697	0	0
5.79	-1.00855440245078	0	0
5.792	-1.20820547555107	0	0
5.794	-1.02887816438314	0	0
5.796	-1.24765748400801	0	0
5.798	-0.957147239915974	0	0
5.8	-0.77781992874805	0	0
5.802	-0.834009152913999	0	0
5.804	-0.712066581319811	0	0
5.806	-0.733585858659962	0	0
5.808	-0.753909620592326	0	0
5.81	-0.646313233891572	0	0
5.812	-0.903349046565596	0	0
5.814	-0.933236931760251	0	0
5.816	-0.63435807981371	0	0
5.818	-1.26798124594038	0	0
5.82	-0.747932043553396	0	0
5.822	-0.712066581319811	0	0
5.824	-0.688156273164088	0	0
5.826	-0.753909620592326	0	0
5.828	-0.574582309424402	0	0
5.83	-0.700111427241949	0	0
5.832	-0.741954466514465	0	0
5.834	-0.921281777682389	0	0
5.836	-0.981057548071697	0	0
5.838	-1.12451939700604	0	0
5.84	-0.765864774670188	0	0
5.842	-0.981057548071697	0	0
5.844	-0.759887197631257	0	0
5.846	-0.538716847190817	0	0
5.848	-0.538716847190817	0	0
5.85	-0.759887197631257	0	0
5.852	-0.729999312436604	0	0
5.854	-0.520784116074025	0	0
5.856	-1.2918915540961	0	0
5.858	-0.939214508799181	0	0
5.86	-0.933236931760251	0	0
5.862	-0.724021735397672	0	0
5.864	-1.11256424292817	0	0
5.866	-0.401232575295409	0	0
5.868	-0.77781992874805	0	0
5.87	-0.747932043553396	0	0
5.872	-0.586537463502264	0	0
5.874	-0.694133850203018	0	0
5.876	-0.741954466514465	0	0
5.878	-0.753909620592326	0	0
5.88	-0.825640545059495	0	0
5.882	-0.682178696125157	0	0
5.884	-0.77781992874805	0	0
5.886	-0.825640545059495	0	0
5.888	-0.825640545059495	0	0
5.89	-0.741954466514465	0	0
5.892	-0.598492617580125	0	0
5.894	-0.712066581319811	0	0
5.896	-0.664245965008364	0	0
5.898	-0.40721015233434	0	0
5.9	-0.544694424229748	0	0
5.902	-0.431120460490063	0	0
5.904	-0.682178696125157	0	0
5.906	-1.02290058734421	0	0
5.908	-0.897371469526665	0	0
5.91	-1.1364745510839	0	0
5.912	-0.849550853215219	0	0
5.914	-0.885416315448804	0	0
5.916	-0.670223542047295	0	0
5.918	-0.682178696125157	0	0
5.92	-0.610447771657987	0	0
5.922	-0.54708545504532	0	0
5.924	-0.652290810930502	0	0
5.926	-0.54708545504532	0	0
5.928	-0.64989978011493	0	0
5.93	-0.801730236903772	0	0
5.932	-0.745541012737823	0	0
5.934	-0.637944626037068	0	0
5.936	-0.729999312436604	0	0
5.938	-0.729999312436604	0	0
5.94	-0.586537463502264	0	0
5.942	-0.77781992874805	0	0
5.944	-0.762278228446829	0	0
5.946	-0.85552843025415	0	0
5.948	-0.673810088270654	0	0
5.95	-0.604470194619056	0	0
5.952	-0.831618122098427	0	0
5.954	-0.765864774670188	0	0
5.956	-0.825640545059495	0	0
5.958	-0.998990279188489	0	0
5.96	-0.646313233891572	0	0
5.962	-0.801730236903772	0	0
5.964	-0.801730236903772	0	0
5.966	-0.628380502774779	0	0
5.968	-0.729999312436604	0	0
5.97	-0.628380502774779	0	0
5.972	-0.745541012737823	0	0
5.974	-0.670223542047295	0	0
5.976	-0.694133850203018	0	0
5.978	-0.753909620592326	0	0
5.98	-0.718044158358742	0	0
5.982	-0.765864774670188	0	0
5.984	-0.682178696125157	0	0
5.986	-0.718044158358742	0	0
5.988	-0.646313233891572	0	0
5.99	-0.753909620592326	0	0
5.992	-0.604470194619056	0	0
5.994	-0.574582309424402	0	0
5.996	-0.718044158358742	0	0
5.998	-0.741954466514465	0	0
6	-0.831618122098427	0	0
6.002	-0.789775082825911	0	0
6.004	-1.05278847253887	0	0
6.006	-1.02887816438314	0	0
6.008	-0.676201119086226	0	0
6.01	-0.431120460490063	0	0
6.012	-0.765864774670188	0	0
6.014	-0.745541012737823	0	0
6.016	-0.56262715534654	0	0
6.018	-0.616425348696918	0	0
6.02	-0.610447771657987	0	0
6.022	-0.580559886463333	0	0
6.024	-0.837595699137357	0	0
6.026	-0.70608900428088	0	0
6.028	-0.729999312436604	0	0
6.03	-0.598492617580125	0	0
6.032	-0.664245965008364	0	0
6.034	-0.789775082825911	0	0
6.036	-1.08865393477245	0	0
6.038	-0.789775082825911	0	0
6.04	-0.837595699137357	0	0
6.042	-0.837595699137357	0	0
6.044	-0.729999312436604	0	0
6.046	-0.873461161370942	0	0
6.048	-0.694133850203018	0	0
6.05	-0.640335656852641	0	0
6.052	-0.526761693112956	0	0
6.054	-0.63435807981371	0	0
6.056	-0.622402925735848	0	0
6.058	-0.580559886463333	0	0
6.06	-0.538716847190817	0	0
6.062	-0.694133850203018	0	0
6.064	-0.670223542047295	0	0
6.066	-0.915304200643458	0	0
6.068	-1.16038485923962	0	0
6.07	-0.813685390981634	0	0
6.072	-1.12451939700604	0	0
6.074	-0.861506007293081	0	0
6.076	-0.921281777682389	0	0
6.078	-0.933236931760251	0	0
6.08	-0.825640545059495	0	0
6.082	-0.718044158358742	0	0
6.084	-0.765864774670188	0	0
6.086	-0.658268387969434	0	0
6.088	-0.63435807981371	0	0
6.09	-0.628380502774779	0	0
6.092	-0.741954466514465	0	0
6.094	-0.622402925735848	0	0
6.096	-0.610447771657987	0	0
6.098	-0.694133850203018	0	0
6.1	-0.508828961996163	0	0
6.102	-0.586537463502264	0	0
6.104	-0.490896230879371	0	0
6.106	-0.729999312436604	0	0
6.108	-0.825640545059495	0	0
6.11	-0.765864774670188	0	0
6.112	-0.610447771657987	0	0
6.114	-0.682178696125157	0	0
6.116	-0.490896230879371	0	0
6.118	-0.915304200643458	0	0
6.12	-0.765864774670188	0	0
6.122	-0.819662968020565	0	0
6.124	-0.825640545059495	0	0
6.126	-0.765864774670188	0	0
6.128	-0.825640545059495	0	0
6.13	-0.676201119086226	0	0
6.132	-0.646313233891572	0	0
6.134	-0.574582309424402	0	0
6.136	-0.682178696125157	0	0
6.138	-0.77781992874805	0	0
6.14	-0.550672001268678	0	0
6.142	-0.729999312436604	0	0
6.144	-0.70608900428088	0	0
6.146	-0.765864774670188	0	0
6.148	-0.670223542047295	0	0
6.15	-0.789775082825911	0	0
6.152	-0.55664957830761	0	0
6.154	-0.825640545059495	0	0
6.156	-0.502851384957233	0	0
6.158	-0.718044158358742	0	0
6.16	-0.574582309424402	0	0
6.162	-0.670223542047295	0	0
6.164	-0.502851384957233	0	0
6.166	-0.718044158358742	0	0
6.168	-0.741954466514465	0	0
6.17	-0.622402925735848	0	0
6.172	-0.658268387969434	0	0
6.174	-0.580559886463333	0	0
6.176	-0.729999312436604	0	0
6.178	-0.311568919711447	0	0
6.18	-0.550672001268678	0	0
6.182	-0.628380502774779	0	0
6.184	-0.40721015233434	0	0
6.186	-0.622402925735848	0	0
6.188	-0.478941076801509	0	0
6.19	-0.335479227867171	0	0
6.192	-0.652290810930502	0	0
6.194	-0.466985922723648	0	0
6.196	-0.586537463502264	0	0
6.198	-0.610447771657987	0	0
6.2	-0.63435807981371	0	0
6.202	-0.729999312436604	0	0
6.204	-0.646313233891572	0	0
6.206	-0.526761693112956	0	0
6.208	-0.741954466514465	0	0
6.21	-0.520784116074025	0	0
6.212	-0.443075614567925	0	0
6.214	-0.40721015233434	0	0
6.216	-0.532739270151886	0	0
6.218	-0.574582309424402	0	0
6.22	-0.646313233891572	0	0
6.222	-0.592515040541194	0	0
6.224	-0.526761693112956	0	0
6.226	-0.765864774670188	0	0
6.228	-0.903349046565596	0	0
6.23	-0.383299844178617	0	0
6.232	-0.909326623604527	0	0
6.234	-0.885416315448804	0	0
6.236	-0.520784116074025	0	0
6.238	-1.14842970516176	0	0
6.24	-0.849550853215219	0	0
6.242	-0.861506007293081	0	0
6.244	-0.813685390981634	0	0
6.246	-0.77781992874805	0	0
6.248	-0.801730236903772	0	0
6.25	-0.753909620592326	0	0
6.252	-0.70608900428088	0	0
6.254	-0.598492617580125	0	0
6.256	-0.765864774670188	0	0
6.258	-0.610447771657987	0	0
6.26	-0.825640545059495	0	0
6.262	-0.718044158358742	0	0
6.264	-0.825640545059495	0	0
6.266	-0.694133850203018	0	0
6.268	-0.598492617580125	0	0
6.27	-0.676201119086226	0	0
6.272	-0.765864774670188	0	0
6.274	-0.646313233891572	0	0
6.276	-0.664245965008364	0	0
6.278	-0.765864774670188	0	0
6.28	-0.765864774670188	0	0
6.282	-0.694133850203018	0	0
6.284	-0.909326623604527	0	0
6.286	-0.813685390981634	0	0
6.288	-0.70608900428088	0	0
6.29	-0.63435807981371	0	0
6.292	-0.670223542047295	0	0
6.294	-0.70608900428088	0	0
6.296	-0.63435807981371	0	0
6.298	-0.646313233891572	0	0
6.3	-0.610447771657987	0	0
6.302	-0.40721015233434	0	0
6.304	-0.590124009725622	0	0
6.306	-0.741954466514465	0	0
6.308	-0.7216307045821	0	0
6.31	-0.55664957830761	0	0
6.312	-0.628380502774779	0	0
6.314	-0.590124009725622	0	0
6.316	-0.712066581319811	0	0
6.318	-0.688156273164088	0	0
6.32	-0.726412766213245	0	0
6.322	-0.729999312436604	0	0
6.324	-0.7216307045821	0	0
6.326	-0.753909620592326	0	0
6.328	-0.700111427241949	0	0
6.33	-0.813685390981634	0	0
6.332	-0.685765242348515	0	0
6.334	-0.789775082825911	0	0
6.336	-0.582950917278905	0	0
6.338	-0.664245965008364	0	0
6.34	-0.598492617580125	0	0
6.342	-0.508828961996163	0	0
6.344	-0.56262715534654	0	0
