Species	NMDS1	NMDS2	PVR1	PVR2	Africa	America	Eurasia	Island
Choerolophodon_corrugatus	-0.974507467842991	-0.283534196697913	-0.791385258435228	0.411772303559594	0	0	1	0
Choerolophodon_guangheensis	-0.369716114281058	-0.53141789121383	-0.790941785945516	0.411165360023404	0	0	1	0
Choerolophodon_ngorora	-0.0282152712225646	-0.68239770389694	-0.790770469979669	0.410981743566818	1	0	0	0
Choerolophodon_pentelici	-0.414583843029675	-0.53445284639467	-0.796050832823084	0.417590836391672	0	0	1	0
Cuvieronius_hyodon	0.43787219068675	-0.560068068712387	-1.31835629008237	-2.67743673548254	0	1	0	0
Deinotherium_bozasi	-1.71873449869772	1.66982240067779	-1.17054773044164	1.8756552283505	1	0	0	0
Deinotherium_giganteum	-1.6866405917305	1.90822505694254	-1.1731912160552	1.8859160516277	0	0	1	0
Deinotherium_indicum	-1.68664059173146	1.90822505694352	-1.16832981692013	1.86726556610607	0	0	1	0
Deinotherium_levius	-1.67311018539467	1.73061536594545	-1.17136092766838	1.87886030174968	0	0	1	0
Deinotherium_proavum	-1.68664059173608	1.90822505694826	-1.17924228196804	1.90917997208133	0	0	1	0
Elephas_atavus	1.37285055676594	0.648309788828526	1.27937064234738	-0.230367113021663	1	0	0	0
Elephas_ekorensis	1.06234113213693	0.616778334033209	1.23022168943906	-0.20870514313775	1	0	0	0
Elephas_hysudricus	1.37285055676594	0.648309788828526	1.28392999181687	-0.232330854795467	0	0	1	0
Elephas_hysudrindicus	1.37285055676594	0.648309788828527	1.28676656283017	-0.233561819316526	0	0	1	0
Elephas_maximus	1.30741179705183	0.635066864936334	1.28891990185488	-0.234493121876518	0	0	1	0
Elephas_planifrons	1.06000256094101	0.733434697159816	1.24319261485603	-0.214374524503303	1	0	1	0
Eozygodon_morotoensis	-0.815959002114192	1.10228837072399	-0.808373901499597	0.462791508728354	1	0	0	0
Eritreum_melakeghebrekristosi	-0.70665578525507	-0.734049517803922	-0.798057436745872	0.553293973309258	1	0	0	0
Eubelodon_morrilli	-0.0396905546967406	-1.27754260390367	-1.15931819413382	-1.91743284663683	0	1	0	0
Gnathabelodon_buckneri	0.356160389552288	-1.10612747792026	-1.17598941807778	-1.99287396969924	0	1	0	0
Gnathabelodon_thorpei	0.423212791123226	-1.18916153862621	-1.18173861714825	-2.01616376786968	0	1	0	0
Gomphotherium_angustidens	-0.343765582145374	-1.0365355480159	0.293438148559483	0.136317240384046	1	0	1	0
Gomphotherium_annectens	-0.370101165135938	-0.851733865646352	-0.120888688338175	0.186239568959073	0	0	1	0
Gomphotherium_basal	-0.447344999291067	-0.877743982550461	-0.644393149554545	0.24090473433228	1	0	0	0
Gomphotherium_browni	-0.307519002546884	-0.826177802592687	0.391596034422153	0.116291039962056	0	0	1	0
Gomphotherium_connexum	-0.370101165135938	-0.851733865646352	0.294093534045577	0.137042788723111	0	0	1	0
Gomphotherium_cooperi	-0.399408460837228	-0.839437818975207	0.0562940633545791	0.16247384133034	0	0	1	0
Gomphotherium_hannibali	-0.370101165135938	-0.851733865646352	-0.351122196162315	0.213911069355505	0	0	1	0
Gomphotherium_inopinatum	-0.57789663886497	-0.763704961138203	0.293285001279209	0.136146011596632	0	0	1	0
Gomphotherium_mongoliense	-0.370101165135938	-0.851733865646352	0.292559100509415	0.135345480289788	0	0	1	0
Gomphotherium_productum	-0.100356671834941	-1.33411877387726	0.421497773983973	0.112832845426103	0	1	0	0
Gomphotherium_steinheimense	-0.350217659449109	-1.10061656866568	0.474889294034704	0.103902849193353	0	0	1	0
Gomphotherium_subtapiroideum	-0.444332803618098	-1.11884892485171	0.300252875781586	0.132124924170082	0	0	1	0
Gomphotherium_sylvaticum	-0.399408460837228	-0.839437818975207	0.224445213448925	0.140784339699174	0	0	1	0
Gomphotherium_tassyi	-0.404282214879937	-1.05941177694698	0.302488675974907	0.134489910335373	0	0	1	0
Gomphotherium_wimani	-0.370101165135938	-0.851733865646352	0.351336399366177	0.123849617767754	0	0	1	0
Hemimastodon_crepusculi	-0.223422809527815	-0.396749683668074	-0.749696127249479	0.40838043915233	0	0	1	0
Konobelodon_atticus	0.151002162174363	-1.42219607157858	-1.00794084049744	0.904234102253642	0	0	1	0
Konobelodon_britti	0.170683466246357	-1.44908740346427	-1.00680084133955	0.901780871117038	0	1	0	0
Konobelodon_cyrenaicus	0.300060328236166	-1.36857456152947	-1.01133528695242	0.911503230420713	1	0	0	0
Konobelodon_robustus	0.0980591364424912	-1.19886651941199	-1.00668082413844	0.901546690136724	0	0	1	0
Losodokodon_losodokius	-2.20167075377711	0.483958968833103	-0.75403576801042	0.383827978456599	1	0	0	0
Loxodonta_adaurora	1.04878505394002	0.863758290508446	1.25736912611579	-0.221968716250476	1	0	0	0
Loxodonta_africana	1.08299254011512	0.669883789413162	1.33602031999952	-0.259046549482017	1	0	0	0
Loxodonta_atlantica	1.27222745085973	0.587721096377361	1.32744673339473	-0.255099130710442	1	0	0	0
Loxodonta_cookei	0.925248582959033	0.636195851535037	1.26430098722004	-0.22534698324045	1	0	0	0
Loxodonta_cyclotis	1.08299254011512	0.669883789413162	1.33602031999952	-0.259046549482017	1	0	0	0
Loxodonta_exoptata	1.02839671264375	0.73507046434162	1.29811172561698	-0.241315653495557	1	0	0	0
Mammut_americanum	-0.239250630511692	1.69602367332516	-0.873453725876331	0.560724405381126	0	1	0	0
Mammut_borsoni	-0.539360890058233	1.80141832356426	-0.86748759931687	0.551615392885162	1	0	1	0
Mammut_obliquelophus	-0.96188790502483	1.54173471109299	-0.869052657058777	0.554005225644886	1	0	1	0
Mammuthus_africanavus	1.12192988625783	0.556943356837852	1.28918231389307	-0.23504668075257	1	0	0	0
Mammuthus_columbi	1.30539697666393	0.821895143121385	1.3346307031061	-0.255648961411432	0	1	0	0
Mammuthus_creticus	1.13783525334634	0.966247957669062	1.32312113409191	-0.250343326365262	0	0	0	1
Mammuthus_exilis	1.21401142690682	0.947028098839172	1.33494602051742	-0.255792485760972	0	0	0	1
Mammuthus_gromovi	1.17218857430516	0.721349911109801	1.31290225370058	-0.245752834764863	0	0	1	0
Mammuthus_lamarmorai	1.20089888930885	0.872512673167317	1.32409682652069	-0.250782338508118	0	0	0	1
Mammuthus_meridionalis	1.28699654356522	0.794307984511626	1.31712726067406	-0.247648784627249	1	1	1	0
Mammuthus_primigenius	1.20912952757134	0.674248570396191	1.3341793083585	-0.255442728123594	0	1	1	0
Mammuthus_protomammonteus	1.18450236810203	0.587199497869649	1.33421703484339	-0.255459929934014	0	0	1	0
Mammuthus_rumanus	1.12951613361097	0.607002383911984	1.30594437609016	-0.242601663842504	0	0	1	0
Mammuthus_subplanifrons	0.945999231421686	0.532412806128064	1.28604855929788	-0.233660779265341	1	0	0	0
Mammuthus_trogontherii	1.30539697666393	0.821895143121385	1.33364632198619	-0.255200424896103	0	0	1	0
Megabelodon_joraki	-0.0396905546967406	-1.27754260390367	-1.09362083602707	-1.60415264540678	0	1	0	0
Megabelodon_lulli	-0.0396905546967406	-1.27754260390367	-1.09351848631685	-1.60376430243358	0	1	0	0
Megabelodon_minor	-0.100356671834941	-1.33411877387726	-1.09623277408707	-1.61329074382593	0	1	0	0
Miomastodon_gobiensis	-0.64275858523332	1.43198601115371	-0.831616450991724	0.496942364234209	0	0	1	0
Miomastodon_metachinjiensis	-0.452822722860624	1.41345946393699	-0.835783246421163	0.502933042197086	0	0	1	0
Miomastodon_proavus	-0.452822722860624	1.41345946393699	-0.837799141121616	0.505823579219427	0	1	1	0
Moeritherium_andrewsi	-2.11487309386108	-0.391416894911771	-0.958204362348004	1.04952232623993	1	0	0	0
Moeritherium_chehbeurameuri	-2.11487309386108	-0.391416894911771	-0.949973296863533	1.02806297882877	1	0	0	0
Moeritherium_lyonsi	-2.11487309386108	-0.391416894911771	-0.949504371315609	1.02685607840985	1	0	0	0
Moeritherium_trigodon	-2.03095105017118	-0.318131194873546	-0.950186941595974	1.0286244262739	1	0	0	0
Numidotherium_savagei	-2.39453275452371	1.54527619317039	-0.947031371320944	1.02044079515401	1	0	0	0
Omanitherium_dhofarensis	-2.58450581371261	1.43379047467902	-0.95868613597058	1.05081023633029	1	0	0	0
Palaeoloxodon_antiquus	1.42643254115916	0.755016500591651	1.37537397557723	-0.278204176304887	0	0	1	0
Palaeoloxodon_creutzburgi	1.10694786145604	0.531745382584057	1.37571104685079	-0.278366104573427	0	0	0	1
Palaeoloxodon_cypriotes	1.17778725653356	1.07580209066219	1.37467237060149	-0.277866530073753	0	0	0	1
Palaeoloxodon_falconeri	1.25096881371257	1.00106896117298	1.37133012177799	-0.276260835296957	0	0	0	1
Palaeoloxodon_jolensis	1.4264325411591	0.755016500591618	1.35148423377521	-0.266691934844438	1	0	0	0
Palaeoloxodon_lomolinoi	1.12938793782752	0.803549572015277	1.37615267134732	-0.278578502629239	0	0	0	1
Palaeoloxodon_mnaidriensis	1.20535391880801	0.779527740164358	1.37576827179845	-0.278393611793244	0	0	0	1
Palaeoloxodon_namadicus	1.42643254115915	0.755016500591647	1.36988378107252	-0.275567370861468	0	0	1	0
Palaeoloxodon_naumanni	1.37285055676594	0.648309788828526	1.36687183710894	-0.274115872648529	0	0	1	0
Palaeoloxodon_recki	1.42643254121173	0.755016500620209	1.34980781658371	-0.265906100488714	1	0	0	0
Palaeoloxodon_tiliensis	1.02656866378845	0.773109487997718	1.37308179844846	-0.277100255640433	0	0	0	1
Palaeomastodon_beadnelli	-1.43887051413826	-0.825341287886961	-0.864406155323343	0.767790435684073	1	0	0	0
Paratetralophodon_exoletus	-0.271570012928229	-1.12023492382837	0.947421557031758	-0.0827906879434758	0	0	1	0
Paratetralophodon_hasnotensis	-0.261534417821888	-1.26369296261025	0.953888380188058	-0.0841456417413356	0	0	1	0
Pediolophodon_campester	0.00782404247883269	-1.35262480520825	0.422518947881115	0.113489396384514	0	1	0	0
Phiomia_major	-1.43887051413826	-0.825341287886961	-0.817617974532997	0.612153333914281	1	0	0	0
Phiomia_serridens	-1.43887051413827	-0.825341287886963	-0.812746054148043	0.603482212095534	1	0	0	0
Platelephas_platycephalus	0.944778975027732	-0.299854252259367	1.25775676138258	-0.220856831117992	0	0	1	0
Platybelodon_dangheensis	-0.330346187668827	-1.46225544260505	-0.929958232636015	0.737090354251875	0	0	1	0
Platybelodon_danovi	-0.330346187668827	-1.46225544260505	-0.935161199631807	0.746967197750554	0	0	1	0
Platybelodon_grangeri	-0.330346187668827	-1.46225544260505	-0.935395738556943	0.747415251616231	0	0	1	0
Platybelodon_tongxinensis	-0.330346187668827	-1.46225544260505	-0.937679923308302	0.751775781892906	0	0	1	0
Primelephas_korotorensis	0.892148798427036	0.574403550907141	1.14458583754529	-0.170266175369123	1	0	0	0
Prodeinotherium_bavaricum	-1.94339585412745	1.14912017838805	-1.10494461562217	1.61977575704613	0	0	1	0
Prodeinotherium_hobleyi	-1.9433958541274	1.14912017838802	-1.0980278817089	1.59569111277596	1	0	0	0
Prodeinotherium_pentapotamiae	-1.94339585412738	1.14912017838801	-1.10124919554514	1.60691253019913	0	0	1	0
Progomphotherium_maraisi	-0.298141242446881	-0.544071998628314	-0.823750716951057	0.526010250736681	1	0	0	0
Protanancus_brevirostris	-0.307814608648706	-1.37287531267069	-0.943262630560558	0.765838565540831	0	0	1	0
Protanancus_chinjiensis	-0.242622660617342	-1.35519082716484	-0.956351860499609	0.794227365585949	0	0	1	0
Protanancus_macinnesi	-0.242622660617342	-1.35519082716484	-0.947714124132946	0.775087598198502	1	0	0	0
Protanancus_tobieni	-0.242622660617342	-1.35519082716484	-0.949922939387387	0.779405102695393	0	0	1	0
Rhynchotherium_falconeri	-0.0256151895693261	-1.46318553656085	-1.29326874359853	-2.55546015091993	0	1	0	0
Rhynchotherium_tlascalae	0.00782404247883269	-1.35262480520825	-1.28449631356758	-2.5142945897212	0	1	0	0
Serbelodon_barbourensis	0.142035802312936	-1.56118648538441	-0.870160272404141	0.61522073035687	0	1	0	0
Sinomammut_tobieni	0.121922736553118	0.309083250195692	-0.841224565307964	0.509910032274073	0	0	1	0
Sinomastodon_bumiajuensis	0.0666798982682849	-0.184415859422627	-1.31501523053892	-2.66100932219084	0	0	1	0
Sinomastodon_huananensis	-0.259337277918984	0.359433558906997	-1.30687120733091	-2.62145596636815	0	0	1	0
Sinomastodon_intermedius	-0.0613708780116003	0.0761512925137987	-1.30653298252577	-2.61977615438571	0	0	1	0
Sinomastodon_jiangnanensis	0.203607469733747	-0.110935432744233	-1.31937284904664	-2.68210853462837	0	0	1	0
Sinomastodon_praeintermedius	-0.189096596868158	0.862855576252312	-1.296054764777	-2.56972729832065	0	0	1	0
Sinomastodon_sendaicus	-0.0122892941850751	0.0846158961735526	-1.30450680585543	-2.6101260483897	0	0	1	0
Sinomastodon_yangziensis	0.150667251530403	-0.188139912946148	-1.31837020387101	-2.67725946259004	0	0	1	0
Stegodibelodon_schneideri	0.870417481611804	-0.689078861984018	1.18920248871438	-0.190317486604516	1	0	0	0
Stegodon_aurorae	0.838990872842343	0.657016624459716	0.599604279557455	0.199168348312298	0	0	1	0
Stegodon_bombifrons	0.769062963503208	0.623536793280301	0.626934281835862	0.223151626115182	0	0	1	0
Stegodon_elephantoides	0.823608451001982	0.602238937244872	0.627324964141686	0.223485789485656	0	0	1	0
Stegodon_florensis	0.816099824028656	0.754935378509766	0.645673772180847	0.239888076169069	0	0	0	1
Stegodon_ganesa	0.823608451001982	0.602238937244872	0.633651599953154	0.22922214759394	0	0	1	0
Stegodon_huananensis	0.769062963503208	0.623536793280301	0.638281366427822	0.233350859087835	0	0	1	0
Stegodon_insignis	0.823608451001982	0.602238937244872	0.626709661470466	0.222961506568035	0	0	1	0
Stegodon_kaisensis	0.769062963503208	0.623536793280301	0.615972675139757	0.213840614334725	1	0	0	0
Stegodon_luzonensis	0.69553586390048	0.285167399264128	0.642189998220012	0.236802818037883	0	0	0	1
Stegodon_orientalis	0.838990872842343	0.657016624459716	0.638388498849765	0.233443882605013	0	0	1	0
Stegodon_pinjorensis	0.823608451001982	0.602238937244872	0.633832636950396	0.229378078311977	0	0	1	0
Stegodon_sompoensis	0.777729611500442	0.74725744919401	0.640152951423099	0.235019329353912	0	0	0	1
Stegodon_sondaari	0.768163030932342	0.831787909509574	0.628754482139401	0.224702062466168	0	0	0	1
Stegodon_timorensis	0.768163030932342	0.831787909509574	0.645844743056926	0.240039257596498	0	0	0	1
Stegodon_trigonocephalus	0.823608451001982	0.602238937244872	0.64374950300497	0.238188422588454	0	0	0	1
Stegodon_zdanskyi	0.862166391042953	0.803240839487321	0.596661224952603	0.196847026249517	0	0	1	0
Stegolophodon_hueiheensis	0.489231876240483	0.183362677952304	0.485106328040618	0.102485396777427	0	0	1	0
Stegolophodon_latidens	0.368035773353325	0.388000629381569	0.495224577846157	0.10987309909448	0	0	1	0
Stegolophodon_lydekkeri	0.526963023945113	0.181350033322817	0.503798287785228	0.114685570330619	0	0	1	0
Stegolophodon_nasaiensis	0.333689150397327	0.385567434621975	0.484478947610616	0.101551066945969	0	0	1	0
Stegolophodon_pseudolatidens	0.365048636447312	0.509473327014756	0.493502909330941	0.1091203420755	0	0	0	1
Stegolophodon_stegodontoides	0.526963023945113	0.181350033322817	0.496575648212478	0.109968366784181	0	0	1	0
Stegoloxodon_celebensis	1.06481987047411	-0.172540284383353	1.22001186389404	-0.204067545817261	0	0	0	1
Stegomastodon_aftoniae	0.658146436555354	-0.316560663252631	-1.3156997825523	-2.66454990800008	0	1	0	0
Stegomastodon_mirificus	0.511160653197914	-0.222480943931952	-1.31311468151157	-2.65210541894367	0	1	0	0
Stegomastodon_platensis	0.582383854885132	-0.338649280135691	-1.3210761275134	-2.69060722312253	0	1	0	0
Stegomastodon_primitivus	0.511160653197914	-0.222480943931952	-1.30782810382895	-2.62645278743585	0	1	0	0
Stegotetrabelodon_orbus	0.387174778229715	-1.50356351576037	1.09551765319614	-0.148006388735838	1	0	0	0
Stegotetrabelodon_syrticus	0.408443014810719	-1.60753724935785	1.09418253744861	-0.147576914211046	1	0	1	0
Tetralophodon_euryrostris	0.0699339813603915	-1.5075079588657	0.68708574439157	0.0300462499699228	0	0	1	0
Tetralophodon_longirostris	-0.297765362128601	-1.11495738502388	0.68410546378887	0.0297363879936458	1	0	1	0
Tetralophodon_xiaolongtanensis	-0.297765362128601	-1.11495738502388	0.684702217700118	0.0297987669648583	0	0	1	0
Torynobelodon_barnumbrowni	0.065648961773159	-1.43585469142198	-0.943312668014283	0.763129559369415	0	1	0	0
Torynobelodon_loomisi	0.065648961773159	-1.43585469142198	-0.947816685663575	0.771849232360469	0	1	0	0
Zygolophodon_aegyptensis	-0.572839407131733	1.41246009356279	-0.832888738887568	0.497896322507815	1	0	0	0
Zygolophodon_chinjiensis	-0.535417186758729	1.40960430721439	-0.83880640510466	0.506375160632244	0	0	1	0
Zygolophodon_turicensis	-0.622430561423238	1.57221155396066	-0.834057554697634	0.499565059052063	0	0	1	0
